HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HD080,HD100,HD110,HD120,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD240,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2013,RO,77608,2,2013,15,4694,6952,0,0,NA,NA,NA,NA,NA,NA,NA,0,1113,58,0,0,NA,0,NA,0,14860,0,NA,-17119,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,1,1,2,NA,2,2,NA,2,NA,NA,2,2,2,NA,NA,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77621,2,2013,15,14215,12365,0,0,NA,NA,NA,NA,NA,NA,NA,0,1649,687,0,0,NA,0,NA,0,1850,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,44.85,NA,3,1,2,NA,NA,2,2,NA,NA,NA,2,NA,NA,3,NA,NA,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,77637,2,2013,20,3487,3931,0,0,NA,NA,NA,NA,NA,NA,NA,0,82,0,0,165,NA,0,NA,0,2926,0,NA,-3370,NA,NA,1,2,1,2,2,1,1,1,1,3,4,784.88,1,NA,2,2,2,2,4,1,4,2,1,NA,145.76,168.19,NA,1,1,3,1,2,NA,1,1,3,NA,2,1,1,3,1,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77649,2,2013,18,3066,-1836,0,0,NA,NA,NA,NA,NA,NA,NA,0,345,0,0,0,NA,0,NA,0,4903,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,1,3,3,2,2,2,2,2,NA,NA,2,2,NA,3,2,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,77650,2,2013,15,3021,1764,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,314,0,NA,943,NA,2,2,NA,2,2,2,1,1,2,1,2,1,291.53,2,NA,1,1,2,2,4,1,1,1,2,NA,358.8,78.49,NA,1,1,2,2,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,77671,2,2013,30,3771,1102,0,0,NA,NA,NA,NA,NA,NA,NA,0,806,0,0,0,NA,0,NA,0,2669,0,NA,0,NA,NA,3,3,1,2,1,1,1,2,2,1,1,728.81,2,NA,2,2,2,1,4,1,3,2,1,NA,44.85,58.31,NA,3,1,1,2,1,1,1,1,1,NA,2,2,1,1,1,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,77690,2,2013,30,8638,7507,0,0,NA,NA,NA,NA,NA,NA,NA,0,496,108,0,0,NA,0,NA,0,32,0,NA,1099,NA,NA,3,NA,1,1,2,1,1,1,1,1,3,151.37,3,NA,2,1,1,2,4,5,2,2,1,NA,224.25,123.34,NA,1,1,1,NA,1,1,1,1,2,NA,1,1,1,NA,1,1,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,77702,2,2013,35,9659,3343,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,347,0,NA,5969,NA,NA,3,NA,2,1,1,1,1,1,1,2,2,644.72,2,NA,2,1,1,2,1,1,3,2,1,NA,224.25,123.34,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,3,1,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,77706,2,2013,15,7832,7198,0,0,NA,NA,NA,NA,NA,NA,NA,0,713,0,0,0,NA,0,NA,0,19,0,NA,614,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,3,3,3,NA,2,2,NA,2,2,NA,2,2,NA,3,NA,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77716,2,2013,15,2418,2090,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,317,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,1,1,3,NA,NA,NA,2,2,NA,NA,2,NA,NA,3,2,2,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77720,2,2013,5,3436,1904,0,0,NA,NA,NA,NA,NA,NA,NA,0,258,0,0,0,NA,0,NA,0,1531,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,3,1,3,NA,2,NA,NA,2,NA,NA,2,NA,2,3,2,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,77747,2,2013,20,8818,7551,0,0,NA,NA,NA,NA,NA,NA,NA,0,1047,0,0,0,NA,0,NA,0,1268,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,3,3,3,728.81,2,NA,2,2,2,2,3,1,2,2,1,NA,448.5,78.49,NA,3,1,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,77760,2,2013,20,9849,8173,0,0,NA,NA,NA,NA,NA,NA,NA,0,7552,0,0,0,NA,0,NA,0,23,0,NA,1654,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,3,3,NA,2,NA,2,2,NA,NA,2,2,NA,3,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,77776,2,2013,15,11014,9431,0,0,NA,NA,NA,NA,NA,NA,NA,0,904,47,0,0,NA,0,NA,0,31,0,NA,1552,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,44.85,NA,3,3,3,2,NA,2,2,2,NA,NA,2,NA,2,3,2,2,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77777,2,2013,30,6555,5814,0,0,NA,NA,NA,NA,NA,NA,NA,0,273,0,0,0,NA,0,NA,0,32,0,NA,708,NA,NA,2,NA,2,2,2,1,1,1,1,2,1,308.34,1,NA,1,1,2,1,4,3,2,2,2,NA,190.61,459.71,NA,1,1,2,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,77808,2,2013,18,1062,727,0,0,NA,NA,NA,NA,NA,NA,NA,0,571,0,0,0,NA,0,NA,0,335,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,2,4,644.72,1,NA,2,2,1,2,4,2,3,2,1,NA,269.1,392.44,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77813,2,2013,15,3043,2813,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,229,NA,NA,3,NA,1,1,2,1,1,1,1,1,3,252.28,1,NA,2,2,2,2,4,1,4,2,1,NA,56.06,56.06,NA,1,1,2,1,NA,1,1,1,1,NA,3,NA,NA,NA,1,1,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77865,2,2013,40,4334,1778,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,53,0,NA,2503,NA,3,2,NA,2,1,2,1,1,1,1,2,2,532.59,2,NA,2,1,2,2,4,3,1,2,2,358.8,89.7,78.49,NA,1,1,3,2,2,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,77873,2,2013,20,419,390,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,28,NA,NA,3,NA,2,1,1,1,1,1,1,3,3,728.81,2,1,2,2,2,1,4,1,2,2,1,NA,20.18,22.43,NA,1,3,2,NA,3,NA,3,NA,NA,NA,2,3,3,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,77885,2,2013,30,4579,3613,0,0,NA,NA,NA,NA,NA,NA,NA,0,650,0,0,0,NA,0,NA,0,967,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,1,1,2,2,NA,2,2,NA,NA,NA,NA,NA,2,3,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,77888,2,2013,20,1429,575,0,0,NA,NA,NA,NA,NA,NA,NA,0,1422,0,0,0,NA,0,NA,0,853,0,NA,0,NA,3,3,NA,2,1,2,1,1,1,1,2,1,291.53,1,NA,2,1,2,1,4,3,1,2,2,NA,358.8,78.49,NA,1,1,2,NA,2,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,77910,2,2013,20,5128,-900,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1890,0,NA,4138,NA,NA,2,NA,2,2,2,1,1,1,1,2,1,291.53,1,NA,2,1,2,1,4,1,1,2,2,NA,89.7,78.49,NA,1,1,3,NA,2,1,1,NA,NA,NA,NA,1,1,2,2,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,77914,2,2013,35,3865,1909,0,0,NA,NA,NA,NA,NA,NA,NA,0,1226,0,0,0,NA,0,NA,0,13,0,NA,1943,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,44.85,NA,3,1,3,2,NA,2,2,NA,NA,NA,2,NA,2,NA,NA,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,77939,2,2013,15,2983,2701,0,0,NA,NA,NA,NA,NA,NA,NA,0,47,0,0,96,NA,0,NA,0,5,0,NA,277,NA,NA,3,NA,2,2,2,1,1,3,1,3,3,672.75,1,1,2,1,2,1,4,1,2,2,1,NA,17.94,134.55,NA,3,1,2,NA,NA,NA,1,1,NA,NA,2,NA,NA,1,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77949,2,2013,20,12840,10426,0,0,NA,NA,NA,NA,NA,NA,NA,0,2630,0,0,0,NA,0,NA,0,173,0,NA,2240,NA,NA,3,NA,1,1,2,1,1,1,1,1,4,644.72,3,NA,2,2,2,2,4,1,3,2,1,NA,313.95,100.91,NA,1,1,1,1,1,1,NA,1,1,NA,2,NA,1,3,NA,1,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,77968,2,2013,13,4513,-588,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,5101,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,1,3,2,2,NA,2,NA,2,NA,2,2,2,3,NA,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78002,2,2013,1,2422,1535,0,0,NA,NA,NA,NA,NA,NA,NA,0,44,0,0,0,NA,0,NA,0,34,0,NA,852,NA,NA,3,NA,2,1,2,2,1,2,3,3,4,308.34,2,NA,2,1,2,2,1,1,5,2,2,NA,123.34,44.85,NA,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,78012,2,2013,30,2625,2507,0,0,NA,NA,NA,NA,NA,NA,NA,0,126,0,0,0,NA,0,NA,0,5,0,NA,113,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,3,1,3,2,2,NA,2,NA,2,NA,NA,2,NA,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78025,2,2013,25,2322,1357,0,0,NA,NA,NA,NA,NA,NA,NA,0,431,0,0,0,NA,0,NA,0,19,0,NA,945,NA,2,2,NA,2,2,2,1,1,2,1,2,1,291.53,2,NA,2,2,2,2,4,3,2,2,2,NA,89.7,78.49,NA,1,1,2,2,NA,1,1,NA,NA,NA,NA,1,NA,NA,2,2,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,78040,2,2013,15,1393,332,0,0,NA,NA,NA,NA,NA,NA,NA,0,44,0,0,0,NA,0,NA,0,1060,0,NA,0,NA,NA,3,NA,1,2,2,1,1,1,1,3,1,308.34,1,NA,2,2,2,2,4,1,3,2,1,NA,56.06,33.64,NA,3,1,3,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78041,2,2013,60,4952,4678,0,0,NA,NA,NA,NA,NA,NA,NA,0,54,0,0,0,NA,0,NA,0,274,0,NA,0,NA,NA,3,NA,2,2,1,1,1,3,1,2,3,728.81,1,NA,2,2,1,2,1,1,2,2,1,NA,67.28,44.85,NA,3,1,2,1,NA,NA,1,3,2,NA,2,NA,2,3,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78083,NA,2013,20,809,-1932,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,18,0,0,NA,0,NA,0,2741,0,NA,0,NA,NA,2,NA,2,1,2,1,1,2,1,2,1,728.81,2,NA,1,2,2,2,1,1,4,2,1,NA,22.43,11.21,NA,3,1,2,1,3,1,2,3,3,NA,2,2,1,1,2,2,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78097,2,2013,15,4093,4056,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,3,0,NA,34,NA,NA,3,NA,2,1,1,1,1,1,1,1,4,1121.25,3,NA,2,1,2,1,4,3,3,2,1,NA,224.25,179.4,NA,1,1,1,1,1,1,NA,2,1,NA,1,1,2,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78148,2,2013,18,6638,6006,0,0,NA,NA,NA,NA,NA,NA,NA,0,558,0,0,0,NA,0,NA,0,24,0,NA,608,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,1,3,2,NA,NA,2,2,2,NA,2,2,NA,NA,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78177,2,2013,17,6718,5166,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1552,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,1,1,2,448.5,2,NA,2,1,2,2,1,1,3,2,1,NA,112.13,287.04,NA,3,1,3,1,1,1,1,2,1,NA,1,1,1,2,1,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78179,2,2013,14,10122,8505,0,0,NA,NA,NA,NA,NA,NA,NA,0,283,0,0,0,NA,0,NA,0,1617,0,NA,0,NA,NA,3,NA,2,2,1,1,1,2,1,2,1,308.34,2,NA,2,1,2,1,4,1,1,2,1,358.8,358.8,269.1,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,1,NA,1,2,NA,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78204,2,2013,20,9777,9635,0,0,NA,NA,NA,NA,NA,NA,NA,0,186,0,0,0,NA,0,NA,233,12,0,NA,130,NA,NA,2,NA,1,2,2,1,1,1,1,1,2,532.59,1,NA,2,1,2,2,4,3,1,1,1,NA,89.7,78.49,NA,1,1,2,2,NA,1,1,NA,1,NA,NA,1,NA,NA,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,78249,2,2013,10,6305,5600,0,0,NA,NA,NA,NA,NA,NA,NA,0,122,0,0,0,NA,0,NA,0,9,0,NA,696,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,3,3,2,2,NA,NA,2,NA,NA,NA,NA,2,NA,3,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78297,2,2013,15,14341,12499,0,0,NA,NA,NA,NA,NA,NA,NA,0,4646,0,0,0,NA,0,NA,0,16,0,NA,1826,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,44.85,NA,3,3,2,2,2,2,2,NA,2,NA,2,NA,2,3,2,2,NA,4,2.1,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78301,2,2013,12,6481,-363,0,0,NA,NA,NA,NA,NA,NA,NA,0,26,0,0,0,NA,0,NA,0,93,0,NA,6751,NA,NA,3,3,2,1,1,1,1,1,2,2,3,784.88,1,2,1,2,2,2,4,5,2,2,2,NA,89.7,78.49,NA,1,1,2,1,2,1,1,1,1,NA,1,1,1,2,1,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78310,2,2013,16,13869,11716,0,0,NA,NA,NA,NA,NA,NA,NA,0,210,16,0,0,NA,0,NA,0,2153,0,NA,0,NA,NA,1,NA,2,1,2,1,1,1,2,1,2,476.53,1,NA,2,2,2,2,1,1,4,2,2,NA,112.13,123.34,NA,3,3,3,2,1,1,1,1,2,NA,3,1,1,3,1,1,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78329,2,2013,15,12881,12062,0,0,NA,NA,NA,NA,NA,NA,NA,0,171,0,0,345,NA,0,NA,0,24,0,NA,795,NA,NA,2,NA,2,1,2,1,1,2,1,2,2,308.34,2,NA,1,1,2,2,3,1,2,1,2,NA,358.8,78.49,NA,1,1,2,NA,2,NA,1,1,1,NA,NA,1,1,NA,2,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78371,2,2013,30,14858,12973,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10760,NA,0,NA,0,104,0,NA,1781,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,1,1,3,2,NA,NA,2,NA,2,NA,2,2,2,NA,2,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,78380,2,2013,20,4783,2955,0,0,NA,NA,NA,NA,NA,NA,NA,0,26,0,0,0,NA,0,NA,0,59,0,NA,1768,NA,NA,3,NA,2,2,1,1,1,1,1,3,3,728.81,2,2,2,2,2,2,4,5,5,2,2,NA,11.21,201.83,NA,3,1,1,2,1,3,2,1,2,NA,3,1,2,3,2,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,78409,2,2013,20,1770,1738,0,0,NA,NA,NA,NA,NA,NA,NA,0,424,0,0,0,NA,0,NA,0,2,0,NA,31,NA,3,3,NA,1,1,1,1,1,1,1,3,3,560.63,3,NA,2,2,1,2,1,1,4,2,1,NA,134.55,123.34,NA,1,1,3,1,1,NA,1,1,1,NA,1,NA,NA,NA,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78470,2,2013,15,4358,2507,0,0,NA,NA,NA,NA,NA,NA,NA,0,167,0,0,0,NA,0,NA,0,81,0,NA,1771,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,3,1,2,2,2,2,2,2,NA,NA,NA,NA,2,3,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-3
2013,RO,78516,2,2013,20,816,588,0,0,NA,NA,NA,NA,NA,NA,NA,0,73,0,0,0,NA,0,NA,0,2,0,NA,226,NA,3,2,NA,2,2,2,1,1,2,1,2,2,308.34,2,NA,2,2,2,1,3,1,1,2,1,190.61,358.8,78.49,NA,1,1,2,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78520,2,2013,15,10959,9672,0,0,NA,NA,NA,NA,NA,NA,NA,0,1487,0,0,0,NA,0,NA,0,71,0,NA,1215,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,44.85,NA,3,3,2,NA,NA,2,2,2,2,NA,2,2,NA,3,2,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78536,2,2013,15,9835,9538,0,0,NA,NA,NA,NA,NA,NA,NA,0,1824,0,0,0,NA,0,NA,0,12,0,NA,285,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,1,3,3,2,2,NA,NA,2,NA,NA,2,2,NA,3,2,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78540,2,2013,20,13129,12131,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,18,0,NA,980,NA,3,3,NA,2,2,2,1,1,2,1,2,2,308.34,1,NA,2,1,1,2,4,3,1,1,1,NA,190.61,269.1,NA,1,1,3,NA,2,NA,1,NA,1,NA,NA,1,NA,2,2,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78563,2,2013,15,11538,11373,0,0,NA,NA,NA,NA,NA,NA,NA,0,142,31,0,0,NA,0,NA,0,165,0,NA,0,NA,NA,1,NA,2,2,1,1,1,3,1,2,4,728.81,2,NA,2,1,2,2,4,1,3,2,1,NA,134.55,56.06,NA,3,3,3,1,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78567,2,2013,40,3749,1652,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,61,0,NA,2035,NA,NA,3,NA,2,2,2,2,1,3,1,3,5,532.59,2,NA,2,2,2,2,1,5,3,2,1,NA,156.98,78.49,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78584,2,2013,20,0,-33,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,33,0,NA,0,NA,NA,3,NA,2,2,2,1,1,2,1,3,1,1457.63,2,NA,2,2,1,2,4,1,2,2,1,NA,67.28,31.4,NA,1,1,2,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78596,2,2013,35,5769,5485,0,0,NA,NA,NA,NA,NA,NA,NA,0,63,16,0,0,NA,0,NA,0,284,0,NA,0,NA,NA,2,3,1,2,2,1,1,1,1,2,3,728.81,1,NA,2,2,2,2,4,1,2,2,1,NA,22.43,78.49,NA,1,3,2,2,2,1,1,1,1,NA,2,1,1,1,2,2,NA,4,2.3,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78634,2,2013,20,9971,9308,0,0,NA,NA,NA,NA,NA,NA,NA,0,47,0,0,0,NA,0,NA,0,662,0,NA,0,NA,NA,3,3,2,1,2,1,1,2,1,1,3,728.81,1,NA,2,2,1,2,4,1,3,2,2,NA,100.91,82.97,NA,3,1,3,1,2,1,1,3,1,2,3,2,1,1,2,3,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78643,2,2013,15,64055,61425,0,0,NA,NA,NA,NA,NA,NA,NA,0,329,0,0,0,NA,0,NA,0,2630,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,1,1,728.81,1,NA,1,2,2,2,1,1,3,2,1,NA,56.06,67.28,NA,3,1,2,1,1,1,1,2,2,NA,2,2,1,1,1,1,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-2
2013,RO,78647,2,2013,15,4097,2950,0,0,NA,NA,NA,NA,NA,NA,NA,0,488,0,0,0,NA,0,NA,0,148,0,NA,999,NA,NA,3,3,2,1,2,1,1,1,2,2,1,728.81,2,1,2,2,1,2,1,1,3,2,1,NA,112.13,112.13,NA,1,3,1,2,1,NA,1,2,1,NA,3,1,1,2,1,2,NA,4,2.5,NA,NA,NA,NA,NA,RO22,RO22-5
2013,RO,78660,2,2013,18,12000,11886,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,114,NA,NA,2,NA,2,2,1,1,1,2,1,2,2,291.53,1,NA,1,2,2,2,4,1,1,2,2,NA,89.7,269.1,NA,1,1,2,2,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78662,2,2013,15,4730,4607,65,65,NA,NA,NA,NA,NA,NA,NA,65,191,48,0,0,NA,0,NA,0,0,0,NA,123,NA,NA,3,NA,1,1,2,1,1,1,1,1,3,560.63,1,NA,2,2,2,2,1,2,4,2,1,NA,31.4,448.5,NA,1,1,2,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,NA,5,3,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78686,2,2013,10,6332,5373,0,0,NA,NA,NA,NA,NA,NA,NA,0,12,0,0,0,NA,0,NA,0,35,0,NA,923,NA,NA,3,NA,2,1,1,1,1,2,1,1,4,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,100.91,22.43,NA,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,RO22,RO22-4
2013,RO,78690,2,2013,20,10452,7905,0,0,NA,NA,NA,NA,NA,NA,NA,0,247,0,0,0,NA,0,NA,0,2547,0,NA,0,NA,NA,2,NA,2,1,2,2,1,1,1,3,1,728.81,2,2,2,2,2,2,1,1,2,1,1,NA,89.7,100.91,NA,1,3,3,2,1,1,1,1,2,NA,3,1,1,2,1,2,NA,5,3,NA,NA,NA,NA,NA,RO22,RO22-1
2013,RO,78730,2,2013,30,2920,2358,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,17,0,NA,544,NA,NA,3,NA,1,2,2,1,1,1,1,3,3,728.81,2,NA,2,2,2,2,3,1,2,2,1,NA,11.21,22.43,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,RO22,RO22-3
