HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,HC010,HC020,HC030,HC040,HC050,HC060,HC070,HC080,HC090,HC100,HC110,HC120,HC130,HC140,HC150,HC160,DB040,NR_ITW
2012,RO,65322,2,2012,19,1776,867,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,51,0,NA,858,NA,NA,1,NA,2,1,2,1,1,1,1,2,3,766.67,1,NA,2,1,2,2,1,1,3,1,1,NA,117.95,25.95,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,36,1,2,1,2,1,3,3,3,3,2,1,2,3,NA,RO22,RO22-4
2012,RO,65355,2,2012,10,1656,1635,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,2,2,4,631.03,2,NA,2,2,1,1,1,1,4,2,1,NA,471.8,283.08,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,2,38,1,1,2,1,1,3,2,2,3,4,3,4,3,NA,RO22,RO22-2
2012,RO,65393,2,2012,10,1187,1100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,87,0,NA,0,NA,NA,3,1,2,1,2,1,1,1,1,1,4,943.6,2,NA,2,2,2,1,1,1,4,2,1,141.54,141.54,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,117,1,1,1,2,1,3,2,4,3,3,3,3,3,NA,RO22,RO22-4
2012,RO,65412,2,2012,45,1858,1831,157,157,NA,NA,NA,NA,NA,NA,NA,NA,157,0,0,0,0,NA,0,NA,0,27,0,NA,0,NA,NA,3,NA,2,2,1,1,1,1,1,1,1,442.31,2,NA,2,2,2,1,4,1,2,1,1,NA,141.54,58.97,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,48,1,2,2,1,1,3,3,2,3,3,2,1,3,NA,RO22,RO22-3
2012,RO,65528,2,2012,10,3757,3210,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124,0,0,NA,0,NA,0,0,0,NA,546,NA,3,3,2,2,1,1,1,1,1,1,1,2,631.03,2,NA,2,1,2,1,1,1,1,1,1,NA,471.8,58.97,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,32,1,1,1,1,1,3,3,1,2,2,3,4,3,NA,RO22,RO22-2
2012,RO,65551,2,2012,25,2203,2202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,3,3,3,265.39,2,NA,2,2,1,2,4,1,4,1,1,NA,18.87,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,54,1,1,2,1,2,3,3,1,3,2,2,3,3,NA,RO22,RO22-2
2012,RO,65552,2,2012,30,1396,1204,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,NA,0,NA,0,192,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,3,2,3,159.23,1,NA,2,2,2,2,1,1,2,2,1,NA,235.9,94.36,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,42,1,1,1,2,1,3,3,3,2,4,1,4,3,NA,RO22,RO22-1
2012,RO,65559,2,2012,30,4953,4203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,750,0,NA,0,NA,3,3,NA,2,2,2,1,1,1,1,3,3,766.67,2,NA,2,1,2,2,4,3,2,2,1,117.95,117.95,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,75,1,1,1,1,1,3,4,3,2,3,2,3,3,NA,RO22,RO22-3
2012,RO,65580,2,2012,40,234,-94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,329,0,NA,0,NA,NA,2,NA,2,1,1,1,1,3,1,3,2,395.13,2,NA,2,1,2,2,4,1,4,1,2,NA,471.8,94.36,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,48,1,1,1,1,1,3,3,4,2,3,3,3,3,NA,RO22,RO22-4
2012,RO,65584,2,2012,8,580,568,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,107,0,0,NA,0,NA,0,12,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,1,2,566.16,3,NA,2,1,1,2,4,1,4,2,1,NA,235.9,172.21,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,34,1,1,2,2,1,2,2,4,3,2,3,4,2,NA,RO22,RO22-2
2012,RO,65586,2,2012,20,1596,1471,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,125,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,2,3,660.52,2,NA,2,1,1,1,4,3,2,2,1,NA,212.31,82.56,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,50,1,2,1,1,2,3,3,2,3,2,4,3,3,NA,RO22,RO22-2
2012,RO,65593,2,2012,20,2723,794,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1929,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,766.67,2,NA,2,1,1,1,1,1,2,1,1,NA,117.95,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,RO22,RO22-2
2012,RO,65629,2,2012,20,1906,1642,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,264,0,NA,0,NA,NA,1,NA,1,2,2,1,1,1,1,3,3,766.67,1,NA,2,1,1,2,4,1,2,2,1,117.95,306.67,401.03,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,2,3,4,3,2,3,3,3,3,NA,RO22,RO22-1
2012,RO,65630,2,2012,25,16113,15237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,876,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,766.67,2,NA,2,2,1,2,1,1,6,2,1,NA,82.56,259.49,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,RO22,RO22-2
2012,RO,65633,2,2012,20,1045,818,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,227,0,NA,0,NA,NA,3,1,2,1,1,1,1,1,1,2,1,766.67,2,NA,2,1,2,2,1,1,1,2,1,NA,377.44,153.33,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,70,1,1,2,1,1,3,2,4,2,3,3,3,3,NA,RO22,RO22-3
2012,RO,65647,2,2012,25,2333,2310,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,3,631.03,1,NA,2,2,2,2,1,4,3,2,1,NA,188.72,23.59,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,32,1,1,1,2,1,3,2,2,2,3,3,3,3,NA,RO22,RO22-2
2012,RO,65650,2,2012,30,973,950,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,22,0,NA,0,NA,NA,3,NA,2,2,2,1,1,3,2,2,4,159.23,1,NA,2,2,2,2,4,1,4,2,1,NA,23.59,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,64,1,2,2,1,1,1,3,4,3,3,1,3,3,NA,RO22,RO22-3
2012,RO,65679,2,2012,25,0,-9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,9,0,NA,0,NA,NA,2,NA,2,1,1,1,1,3,1,1,2,766.67,1,NA,2,1,2,2,4,1,3,2,1,NA,82.56,94.36,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,66,1,1,1,1,1,3,3,3,2,3,2,4,3,NA,RO22,RO22-1
2012,RO,65697,2,2012,25,1359,1064,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79,0,0,NA,0,NA,0,18,0,NA,277,NA,NA,3,NA,1,2,2,1,1,2,3,3,4,395.13,2,NA,2,2,2,1,1,1,3,1,2,NA,23.59,66.05,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,1,2,3,2,3,3,3,3,3,NA,RO22,RO22-3
2012,RO,65699,2,2012,10,1407,1386,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,17,0,NA,4,NA,NA,1,NA,2,2,2,1,1,3,1,1,1,70.77,1,NA,2,2,2,2,4,1,6,2,1,NA,212.31,23.59,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,37,1,2,1,1,2,3,3,3,2,3,3,3,3,NA,RO22,RO22-2
2012,RO,65710,2,2012,10,2259,2238,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,230,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,3,NA,2,1,2,1,1,2,1,2,3,943.6,3,NA,1,1,1,2,1,1,3,2,2,NA,235.9,82.56,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,24,1,1,2,1,2,2,4,2,3,3,3,3,3,NA,RO22,RO22-3
2012,RO,65714,2,2012,25,211,-148,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,359,0,NA,0,NA,NA,3,NA,1,1,1,1,1,3,1,2,2,88.46,2,NA,2,1,2,2,4,1,2,2,1,NA,23.59,82.56,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,38,1,1,2,1,1,4,4,1,3,3,2,4,3,NA,RO22,RO22-3
2012,RO,65726,2,2012,30,2284,2239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,68,0,0,NA,0,NA,0,5,0,NA,40,NA,NA,3,NA,2,1,2,1,1,3,1,2,2,442.31,2,NA,2,1,2,2,1,1,3,2,1,NA,141.54,106.15,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,60,1,1,1,1,2,3,3,1,3,3,3,4,3,NA,RO22,RO22-4
2012,RO,65740,2,2012,15,999,726,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,125,0,NA,149,NA,NA,3,NA,2,1,1,1,1,3,1,3,4,206.41,1,NA,2,1,2,2,4,1,2,2,1,NA,141.54,58.97,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,RO22,RO22-2
2012,RO,65761,2,2012,15,1987,1979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,8,0,NA,0,NA,NA,3,NA,2,2,1,2,1,3,1,3,1,0.24,1,NA,2,2,2,2,1,1,2,2,1,NA,235.9,94.36,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,130,1,1,1,1,2,3,3,1,2,3,3,3,3,NA,RO22,RO22-4
2012,RO,65771,2,2012,30,39,-109,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,39,NA,0,0,0,NA,148,NA,NA,1,3,2,1,1,1,1,1,1,2,1,206.41,2,NA,1,2,2,1,1,1,2,1,1,NA,70.77,11.79,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,32,1,1,1,1,1,3,2,1,2,2,3,3,3,NA,RO22,RO22-3
2012,RO,65791,2,2012,15,2455,2432,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,2,NA,2,1,1,1,1,1,2,1,3,324.36,3,NA,2,2,2,1,1,2,3,2,2,NA,23.59,294.87,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,48,1,1,2,1,1,2,3,3,3,3,3,4,3,NA,RO22,RO22-5
2012,RO,65797,2,2012,15,1575,1304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,48,0,0,NA,0,NA,0,0,0,NA,271,NA,NA,3,NA,1,1,2,2,1,2,1,2,4,206.41,1,NA,2,1,2,2,1,1,2,2,1,NA,353.85,42.46,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,30,1,2,2,1,1,3,2,3,3,3,2,3,3,NA,RO22,RO22-3
2012,RO,65798,2,2012,22,3709,2771,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,938,0,NA,0,NA,NA,3,NA,1,1,1,1,2,2,1,1,2,353.85,1,NA,2,1,1,2,1,1,3,2,1,NA,235.9,141.54,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,70,1,1,1,1,2,3,3,3,2,3,2,3,3,NA,RO22,RO22-2
2012,RO,65818,2,2012,20,3525,3334,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,191,0,NA,0,NA,3,3,NA,1,2,2,1,1,1,1,1,3,766.67,1,NA,2,2,1,2,4,3,3,2,2,NA,306.67,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,3,3,4,2,3,3,3,3,NA,RO22,RO22-4
2012,RO,65854,2,2012,15,1868,1070,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,798,0,NA,0,NA,3,1,NA,2,2,2,1,1,1,1,1,3,353.85,2,NA,2,2,2,2,4,3,3,2,2,NA,117.95,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,RO22,RO22-5
2012,RO,65856,2,2012,20,1541,1520,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,4,0,NA,17,NA,NA,3,NA,2,1,1,1,1,2,2,1,4,631.03,2,NA,2,2,2,2,1,1,2,2,1,NA,70.77,70.77,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,1,1,2,1,4,4,3,3,1,2,4,3,NA,RO22,RO22-2
2012,RO,65873,2,2012,15,2329,2321,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,0,0,NA,0,NA,0,7,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,3,4,678.21,2,NA,2,1,1,2,4,1,3,2,2,NA,235.9,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,44,1,2,1,1,1,3,3,2,3,4,2,3,3,NA,RO22,RO22-3
2012,RO,65920,2,2012,30,1555,1516,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,0,NA,0,NA,0,39,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,1,2,1,678.21,2,NA,2,2,1,2,4,1,5,2,1,NA,82.56,106.15,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,46,1,1,2,1,1,3,3,3,2,2,4,3,3,NA,RO22,RO22-2
2012,RO,65971,2,2012,30,2427,974,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1453,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,3,1,324.36,1,NA,2,2,2,1,3,1,2,2,1,NA,18.87,11.79,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,50,1,1,1,1,1,3,4,3,3,2,3,2,3,NA,RO22,RO22-1
2012,RO,65990,2,2012,10,2177,2167,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,1,NA,2,2,1,3,1,3,1,3,3,766.67,1,NA,2,2,2,2,4,1,3,2,2,NA,37.74,54.26,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,27,1,2,1,1,1,3,3,2,3,3,3,3,3,NA,RO22,RO22-2
2012,RO,65995,2,2012,15,1064,1049,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,15,0,NA,0,NA,NA,3,NA,2,1,1,3,1,3,1,2,3,424.62,2,NA,2,1,2,2,4,1,5,2,1,NA,94.36,141.54,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,60,1,2,1,1,1,2,3,3,3,3,2,3,3,NA,RO22,RO22-4
2012,RO,66006,2,2012,10,2763,2406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,357,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,1,2,766.67,2,NA,2,2,2,2,1,1,3,2,1,NA,471.8,353.85,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,1,70,1,1,2,2,1,2,2,3,3,3,3,3,3,NA,RO22,RO22-4
2012,RO,66014,2,2012,30,4926,4741,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,185,0,NA,0,NA,NA,3,NA,1,1,2,3,1,2,1,3,3,766.67,1,NA,2,1,2,1,4,1,3,2,1,NA,94.36,58.97,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,48,1,1,2,1,1,2,3,3,3,3,2,3,3,NA,RO22,RO22-2
2012,RO,66024,2,2012,20,0,-304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,30,0,NA,274,NA,NA,2,3,2,1,2,1,1,1,1,1,1,560.26,1,NA,2,1,2,1,1,1,3,2,1,NA,47.18,23.59,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,2,2,1,1,3,3,4,1,2,2,3,3,NA,RO22,RO22-1
2012,RO,66031,2,2012,25,0,-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,21,NA,3,1,NA,2,2,1,1,1,1,1,1,3,353.85,2,NA,2,1,2,2,4,1,4,2,1,NA,117.95,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,34,1,1,1,1,1,3,4,3,2,3,3,3,3,NA,RO22,RO22-5
2012,RO,66037,2,2012,15,9,-900,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9,0,0,NA,0,NA,0,379,0,NA,530,NA,3,1,NA,1,1,1,1,1,3,1,2,5,631.03,1,1,2,2,2,1,1,1,2,2,1,NA,117.95,306.67,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,64,1,2,2,1,1,4,3,4,2,3,3,3,3,NA,RO22,RO22-3
2012,RO,66044,2,2012,20,0,-237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,237,0,NA,0,NA,NA,3,NA,1,2,1,1,1,3,2,3,2,88.46,2,NA,2,2,2,2,4,1,3,2,1,NA,117.95,11.79,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,2,1,1,1,3,3,2,3,3,3,3,3,NA,RO22,RO22-2
2012,RO,66090,2,2012,8,2773,2029,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,745,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,766.67,2,NA,2,1,1,1,1,1,2,1,1,NA,117.95,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,RO22,RO22-3
2012,RO,66092,2,2012,45,25,-48,25,25,NA,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,0,NA,0,NA,0,73,0,NA,0,NA,NA,2,NA,2,2,1,1,1,2,1,2,3,324.36,2,NA,2,2,1,2,1,1,3,2,1,NA,58.97,35.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,45,1,1,2,1,1,3,3,1,3,3,2,3,3,NA,RO22,RO22-4
2012,RO,66108,2,2012,25,1769,1585,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,184,0,NA,0,NA,NA,2,NA,1,1,1,1,1,1,1,3,1,294.87,2,NA,2,1,2,2,4,1,3,2,1,NA,235.9,82.56,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,35,1,1,2,2,1,4,4,2,3,3,3,3,3,NA,RO22,RO22-3
2012,RO,66117,2,2012,12,7433,7407,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3595,0,0,NA,0,NA,0,1,0,NA,25,NA,NA,3,NA,2,2,2,1,1,1,1,1,3,766.67,1,NA,2,1,2,2,4,1,3,2,2,NA,306.67,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,3,3,3,3,2,3,3,3,NA,RO22,RO22-2
2012,RO,66120,2,2012,20,2358,2253,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,105,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,2,2,3,560.26,2,NA,2,2,2,2,4,1,2,2,1,NA,82.56,106.15,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,3,2,1,3,3,3,3,3,NA,RO22,RO22-5
2012,RO,66122,2,2012,25,1038,704,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,334,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,766.67,2,NA,2,2,2,2,1,1,5,1,1,NA,141.54,235.9,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,2,1,1,2,3,3,3,3,2,3,3,3,NA,RO22,RO22-1
2012,RO,66125,2,2012,25,1659,1638,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,3,3,NA,2,1,1,2,1,1,1,1,3,766.67,2,NA,2,1,2,2,1,1,3,2,1,NA,11.79,58.97,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,2,110,1,1,1,1,1,3,3,4,3,4,3,3,3,NA,RO22,RO22-3
2012,RO,66128,2,2012,15,729,709,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,3,NA,2,1,1,3,1,1,1,1,2,631.03,2,2,2,1,2,2,1,1,3,2,1,NA,471.8,67.23,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,32,1,1,1,1,2,3,2,3,2,2,3,2,3,NA,RO22,RO22-2
2012,RO,66153,2,2012,25,24,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,0,0,NA,0,NA,0,15,0,NA,0,NA,NA,1,NA,2,1,1,1,1,3,1,2,5,631.03,1,NA,2,1,2,2,1,1,6,2,1,NA,28.31,58.97,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,1,33,1,1,2,1,1,3,2,2,2,3,2,3,3,NA,RO22,RO22-5
2012,RO,66175,2,2012,10,947,912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,35,0,NA,0,NA,NA,2,NA,1,2,1,1,1,2,1,3,1,265.39,1,NA,2,1,1,2,1,1,2,2,1,NA,94.36,35.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,12,1,1,1,1,1,3,3,2,2,4,2,2,3,NA,RO22,RO22-2
2012,RO,66192,2,2012,15,1112,985,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,127,0,NA,0,NA,NA,3,3,1,2,1,1,1,1,1,1,1,631.03,2,NA,2,1,2,2,2,1,2,2,1,NA,113.23,106.15,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,2,30,1,1,2,1,1,3,4,2,2,3,3,3,3,NA,RO22,RO22-2
2012,RO,66201,2,2012,20,1974,1809,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,183,0,0,NA,0,NA,0,165,0,NA,0,NA,NA,1,NA,2,1,2,1,1,1,1,3,3,353.85,1,NA,2,2,2,2,4,1,3,2,1,117.95,235.9,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,34,1,1,1,1,1,3,3,3,2,3,3,3,3,NA,RO22,RO22-3
2012,RO,66256,2,2012,10,1672,1624,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,48,0,NA,0,NA,NA,2,NA,1,1,1,1,1,1,1,1,3,766.67,1,NA,2,2,2,2,1,1,4,2,1,NA,188.72,141.54,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,42,1,1,1,2,2,4,3,4,2,3,3,2,3,NA,RO22,RO22-1
2012,RO,66290,2,2012,25,0,-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,3,NA,1,1,2,1,1,3,1,2,2,766.67,1,1,2,2,2,2,1,1,1,2,1,NA,47.18,87.28,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,85,1,1,1,1,2,3,4,1,2,3,3,2,3,NA,RO22,RO22-3
2012,RO,66293,2,2012,25,1433,1335,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,98,0,NA,0,NA,NA,3,2,2,1,2,1,1,1,1,3,4,766.67,2,NA,2,2,2,2,1,1,2,2,1,NA,47.18,54.26,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,38,1,1,2,1,1,3,1,2,2,3,2,3,3,NA,RO22,RO22-1
2012,RO,66295,2,2012,15,1707,1456,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,251,0,NA,0,NA,NA,3,NA,1,1,2,1,1,3,1,1,3,766.67,2,2,2,2,2,2,1,1,1,2,1,NA,70.77,35.38,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,24,1,1,1,1,1,2,3,3,3,2,3,2,3,NA,RO22,RO22-3
2012,RO,66309,2,2012,15,475,-316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,791,0,NA,0,NA,3,3,NA,2,2,2,1,1,1,1,1,3,1179.5,1,NA,2,2,1,2,4,3,3,2,1,NA,235.9,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,3,3,4,2,3,3,3,3,NA,RO22,RO22-4
2012,RO,66314,2,2012,25,1954,1933,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,318,0,0,NA,270,NA,0,22,0,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,3,2,707.7,3,NA,2,2,2,2,4,1,4,1,1,NA,23.59,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,56,1,1,1,1,2,3,4,2,3,1,3,3,3,NA,RO22,RO22-3
2012,RO,66353,2,2012,20,3176,2843,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,333,0,NA,0,NA,NA,3,NA,1,1,2,1,1,2,1,3,3,442.31,2,NA,2,2,2,2,4,1,2,2,1,NA,47.18,141.54,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,38,1,1,3,2,1,3,3,3,2,2,3,3,3,NA,RO22,RO22-1
