HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,DB040,NR_ITW
2004,BE,52654,4,2004,38,27,-3441,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,27,NA,0,0,0,3468,NA,2,NA,1,1,1,1,1,1,1,1,5,1250,3,NA,2,2,2,2,2,1,2,2,1,391,NA,240,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,52713,4,2004,21,33957,26933,1062,1062,NA,NA,NA,NA,NA,1062,0,0,0,0,764,NA,0,0,0,7024,2,2,1,1,1,1,1,1,1,1,1,5,2700,2,2,1,2,2,2,2,2,4,2,1,NA,750,164,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,52733,4,2004,10,11123,11091,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,127,NA,0,0,0,32,NA,2,2,2,1,2,1,1,2,1,1,4,NA,3,2,2,2,2,2,4,1,4,2,1,NA,1800,350,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,52744,4,2004,17,1443,1408,0,0,NA,NA,NA,NA,NA,0,841,0,0,0,602,NA,0,0,0,35,2,1,NA,1,1,1,1,1,3,1,1,5,2000,1,3,2,2,2,2,1,1,5,2,1,NA,500,785,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,52785,4,2004,10,8,-816,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,8,NA,0,0,0,824,2,2,NA,1,1,1,1,1,2,1,1,4,1800,2,NA,1,2,2,2,1,1,6,2,1,NA,NA,426.67,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,52793,4,2004,37,9751,9729,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,22,2,2,NA,1,1,1,1,1,2,1,1,4,1200,3,NA,1,2,2,1,2,2,6,2,1,NA,550,546,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,52798,4,2004,22,15448,13356,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,50,NA,0,0,0,2092,2,2,NA,1,1,2,1,1,3,1,1,6,1800,2,NA,2,1,2,2,2,2,5,2,1,250,495,415,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,52825,4,2004,14,29653,24837,0,0,NA,NA,NA,NA,NA,0,0,0,1414,0,445,NA,0,0,0,4816,2,2,NA,1,1,1,1,1,1,1,1,1,3222,3,NA,2,2,2,2,3,2,6,2,1,NA,625,706,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,52827,4,2004,33,574,526,0,0,NA,NA,NA,NA,NA,0,0,0,436,0,137,NA,0,0,0,48,2,2,NA,1,2,2,1,1,3,1,1,5,1500,2,NA,2,2,2,2,4,4,5,2,1,300,NA,168.55,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,52899,4,2004,30,19169,24086,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,34,NA,0,0,0,-4917,NA,2,NA,NA,1,1,1,1,1,1,1,4,2500,3,NA,2,2,2,2,1,1,6,2,1,NA,900,516,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,52912,4,2004,25,14796,8137,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,516,NA,0,0,0,6659,2,2,NA,1,1,1,1,1,1,3,1,5,1500,1,NA,1,1,2,2,2,1,6,1,1,NA,1050,558,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,52928,4,2004,23,19744,17056,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,30,NA,0,0,0,2688,NA,1,2,2,1,1,1,1,2,1,1,5,1500,1,NA,1,2,2,2,2,1,4,2,1,NA,NA,181,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,52965,4,2004,25,7166,5862,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,33,NA,0,0,0,1304,2,2,NA,1,1,2,1,1,1,3,1,3,1000,1,NA,2,2,2,2,2,2,6,1,1,NA,600,577,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,52973,3,2004,10,26511,9122,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,471,NA,0,0,0,17389,2,2,NA,1,1,1,1,1,1,1,1,6,1500,1,1,2,2,2,2,2,1,5,2,1,NA,500,125,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,52975,4,2004,14,24253,24092,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,161,NA,2,2,1,1,1,1,1,2,1,1,6,1700,1,NA,2,2,2,1,2,1,6,2,1,NA,1000,706,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53007,4,2004,NA,10615,10592,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,23,NA,2,NA,1,1,2,1,1,1,1,1,5,2250,3,NA,2,1,2,2,2,1,6,2,1,520.58,800,410,1,2,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53008,4,2004,55,37162,35189,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,1973,NA,2,NA,2,1,2,1,1,1,1,1,4,NA,3,NA,2,2,2,2,2,2,6,2,1,NA,850,283,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53019,4,2004,35,11102,11087,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,4,NA,0,0,3,11,2,2,2,1,1,1,1,1,1,3,3,6,2000,3,NA,2,2,2,2,2,1,6,2,1,NA,750,235,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53026,4,2004,18,17324,15909,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1974,NA,0,0,0,1415,NA,2,NA,1,1,2,1,1,1,1,1,5,3000,3,NA,2,2,2,2,2,1,4,2,1,NA,545,230,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53041,4,2004,21,108,-1149,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,108,NA,0,0,0,1258,2,2,2,2,1,1,1,1,1,3,1,5,2000,2,NA,2,2,2,1,1,1,6,2,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,53043,4,2004,18,24193,24186,5388,5388,NA,NA,NA,NA,NA,5388,0,0,0,0,5480,NA,0,0,0,7,2,1,NA,1,1,1,1,1,1,1,1,3,1900,3,NA,2,2,1,1,1,1,4,2,1,NA,NA,411,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53091,4,2004,19,35359,26619,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1008,NA,0,0,0,8740,2,2,NA,1,1,2,1,1,3,1,1,3,5000,3,NA,2,2,2,2,1,4,6,2,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53097,4,2004,12,13313,12802,0,0,NA,NA,NA,NA,NA,0,0,0,0,358,1,NA,0,0,0,511,2,2,NA,2,1,2,1,1,3,1,2,3,4000,1,2,2,1,2,2,3,1,6,2,1,370,1000,375,1,1,1,1,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53122,3,2004,25,42938,13012,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6774,NA,0,0,0,29926,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53129,4,2004,21,53913,48234,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,0,0,5679,NA,2,NA,1,1,1,1,1,1,1,1,6,2500,3,NA,2,2,1,2,1,2,6,2,1,650,NA,353.29,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53156,3,2004,41,15050,-16537,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,31587,NA,2,2,1,1,1,1,1,1,1,1,4,2000,3,NA,1,2,2,2,1,2,6,2,1,652,800,668,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53180,3,2004,15,24647,22557,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,31,NA,0,0,0,2090,2,2,NA,1,1,1,1,1,1,1,1,2,4000,3,NA,2,1,1,2,3,1,6,2,1,NA,1500,720.25,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53185,4,2004,19,58555,38568,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1240,NA,0,0,0,19988,NA,2,2,1,1,1,1,1,1,1,1,4,NA,1,3,1,1,2,2,1,1,2,2,1,NA,440,464.42,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53197,3,2004,30,65059,13823,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,51236,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53202,4,2004,20,34781,32297,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,209,NA,0,0,0,2484,NA,2,2,2,1,2,1,1,1,1,1,4,1250,3,NA,2,2,2,2,2,3,6,2,1,NA,1500,560,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53253,4,2004,13,35453,32619,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,54,NA,0,0,0,2833,2,2,2,1,1,1,1,1,3,1,1,5,2000,3,NA,2,2,2,2,1,2,6,2,1,NA,1150,367.15,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53254,4,2004,24,51390,-888,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,52278,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,53348,4,2004,35,15005,11440,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1084,NA,0,0,952,2613,NA,2,2,2,1,2,1,1,1,1,1,5,5000,3,1,2,2,2,2,1,4,5,2,2,NA,500,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53396,3,2004,26,15332,15290,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,205,NA,0,0,0,42,NA,2,NA,1,1,1,1,1,1,1,1,5,1650,3,NA,2,2,2,1,1,1,6,2,1,NA,750,750,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53399,4,2004,18,31966,27870,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,164,NA,0,0,0,4095,NA,2,NA,1,1,1,1,1,1,1,1,2,5000,3,3,1,2,2,1,2,1,6,2,1,NA,1000,696.04,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53417,3,2004,13,8737,5805,0,0,NA,NA,NA,NA,NA,0,7001,0,0,1708,28,NA,0,0,0,2932,NA,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,1,2,2,2,1,6,2,1,NA,400,785,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53433,4,2004,13,22991,22770,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,534,NA,0,0,0,221,NA,2,2,1,1,2,1,1,1,1,2,1,2000,3,NA,2,1,2,2,1,1,4,2,2,NA,NA,330,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53444,4,2004,20,26959,16333,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,0,0,10625,2,2,NA,1,1,1,1,1,1,1,1,5,NA,2,NA,2,2,1,2,2,1,6,2,1,NA,450,365,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53469,4,2004,12,31785,20802,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,44,NA,0,0,0,10983,NA,2,NA,1,1,1,1,1,1,1,1,1,2000,1,NA,2,1,2,2,1,1,6,2,1,NA,2000,642.5,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53470,4,2004,10,24855,14932,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,8,NA,0,0,0,9923,2,2,NA,1,1,2,1,1,1,2,1,3,5000,2,NA,1,2,1,2,1,1,6,2,1,NA,600,345,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53493,4,2004,15,31687,31564,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,122,NA,2,2,1,1,1,1,1,1,1,1,4,900,3,NA,2,2,2,2,1,1,6,2,1,NA,3000,500,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53504,4,2004,12,42077,21872,0,0,NA,NA,NA,NA,NA,0,2921,0,0,0,26,NA,0,0,0,20204,NA,2,NA,2,1,1,1,1,3,1,1,4,1611,2,NA,2,2,1,2,1,2,6,1,1,NA,NA,500,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53534,3,2004,17,24792,21925,0,0,NA,NA,NA,NA,NA,0,0,4212,0,0,0,NA,0,0,887,1981,NA,2,NA,1,1,1,1,1,1,1,1,6,2600,1,NA,2,2,2,2,2,1,6,2,1,NA,1000,537.2,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53537,3,2004,30,29358,29351,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,6,2,2,NA,1,1,2,1,1,1,1,1,1,1200,2,2,2,1,1,1,1,1,2,2,1,NA,800,328,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53569,3,2004,10,87937,28829,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,7652,NA,0,0,0,59107,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,53597,4,2004,11,19038,15385,0,0,NA,NA,NA,NA,NA,0,0,0,0,535,195,NA,0,0,0,3653,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53600,4,2004,10,36047,33789,1902,1902,NA,NA,NA,NA,NA,1902,0,0,0,0,6408,NA,0,0,0,2258,NA,2,NA,1,1,1,1,1,1,1,1,5,2300,3,NA,2,1,2,2,3,1,6,2,1,400,NA,627,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53608,3,2004,25,44481,24301,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,95,NA,0,0,0,20180,2,2,2,1,1,1,1,1,1,1,1,5,2000,3,NA,2,1,2,2,3,1,6,2,1,NA,NA,365.49,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,53621,4,2004,18,28002,24601,0,0,NA,NA,NA,NA,NA,0,4743,0,0,0,0,NA,0,0,0,3401,NA,NA,NA,1,1,1,1,1,3,1,3,5,5000,3,NA,2,2,2,2,3,1,2,1,1,NA,1200,302.75,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53636,3,2004,23,54183,44576,3084,3084,NA,NA,NA,NA,NA,3084,0,0,0,0,391,NA,0,0,0,9608,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53707,4,2004,11,43708,40554,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,14,NA,0,0,0,3154,NA,2,2,1,1,1,1,1,3,1,1,5,1800,1,3,2,2,2,2,3,1,3,2,1,400,560,589.49,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53725,4,2004,22,30519,4498,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,81,NA,0,0,0,26021,2,2,NA,1,1,1,1,1,1,1,1,5,1600,3,NA,2,2,1,2,1,1,6,2,2,NA,1200,181.77,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53760,4,2004,15,54626,35730,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,18896,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53768,4,2004,28,52523,52495,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,511,NA,0,0,0,28,NA,2,2,1,2,1,1,1,3,1,1,5,2000,1,NA,2,2,2,1,1,1,6,2,1,NA,NA,328,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53792,4,2004,27,49080,35947,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,407,NA,0,0,0,13133,2,2,NA,1,1,2,1,1,1,1,1,5,1500,3,NA,2,2,2,1,1,2,4,2,1,400,NA,662,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,53831,3,2004,8,23050,11402,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,11648,2,2,2,1,1,1,1,1,2,1,1,4,1250,1,NA,2,2,1,1,1,3,4,2,1,NA,NA,298,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,53845,4,2004,66,20450,20174,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,7242,NA,0,0,0,276,1,2,NA,1,1,1,1,1,1,1,1,5,2000,2,NA,2,2,2,2,2,1,6,2,1,NA,620,1105.51,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,53865,4,2004,31,9219,6168,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,0,0,0,3051,NA,2,2,1,1,1,1,1,3,1,1,2,1750,2,NA,2,2,2,2,2,1,3,2,2,NA,NA,250,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,53995,4,2004,15,52126,52080,17437,17437,NA,NA,NA,NA,NA,17437,0,0,0,0,14531,NA,0,0,0,46,NA,2,2,1,1,1,1,1,1,1,1,5,2500,3,NA,1,2,2,2,4,1,6,2,1,NA,550,420,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,54007,3,2004,15,42409,23151,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,19257,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54025,3,2004,5,46893,30735,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,16159,NA,2,2,1,1,1,1,1,1,1,1,1,2500,3,NA,2,2,2,2,1,1,4,2,1,NA,750,500,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,54036,4,2004,34,19808,17380,0,0,NA,NA,NA,NA,NA,0,1058,0,0,0,9,NA,0,0,0,2427,2,2,2,2,1,1,1,1,2,1,1,6,2500,1,NA,1,2,2,1,1,2,5,1,1,145,NA,275,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54060,3,2004,16,36874,24821,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2787,NA,0,0,0,12052,NA,2,NA,1,1,1,1,1,3,1,1,3,2600,3,NA,2,1,2,2,2,1,4,1,1,450,900,962.18,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,54094,4,2004,18,25871,25644,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,783,NA,0,0,0,227,NA,2,NA,2,1,1,1,1,1,1,1,1,800,2,3,1,2,2,2,2,1,5,2,1,NA,750,297,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,54096,4,2004,27,60849,60811,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,0,15,23,2,NA,2,1,1,1,1,1,1,1,1,5,2500,3,NA,2,2,2,2,1,1,6,2,1,400,750,528.63,1,2,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,54101,4,2004,39,68973,57635,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,11597,NA,0,0,0,11339,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54127,4,2004,18,70055,22963,7983,7983,NA,NA,NA,NA,NA,7983,0,0,0,0,505,NA,0,0,0,47092,NA,2,2,1,1,1,1,1,3,1,1,6,5000,3,NA,1,2,2,2,2,1,3,1,1,NA,NA,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,54137,4,2004,25,30255,29177,139,139,NA,NA,NA,NA,NA,139,0,0,0,0,468,NA,0,0,0,1078,NA,2,NA,1,1,1,1,1,2,1,1,5,1500,3,NA,2,2,2,2,4,2,6,2,1,122,1200,797.26,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54140,3,2004,7,32450,14891,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,421,NA,0,0,0,17559,NA,2,2,1,1,1,1,1,1,1,1,4,4000,3,NA,1,1,2,2,3,1,4,2,1,NA,900,211,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54144,3,2004,12,12178,4649,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1609,NA,0,0,0,7529,2,2,NA,1,1,1,1,1,1,1,1,6,4000,3,3,2,1,2,1,2,1,4,2,1,NA,600,745.11,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,54148,3,2004,31,21198,20017,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,32,NA,0,0,0,1181,NA,2,NA,1,1,1,1,1,3,1,1,6,1300,3,NA,2,2,1,2,3,1,6,2,1,NA,3000,775,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54192,4,2004,NA,16502,13219,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,0,0,0,3282,NA,2,2,1,1,1,1,1,1,1,1,5,3000,1,NA,2,2,2,2,1,2,4,2,1,NA,750,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,54198,4,2004,12,34414,22693,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,446,NA,0,0,0,11721,NA,2,NA,1,1,1,1,1,3,1,1,4,NA,1,NA,2,1,2,1,3,1,6,2,1,NA,2000,150,1,2,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2004,BE,54209,4,2004,39,8011,7798,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,64,NA,0,0,0,213,NA,2,NA,1,1,2,1,1,1,1,1,6,1300,3,NA,2,2,2,2,1,2,5,2,1,390,NA,500,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54212,4,2004,17,42557,26731,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1586,NA,0,0,0,15826,NA,2,2,1,1,1,1,1,1,1,1,6,2800,1,NA,2,2,2,1,2,1,6,1,1,650,1000,348,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,54217,4,2004,17,40094,40063,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,75,NA,0,0,0,31,NA,2,NA,1,1,1,1,1,1,1,1,2,7000,3,NA,2,1,2,2,2,4,6,2,1,450,NA,165,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,54261,4,2004,30,65899,63375,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2525,2,2,NA,NA,1,1,1,1,1,1,1,5,1611,3,NA,2,2,2,2,1,1,6,2,1,NA,750,510,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,54262,4,2004,8,39006,41318,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,455,NA,0,0,0,-2312,NA,2,NA,2,1,1,1,1,1,1,1,1,2000,2,NA,2,2,1,2,2,1,5,2,1,NA,1200,1937,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2004,BE,54321,4,2004,15,41995,22257,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,872,NA,0,0,0,19739,2,2,2,2,1,1,1,1,2,1,2,3,1627.2,3,NA,2,1,2,1,1,1,6,2,1,NA,800,415,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,54336,4,2004,30,49418,35267,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,29,NA,0,0,0,14152,1,2,NA,1,1,1,1,1,2,1,3,6,1000,2,NA,2,2,2,1,1,3,6,1,1,NA,1500,620,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2004,BE,54356,4,2004,14,4974,2580,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,227,NA,0,0,0,2394,NA,2,NA,1,1,1,1,1,3,1,1,5,3000,3,NA,2,2,2,2,2,1,6,2,1,NA,800,696.04,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2004,BE,54361,3,2004,25,34251,6613,7222,7222,NA,NA,NA,NA,NA,7222,0,0,0,0,117,NA,0,0,0,27638,NA,NA,2,1,1,1,1,1,1,1,1,5,1650,2,NA,1,2,2,2,4,1,6,2,1,NA,550,326,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,54373,4,2004,19,39255,33157,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,151,NA,0,0,0,6098,2,2,NA,1,1,1,1,1,1,1,1,4,NA,3,NA,2,2,1,2,1,1,4,2,1,390,NA,510,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2004,BE,54397,4,2004,9,36288,23609,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,843,NA,0,0,0,12679,NA,2,NA,1,1,1,1,1,1,3,1,5,1627.2,3,NA,2,1,2,2,2,1,6,2,1,NA,800,181.77,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
