HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH080,HH081,HH090,HH091,HA010,HA020,HA030,HA040,HA050,HA060,HA070,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,R_HA030,R_HA040,R_HA050,R_HA060,R_HA070,DB040,NR_ITW
2010,BE,46388,1,2010,19,10601,9209,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,132,NA,0,0,261,NA,1130,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,3,1,1,3,1500,3,NA,2,2,2,1,3,NA,3,4,2,1,470,NA,488.01,290,NA,1,NA,2,1,NA,109901,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46391,2,2010,9,18424,11214,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7209,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,3,1,1,6,2500,3,NA,2,2,2,2,4,NA,1,5,1,1,780,NA,522.57,709,NA,1,NA,1,1,1,674301,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46408,2,2010,17,41368,38707,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2126,NA,0,0,0,NA,2661,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2000,3,NA,2,1,2,2,1,NA,1,6,2,1,NA,NA,276,0,NA,1,NA,1,3,NA,327801,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46413,2,2010,13,22152,20008,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,855,NA,0,0,0,NA,2143,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,5,2000,1,2,2,2,1,1,1,NA,1,6,2,1,NA,NA,722.67,1500,NA,1,NA,1,1,1,249201,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46417,2,2010,16,3438,2952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2963,NA,475,NA,0,0,0,NA,486,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,800,2,NA,2,2,2,2,4,NA,2,6,1,1,NA,NA,560,0,NA,1,NA,1,1,1,657202,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46433,2,2010,22,35053,30844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,359,NA,0,0,3676,NA,532,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,2000,3,3,2,1,2,2,1,NA,1,5,1,1,475,NA,178.7,2444.04,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46456,1,2010,39,24749,16867,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,502,NA,0,0,0,NA,7881,NA,NA,3,NA,3,NA,NA,1,2,1,1,1,1,1,1,5,1900,3,3,2,1,1,2,3,NA,1,6,2,1,NA,NA,335,0,NA,1,NA,1,1,NA,719601,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46465,1,2010,15,37080,35838,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4199,NA,0,0,0,NA,1242,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4500,1,NA,2,2,2,2,2,NA,1,6,2,1,NA,NA,304.09,0,NA,1,NA,1,1,4,395102,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46470,2,2010,15,32948,32100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,981,NA,0,0,0,NA,847,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,3,1,1,4,1650,1,NA,2,2,2,2,4,NA,3,4,2,1,NA,NA,226.31,0,NA,1,NA,1,1,NA,74101,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46477,1,2010,6,29032,6994,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,36,NA,0,0,0,NA,22039,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,1,2,2,1,NA,1,4,2,1,NA,NA,581.17,794.97,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46481,2,2010,9,91142,61120,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1648,NA,0,0,0,NA,30022,NA,NA,3,NA,3,NA,NA,2,2,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,4,NA,2,6,2,1,NA,NA,313,0,NA,1,NA,1,1,1,508201,NA,NA,508204,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46494,2,2010,10,16310,49851,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,52,NA,0,0,0,NA,-33541,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,3,4,NA,3,2,2,2,1,2,2,NA,2,6,2,1,410,NA,559.72,345,NA,1,NA,1,1,NA,464801,557902,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,46514,1,2010,11,27732,21057,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,353,NA,0,0,0,NA,6675,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,441.33,0,NA,1,NA,1,1,1,648502,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,46516,1,2010,8,23007,22803,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1524,NA,0,0,0,NA,204,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3740,1,NA,2,2,2,1,1,NA,2,6,2,1,NA,NA,276.67,0,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46523,2,2010,26,70,-2656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,70,NA,0,0,0,NA,2726,NA,NA,3,NA,3,NA,3,1,1,2,1,1,1,1,1,3,2500,2,NA,2,2,2,2,4,NA,1,5,1,1,470,NA,335.52,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46524,1,2010,9,431,-95,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,431,NA,0,0,0,NA,526,NA,NA,3,NA,3,NA,NA,1,2,1,1,1,3,1,1,5,3000,2,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,757.37,259.27,NA,1,NA,1,1,1,NA,323902,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46546,2,2010,14,17256,17187,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,20,NA,0,0,0,NA,68,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,1500,3,3,2,2,2,2,2,NA,2,4,2,1,NA,NA,352.08,0,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46571,2,2010,15,7393,7672,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,369,NA,0,0,0,NA,-279,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,3000,1,NA,2,2,2,2,2,NA,1,6,2,1,NA,NA,728.8,202,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46583,1,2010,17,36350,8704,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,114,NA,0,0,0,NA,27646,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,1,2,2,1,NA,1,6,2,1,NA,NA,405.43,0,NA,1,NA,1,1,1,690301,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46603,2,2010,17,91339,76959,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1716,NA,0,0,0,NA,14379,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,3,NA,3,3,2,2,2,1,1,NA,1,4,2,1,NA,NA,346.42,0,NA,1,NA,1,1,1,477201,484902,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,46638,2,2010,17,23131,22222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,389,NA,0,0,0,NA,909,NA,NA,3,NA,NA,NA,3,2,1,1,1,1,1,2,1,1,3000,3,NA,2,2,2,1,1,NA,1,5,2,1,550,NA,162.83,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46641,1,2010,7,52806,27844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1988,NA,0,0,0,NA,24962,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,6,3500,3,NA,2,2,2,2,1,NA,1,4,2,1,NA,NA,531.05,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,46658,1,2010,4,236,158,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,236,NA,0,0,0,NA,78,NA,NA,3,NA,1,NA,NA,1,1,2,1,1,1,3,1,2,1200,2,NA,2,2,2,2,1,NA,3,4,2,1,NA,NA,351.15,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46662,1,2010,26,32024,17754,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,227,NA,0,0,0,NA,14269,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,3,4000,1,NA,2,2,2,1,2,NA,1,6,1,1,NA,NA,259,690.91,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46685,1,2010,10,78390,59604,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,593,NA,0,NA,0,0,0,NA,18786,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,3500,3,3,2,2,2,2,1,NA,2,6,2,1,NA,NA,663.5,0,NA,1,NA,1,1,1,249201,874002,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46704,2,2010,21,20447,23862,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1015,NA,0,NA,0,0,0,NA,-3414,NA,NA,3,NA,NA,NA,NA,1,2,1,1,1,1,1,1,4,3500,1,NA,2,1,2,2,2,NA,2,5,2,1,NA,NA,559.72,0,NA,1,NA,1,1,1,164901,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46714,2,2010,7,77967,77937,14419,14419,NA,NA,NA,NA,NA,NA,NA,NA,14419,0,0,0,0,NA,129,NA,0,0,0,NA,30,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,4000,3,NA,2,2,2,1,2,NA,1,5,2,1,NA,NA,389.6,854.35,NA,1,NA,1,3,1,288402,603402,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2010,BE,46720,1,2010,36,44338,33103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,231,NA,0,0,0,NA,11235,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,1500,1,NA,2,2,2,2,3,NA,3,6,2,1,NA,NA,444.03,0,NA,1,NA,1,1,1,603002,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46743,2,2010,40,47474,33597,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,730,NA,0,0,0,NA,13876,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,2,1,2500,3,NA,2,2,2,2,1,NA,1,6,2,1,NA,NA,405,733.68,NA,1,NA,1,2,1,670101,50702,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46778,3,2010,9,13510,12356,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,1448,NA,-294,NA,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,2,NA,2,5,2,1,180,NA,183.66,0,NA,1,NA,1,3,1,526501,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,46826,2,2010,24,12363,-5062,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,791,NA,0,0,0,NA,17425,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,1800,1,NA,2,2,2,2,1,NA,1,6,2,1,NA,NA,728.8,1152,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46842,2,2010,9,11358,11094,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,209,NA,0,0,0,NA,264,NA,NA,2,NA,3,NA,3,1,1,1,1,1,3,1,1,1,2800,2,1,2,2,1,1,4,NA,1,6,1,1,400,NA,607.14,505,NA,1,NA,1,1,2,485901,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,46847,1,2010,9,34827,27277,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1011,NA,0,0,0,NA,7550,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2500,1,NA,2,1,2,2,3,NA,2,3,2,1,180,NA,608.61,0,NA,1,NA,1,1,1,612802,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46850,2,2010,15,77851,69257,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,450,NA,0,0,0,NA,8594,NA,NA,3,NA,3,NA,3,1,2,1,1,1,1,1,1,4,2500,2,3,2,2,2,2,1,NA,2,2,2,1,NA,NA,1471.62,0,NA,1,NA,1,1,1,395102,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2010,BE,46874,2,2010,7,47098,17546,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,15819,NA,0,0,0,NA,29552,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,4000,1,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,807.18,655,NA,1,NA,1,1,1,419701,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46875,2,2010,26,30359,27898,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,440,NA,0,0,0,NA,2461,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,6,3500,2,NA,2,1,2,2,2,NA,2,5,1,1,NA,NA,1234.62,0,NA,1,NA,1,1,1,424601,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46884,2,2010,16,14837,13333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2437,NA,0,0,3036,NA,-1532,NA,NA,3,NA,3,NA,3,1,1,1,1,1,2,1,1,3,2200,3,NA,2,2,2,1,1,NA,3,3,2,1,NA,NA,916.18,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46885,2,2010,10,60793,60762,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,184,NA,0,0,0,NA,31,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,1,4000,2,1,2,2,1,2,4,NA,3,6,1,1,NA,NA,343.65,475,NA,1,NA,1,1,1,511301,670102,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46914,1,2010,24,1641,-5916,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1212,NA,0,0,0,NA,7557,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,5000,3,3,1,1,1,1,1,NA,1,6,2,1,NA,NA,353.53,1917.75,NA,1,NA,1,1,NA,611301,243802,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46918,1,2010,13,21315,17238,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,5318,NA,-1241,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,5500,3,NA,2,2,2,2,1,NA,1,4,2,1,900,NA,426.67,0,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46920,2,2010,12,7965,791,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,219,NA,0,0,0,NA,7175,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,712.4,0,NA,1,NA,1,1,NA,844101,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2010,BE,46923,2,2010,23,1904,241,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1628,NA,0,0,0,NA,1663,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,1,2500,3,3,2,1,2,2,1,NA,4,6,2,1,NA,NA,1443.28,0,NA,1,NA,1,1,1,764901,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,46933,2,2010,21,0,-1789,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,1562,NA,226,NA,NA,3,NA,3,NA,3,1,1,1,1,1,3,1,1,5,3000,3,2,2,2,2,2,2,NA,3,6,2,1,NA,NA,966.69,0,NA,1,NA,1,2,1,664901,886402,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46940,3,2010,27,37464,14396,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1801,NA,0,0,0,NA,23068,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3001,2,NA,2,2,2,1,1,NA,2,6,2,1,NA,NA,465.33,1917.75,NA,1,NA,1,NA,1,733301,885402,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2010,BE,46944,2,2010,25,24312,22899,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,135,NA,0,0,0,NA,1412,NA,NA,3,NA,NA,NA,NA,1,1,2,1,1,1,1,3,2,3000,3,3,2,2,2,2,2,NA,3,1,2,1,NA,NA,566.15,735,NA,1,NA,1,1,1,910501,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,46947,2,2010,10,51814,45588,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1850,NA,0,0,0,NA,6226,NA,NA,3,NA,3,NA,3,1,1,1,1,1,3,1,1,4,1200,2,3,2,2,2,2,2,NA,2,5,2,1,209.56,NA,218.26,0,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46969,2,2010,12,27165,25667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,111,NA,0,0,269,NA,1229,NA,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,1,2,3000,2,2,1,1,2,2,1,NA,3,6,1,1,NA,NA,663.5,0,NA,1,NA,1,1,1,477201,927602,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,46988,1,2010,7,30136,27984,5909,5909,NA,NA,NA,NA,NA,NA,NA,NA,5909,0,0,0,0,NA,53,NA,0,0,0,NA,2152,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,2,1,1,5,NA,1,NA,2,2,2,2,2,NA,4,6,1,1,500,NA,323,1502,NA,1,NA,1,3,1,NA,477202,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,47024,2,2010,13,13848,9358,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,340,NA,0,0,0,NA,4489,NA,NA,3,NA,3,NA,NA,2,2,2,1,1,3,3,1,2,2000,3,3,2,2,2,2,1,NA,1,5,2,1,805,NA,649,128,NA,1,NA,1,1,1,339101,748502,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,47029,1,2010,6,41915,26976,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,87,NA,0,0,4938,NA,10001,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,3,NA,2,NA,2,2,2,2,1,NA,1,4,2,1,NA,NA,196.86,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,47039,2,2010,9,80581,64497,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,18652,NA,389,NA,0,0,2391,NA,13693,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,3,NA,1,4,2,1,NA,NA,807.18,1917.75,NA,1,NA,1,2,NA,690301,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2010,BE,47051,2,2010,13,139174,68632,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1148,NA,0,0,0,NA,70541,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2000,3,3,2,2,2,2,2,NA,1,6,2,1,NA,NA,532.75,0,NA,1,NA,1,1,1,901702,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,47077,1,2010,14,27384,10130,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,407,NA,0,0,1747,NA,15507,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,3,2000,1,NA,2,1,2,2,2,NA,1,6,1,1,NA,NA,364.28,0,NA,1,NA,1,1,1,467401,874002,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2010,BE,47083,1,2010,12,16612,12053,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,38,NA,0,0,0,NA,4559,NA,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,5,2000,2,NA,2,1,1,2,2,NA,3,5,2,1,280,NA,971.6,0,NA,1,NA,1,1,NA,339902,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,47116,2,2010,31,33476,18347,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,227,NA,0,0,1532,NA,13597,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,1350,2,NA,2,2,2,2,2,NA,3,6,1,1,NA,NA,183.66,300,NA,1,NA,1,1,1,617801,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2010,BE,47142,1,2010,16,8733,5258,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,369,NA,0,0,0,NA,3475,NA,NA,3,NA,3,NA,3,1,1,2,1,1,1,3,3,5,3000,3,NA,2,2,2,2,1,NA,3,5,1,1,NA,NA,664,0,NA,1,NA,1,1,1,NA,322203,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2010,BE,47162,1,2010,17,11167,2237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,395,NA,197,NA,0,0,0,NA,8930,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,3,NA,2,NA,2,1,2,2,2,NA,2,5,2,1,450,NA,501.03,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2010,BE,47196,2,2010,8,15876,15800,1338,1338,NA,NA,NA,NA,NA,NA,NA,NA,1338,0,0,0,0,NA,4460,NA,0,0,0,NA,76,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,2,4000,3,3,2,2,2,1,1,NA,1,6,2,1,NA,NA,417.33,599.72,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE24,BE24-4
