HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,MI010,MI020,MI025,MI026,MI030,MI040,MI045,MI046,MI050,MI051,MI052,MI053,MI054,MI055,MI056,MI057,MI058,MI060,MI065,MI066,MI075,MI076,MI085,MI086,MI090,MI095,MI100,MI110,MI111,MI112,MI113,MI114,MI120,MI121,MI122,MI123,MI124,MI125,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2008,RO,62980,2,2008,35,9517,8774,0,0,NA,NA,NA,NA,NA,NA,NA,0,52,34,0,0,NA,0,NA,0,20,0,NA,722,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,3,1,704.58,2,NA,2,2,1,2,4,1,3,2,1,NA,113.93,134.92,2,1,1,1,2,NA,NA,NA,2,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,5,2.6,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63033,2,2008,20,9031,8637,0,0,NA,NA,NA,NA,NA,NA,NA,0,1247,14,0,0,NA,0,NA,0,21,0,NA,374,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,539.68,2,NA,1,2,2,2,4,1,5,2,1,NA,299.82,167.9,1,1,1,1,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63040,2,2008,30,13804,12354,0,0,NA,NA,NA,NA,NA,NA,NA,0,131,0,0,0,NA,0,NA,0,212,0,NA,1238,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,629.63,2,3,2,2,2,2,4,1,2,2,1,NA,329.81,149.91,1,1,1,1,1,NA,NA,NA,1,2,NA,NA,2,2,NA,2,2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.6,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63049,2,2008,15,7506,6760,0,0,NA,NA,NA,NA,NA,NA,NA,0,1171,0,0,0,NA,0,NA,0,0,0,NA,746,NA,NA,NA,3,NA,NA,1,1,1,3,1,2,1,1,1,344.8,2,NA,2,2,2,2,4,1,2,2,1,NA,104.94,104.94,1,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,4,2,1,NA,NA,2,NA,1,NA,1,2,2,2,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63086,2,2008,25,10483,6877,0,0,NA,NA,NA,NA,NA,NA,NA,0,2803,32,0,0,NA,0,NA,0,670,0,NA,2937,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,299.82,1,NA,2,2,2,2,4,1,3,1,2,NA,149.91,128.92,2,3,1,3,1,NA,NA,NA,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,2,2,2,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63118,2,2008,30,4825,3158,0,0,NA,NA,NA,NA,NA,NA,NA,0,33,0,0,0,NA,0,NA,0,0,0,NA,1668,NA,NA,NA,2,NA,3,2,1,1,1,1,3,1,1,3,704.58,2,NA,2,1,2,2,3,1,2,2,1,NA,74.96,104.94,2,1,1,1,2,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,2,2,2,2,2,1,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63128,2,2008,35,323,-210,0,0,NA,NA,NA,NA,NA,NA,NA,0,64,0,0,0,NA,0,NA,0,14,0,NA,518,NA,NA,NA,1,NA,NA,2,1,1,1,1,1,1,2,3,861.99,2,NA,2,2,2,1,1,1,1,2,1,NA,59.96,254.85,1,3,1,1,1,2,NA,NA,2,2,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,2,1,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63134,2,2008,20,6335,5926,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,409,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,2,4,899.47,2,3,1,2,2,2,4,1,3,2,1,NA,146.91,254.85,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63135,2,2008,15,2958,1164,0,0,NA,NA,NA,NA,NA,NA,NA,0,169,0,0,0,NA,0,NA,0,599,0,NA,1195,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,2,4,899.47,2,3,2,1,2,2,4,4,5,2,1,NA,329.81,254.85,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,2,1,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63157,2,2008,20,8607,6944,0,0,NA,NA,NA,NA,NA,NA,NA,0,147,0,0,0,NA,0,NA,0,0,0,NA,1663,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,4,974.43,2,NA,2,1,2,2,1,1,2,2,2,NA,329.81,89.95,1,1,1,1,2,2,NA,NA,2,NA,NA,NA,2,2,1,2,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63187,2,2008,25,16295,15292,0,0,NA,NA,NA,NA,NA,NA,NA,0,1673,0,0,0,NA,0,NA,0,43,0,NA,960,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,1,3,404.76,2,NA,1,1,2,2,4,1,3,1,1,NA,329.81,89.95,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,2,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63193,2,2008,20,9315,8432,0,0,NA,NA,NA,NA,NA,NA,NA,0,2235,0,0,0,NA,0,NA,0,882,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,1,629.63,3,NA,2,2,2,2,1,1,3,2,1,NA,209.88,128.92,1,1,1,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,NA,1,2,2,2,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63207,2,2008,10,16850,16774,0,0,NA,NA,NA,NA,NA,NA,NA,0,514,167,0,0,NA,0,NA,0,5,0,NA,70,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,974.43,2,NA,2,1,1,2,4,1,3,2,1,NA,329.81,167.9,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,2,2,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,63235,2,2008,15,14269,13480,0,0,NA,NA,NA,NA,NA,NA,NA,0,75,0,0,0,NA,0,NA,0,93,0,NA,696,NA,NA,NA,2,NA,1,1,2,1,1,1,3,1,3,3,629.63,2,2,2,1,2,2,1,1,3,2,1,NA,104.94,134.92,2,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,NA,NA,NA,1,1,2,2,2,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63256,2,2008,20,11261,10733,0,0,NA,NA,NA,NA,NA,NA,NA,0,2346,0,0,0,NA,0,NA,0,5,0,NA,523,NA,NA,NA,2,NA,3,2,1,2,1,1,2,1,2,2,539.68,2,NA,2,1,2,2,1,1,3,2,1,74.96,59.96,29.98,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,2,NA,NA,2,1,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,63287,2,2008,10,8986,7794,0,0,NA,NA,NA,NA,NA,NA,NA,0,104,0,0,0,NA,0,NA,0,117,0,NA,1075,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,974.43,2,2,2,2,1,1,4,4,3,2,1,NA,329.81,74.96,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,4,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63296,2,2008,15,10260,9848,0,0,NA,NA,NA,NA,NA,NA,NA,0,1814,21,0,0,NA,0,NA,0,0,0,NA,412,NA,NA,NA,3,NA,NA,1,1,1,3,1,1,1,1,5,749.56,3,NA,2,2,2,2,4,1,4,2,1,NA,74.96,29.98,1,1,1,1,2,NA,2,NA,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,1,2,2,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63300,2,2008,15,14908,13755,0,0,NA,NA,NA,NA,NA,NA,NA,0,164,0,0,0,NA,0,NA,0,1153,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,899.47,2,2,2,2,2,2,1,1,2,1,1,NA,209.88,149.91,1,1,1,1,2,NA,NA,NA,2,2,NA,NA,1,2,NA,1,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63303,2,2008,30,13442,13186,0,0,NA,NA,NA,NA,NA,NA,NA,0,124,0,0,0,NA,0,NA,0,256,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,5,629.63,1,NA,2,2,2,2,1,1,4,2,2,NA,209.88,128.92,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,2,2,2,NA,2,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63336,2,2008,20,13873,13350,0,0,NA,NA,NA,NA,NA,NA,NA,0,445,144,0,0,NA,0,NA,0,204,0,NA,319,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,2,4,974.43,2,2,2,2,2,2,1,1,3,2,1,NA,299.82,134.92,1,1,1,1,2,2,NA,NA,2,NA,NA,NA,2,2,1,2,2,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63369,2,2008,20,17225,16008,0,0,NA,NA,NA,NA,NA,NA,NA,0,59,38,0,0,NA,0,NA,0,0,0,NA,1217,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,404.76,2,3,2,2,2,2,4,1,3,2,1,NA,329.81,167.9,1,1,1,1,1,2,NA,NA,1,NA,NA,NA,1,2,2,2,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63390,2,2008,10,4182,4030,0,0,NA,NA,NA,NA,NA,NA,NA,0,59,0,0,0,NA,0,NA,0,15,0,NA,138,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,3,861.99,2,NA,2,2,2,2,1,1,3,2,1,NA,104.94,74.96,1,3,2,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,2,2,2,5,2.4,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63396,2,2008,24,11795,9840,0,0,NA,NA,NA,NA,NA,NA,NA,0,1097,603,0,0,NA,0,NA,0,1954,0,NA,0,NA,NA,NA,3,NA,3,2,1,2,3,1,1,1,1,4,629.63,1,NA,2,2,2,2,4,1,4,1,1,NA,209.88,128.92,1,1,1,3,2,1,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,1,NA,2,NA,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63416,2,2008,30,6792,3857,0,0,NA,NA,NA,NA,NA,NA,NA,0,700,0,0,0,NA,0,NA,0,50,0,NA,2885,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,2,3,899.47,2,NA,2,2,2,2,4,1,4,1,2,NA,89.95,194.89,1,1,1,1,1,2,NA,NA,2,NA,NA,NA,1,NA,1,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,2,2,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63420,2,2008,10,4474,3280,0,0,NA,NA,NA,NA,NA,NA,NA,0,498,0,0,0,NA,0,NA,0,86,0,NA,1108,NA,NA,NA,3,NA,NA,1,2,1,1,1,1,1,2,4,404.76,2,NA,2,2,2,2,1,1,4,2,1,NA,89.95,74.96,1,1,1,1,2,2,NA,NA,2,NA,NA,NA,1,2,2,2,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,2.4,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63448,2,2008,20,2414,2365,0,0,NA,NA,NA,NA,NA,NA,NA,0,120,0,0,0,NA,0,NA,0,0,0,NA,50,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,2,1,749.56,2,2,1,1,1,2,1,1,3,2,1,NA,89.95,89.95,1,1,1,1,1,2,NA,NA,2,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,2,2,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,63464,2,2008,30,14342,12911,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1431,NA,NA,NA,1,NA,NA,2,1,2,1,1,3,1,1,4,539.68,3,NA,2,1,2,2,1,1,2,2,1,NA,209.88,254.85,2,1,1,1,1,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,2,2,NA,2,2,NA,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63590,3,2008,20,7086,7053,0,0,NA,NA,NA,NA,NA,NA,NA,0,13,2,0,0,NA,0,NA,0,0,0,NA,33,NA,NA,NA,1,NA,NA,1,1,2,1,1,1,2,2,1,284.83,1,NA,2,2,2,1,4,1,3,2,1,NA,89.95,29.98,2,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,NA,NA,1,1,1,NA,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63604,2,2008,30,4704,4323,0,0,NA,NA,NA,NA,NA,NA,NA,0,1394,0,0,0,NA,0,NA,0,20,0,NA,360,NA,NA,NA,3,NA,3,1,1,2,1,1,3,1,1,5,749.56,3,3,2,2,2,2,4,1,3,1,1,NA,209.88,128.92,2,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63605,2,2008,35,1365,670,0,0,NA,NA,NA,NA,NA,NA,NA,0,194,0,0,0,NA,0,NA,0,696,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,404.76,2,3,2,2,1,2,4,1,2,1,1,NA,449.73,194.89,1,1,1,1,1,2,NA,NA,2,NA,NA,NA,2,2,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63647,2,2008,29,10309,9898,0,0,NA,NA,NA,NA,NA,NA,NA,0,1249,942,0,0,NA,0,NA,0,411,0,NA,0,NA,NA,NA,3,NA,3,1,1,1,3,1,1,1,1,1,299.82,3,NA,2,2,2,2,4,1,3,2,1,NA,74.96,164.9,1,3,1,1,2,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,2,1,2,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63648,2,2008,30,4247,2253,0,0,NA,NA,NA,NA,NA,NA,NA,0,930,0,0,0,NA,0,NA,0,1780,0,NA,214,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,974.43,2,3,1,1,2,2,4,4,4,2,1,NA,146.91,167.9,1,1,1,1,2,2,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,63656,2,2008,12,20073,19778,0,0,NA,NA,NA,NA,NA,NA,NA,0,11585,0,0,0,NA,0,NA,0,0,0,NA,295,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,1,299.82,3,NA,2,2,2,2,1,1,4,1,2,NA,209.88,128.92,1,1,1,1,2,1,NA,NA,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,2,2,NA,NA,2,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,63675,2,2008,20,10017,9567,0,0,NA,NA,NA,NA,NA,NA,NA,0,4590,53,0,0,NA,0,NA,0,12,0,NA,438,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,299.82,3,NA,2,2,2,2,4,1,3,2,1,NA,74.96,128.92,1,1,2,1,1,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,1,NA,NA,NA,NA,2,2,NA,NA,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63683,2,2008,40,6375,5084,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,143,0,NA,1148,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,539.68,2,2,2,1,2,2,4,1,2,2,1,NA,329.81,149.91,1,1,1,1,1,2,NA,NA,2,NA,NA,NA,1,NA,NA,1,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63690,3,2008,15,5280,4012,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,90,0,NA,1178,NA,NA,NA,2,NA,NA,1,1,1,1,1,3,1,1,2,704.58,1,NA,2,2,2,2,4,1,2,2,1,NA,29.98,74.96,2,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,1,1,2,NA,2,1,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63697,2,2008,10,7135,6617,0,0,NA,NA,NA,NA,NA,NA,NA,0,155,0,0,0,NA,0,NA,0,3,0,NA,515,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,1,749.56,3,3,2,2,2,2,4,1,4,2,1,NA,149.91,164.9,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,NA,1,NA,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63710,2,2008,15,9045,8124,0,0,NA,NA,NA,NA,NA,NA,NA,0,65,0,0,0,NA,0,NA,0,0,0,NA,921,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,5,749.56,3,NA,2,2,2,2,1,1,4,2,2,NA,74.96,128.92,2,1,2,1,2,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,2,1,2,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63713,2,2008,20,17929,16526,0,0,NA,NA,NA,NA,NA,NA,NA,0,81,102,0,0,NA,0,NA,0,0,0,NA,1402,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,404.76,1,2,1,1,1,2,4,1,3,2,1,NA,209.88,254.85,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,1,2,NA,2,NA,2,1,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63731,2,2008,14,5276,4116,0,0,NA,NA,NA,NA,NA,NA,NA,0,404,0,0,0,NA,0,NA,0,1161,0,NA,0,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,3,2,629.63,2,NA,2,1,2,2,4,1,3,2,1,NA,74.96,173.9,1,1,2,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,1,1,NA,NA,NA,2,NA,2,2,2,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63750,2,2008,15,5596,5566,0,0,NA,NA,NA,NA,NA,NA,NA,0,118,0,0,0,NA,0,NA,0,0,0,NA,29,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,1,1,299.82,2,NA,2,2,2,1,4,1,4,1,1,NA,77.95,89.95,2,1,2,3,2,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,2,NA,2,2,1,2,2,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63776,2,2008,20,7659,6899,0,0,NA,NA,NA,NA,NA,NA,NA,0,18,23,0,0,NA,0,NA,0,760,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,2,974.43,1,NA,2,1,2,2,1,1,4,1,1,NA,44.97,104.94,2,1,1,1,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,2,NA,2,2,2,2,5,2.6,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,63859,2,2008,15,17413,16230,0,0,NA,NA,NA,NA,NA,NA,NA,0,3218,0,0,0,NA,0,NA,0,1183,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,5,749.56,3,3,2,2,2,2,1,1,3,2,2,NA,149.91,128.92,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,NA,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63893,2,2008,18,9626,9612,0,0,NA,NA,NA,NA,NA,NA,NA,0,48,0,0,0,NA,0,NA,0,0,0,NA,14,NA,NA,NA,2,NA,NA,2,1,2,2,1,2,1,1,2,404.76,1,NA,2,1,2,1,4,1,2,1,1,NA,74.96,299.82,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,1,2,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,63921,2,2008,20,9106,8797,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,54,0,0,NA,0,NA,0,12,0,NA,297,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,2,2,404.76,2,2,2,2,2,2,4,1,4,2,1,NA,329.81,74.96,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,1,2,NA,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,63926,2,2008,35,6497,6030,0,0,NA,NA,NA,NA,NA,NA,NA,0,765,0,0,0,NA,0,NA,0,24,0,NA,442,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,3,899.47,2,NA,2,2,2,2,4,1,2,2,1,NA,209.88,167.9,1,1,1,1,1,NA,NA,NA,2,2,NA,NA,1,NA,1,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,NA,RO03,RO03-2
