HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,HD010,HD020,HD025,HD030,HD035,HD040,HD050,HD060,HD070,HD080,HD090,HD100,HD110,HD120,HD130,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD230,HD240,HD250,HD255,HD260,HD265,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2009,BE,57877,2,2009,27,28462,15331,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4342,NA,0,0,0,NA,13131,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,2000,1,NA,2,1,2,1,1,1,6,2,1,NA,NA,490,1,NA,1,NA,1,2,NA,2,250,2,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,57896,2,2009,21,60362,44576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9824,NA,19,NA,0,0,0,NA,15786,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2000,1,NA,2,1,2,2,1,1,5,2,1,NA,NA,1530.66,1,NA,1,NA,1,2,NA,2,220,4,4,4,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,57903,2,2009,10,31989,4604,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,785,NA,0,0,0,NA,27385,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,5,3500,3,NA,2,2,1,2,1,1,6,2,1,NA,NA,503.33,1,NA,1,NA,1,2,NA,2,100,4,4,4,4,3,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,57905,2,2009,45,18232,14899,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,612,NA,0,0,0,NA,3334,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,6,10000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,299.95,1,NA,1,NA,1,2,NA,2,NA,3,4,NA,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,57951,2,2009,21,40081,32387,1389,1389,NA,NA,NA,NA,NA,NA,NA,1389,0,0,0,0,NA,256,NA,0,0,0,NA,7694,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,1,1500,2,NA,2,2,1,1,2,1,2,2,1,NA,NA,459.44,1,NA,1,NA,1,2,NA,2,120,1,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,57953,2,2009,22,55338,55084,0,0,NA,NA,NA,NA,NA,NA,NA,0,1459,0,0,4731,NA,554,NA,0,0,17,NA,238,NA,3,NA,3,NA,NA,2,1,2,1,1,1,3,1,6,1300,3,NA,2,2,2,2,1,1,5,2,1,450,NA,270.27,1,NA,1,NA,1,2,NA,2,144,1,1,3,4,1,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,57954,2,2009,12,49699,49693,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,73,NA,0,0,0,NA,6,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,1,1,1800,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,537.29,1,NA,1,NA,1,2,NA,2,240,4,4,4,2,2,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,57959,2,2009,43,29658,29721,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,948,NA,0,0,0,NA,-63,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,2300,1,NA,2,2,2,1,2,1,5,2,1,NA,NA,1037.2,1,NA,1,NA,1,2,NA,2,60,4,4,1,3,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,57969,2,2009,9,-39733,-41592,0,0,NA,NA,NA,NA,NA,NA,NA,0,1679,0,0,0,NA,136,NA,0,0,0,NA,1859,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,4,1500,1,1,2,2,2,2,1,1,5,2,1,392,NA,322.1,1,NA,1,NA,1,2,NA,2,130,4,4,2,4,1,1,NA,1,NA,1,1,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,57987,2,2009,19,77095,66152,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6137,NA,0,0,0,NA,10943,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2000,3,3,2,2,2,2,3,1,6,2,1,NA,NA,490,1,NA,1,NA,1,2,NA,2,350,4,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58033,2,2009,12,14259,5571,0,0,NA,NA,NA,NA,NA,NA,NA,0,2860,0,0,0,NA,244,NA,0,0,0,NA,8688,NA,3,NA,3,NA,3,1,1,2,1,1,1,1,1,2,2400,3,NA,1,2,2,1,1,1,4,2,1,550,NA,396,1,NA,1,NA,1,1,NA,2,NA,3,4,3,1,1,3,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58041,2,2009,12,47251,47571,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-320,NA,3,NA,3,NA,NA,1,1,2,1,1,1,3,1,4,1100,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,574.87,1,NA,1,NA,1,2,7,2,100,4,4,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58057,2,2009,28,14325,13444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1271,NA,0,0,0,NA,881,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,1000,3,NA,2,2,2,1,1,2,5,2,1,286,NA,860.1,1,NA,1,NA,1,2,NA,2,230,3,1,4,3,1,3,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58067,2,2009,19,39045,17232,0,0,NA,NA,NA,NA,NA,NA,NA,0,4512,0,0,0,NA,178,NA,0,0,0,NA,21813,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,3500,3,NA,2,1,1,2,2,1,6,2,1,NA,NA,345.09,1,NA,1,NA,1,2,NA,2,180,4,4,3,2,1,3,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58073,3,2009,3,25043,25038,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,208,NA,0,0,0,NA,4,NA,NA,NA,3,NA,3,1,1,2,1,1,1,1,1,1,5500,3,NA,2,2,2,1,1,2,5,2,1,NA,NA,367.28,1,NA,1,NA,1,2,NA,2,104,4,4,3,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58096,2,2009,23,33080,18091,0,0,NA,NA,NA,NA,NA,NA,NA,0,12109,0,0,0,NA,1006,NA,0,0,0,NA,14989,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,4,3300,2,NA,2,2,2,2,2,1,5,1,1,590,NA,1419.23,1,NA,1,NA,1,1,NA,2,150,4,1,4,3,1,1,2,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58104,2,2009,16,32620,32552,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,563,NA,0,0,0,NA,68,NA,3,NA,3,NA,NA,2,1,2,1,1,1,2,1,3,1300,3,NA,2,2,2,2,2,1,6,2,1,950,NA,483.72,1,NA,1,NA,NA,2,NA,2,80,4,4,3,2,3,2,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58112,3,2009,12,36781,36307,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3156,NA,0,0,0,NA,474,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2900,3,NA,2,2,2,1,3,1,6,2,1,NA,NA,509.56,1,NA,1,NA,1,2,NA,2,288,3,4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58116,2,2009,13,15848,13476,0,0,NA,NA,NA,NA,NA,NA,NA,0,2054,0,0,0,NA,76,NA,0,0,0,NA,2373,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,6,6000,2,NA,2,2,2,1,1,1,6,2,1,NA,NA,723.83,1,NA,1,NA,1,2,NA,2,250,4,4,3,2,3,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58120,2,2009,14,28795,28307,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,235,NA,253,NA,3,NA,3,NA,NA,2,1,1,1,1,3,1,1,1,4000,3,NA,2,2,2,2,1,1,4,2,1,385,NA,534,1,NA,1,NA,1,2,NA,2,200,3,4,4,4,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58122,2,2009,7,29762,15205,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,14557,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,7000,1,NA,2,2,1,2,1,1,2,1,1,NA,NA,400.94,1,NA,1,NA,1,2,NA,2,120,4,2,1,4,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58131,2,2009,10,27909,27016,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2183,NA,0,0,0,NA,893,NA,3,NA,3,NA,NA,1,1,1,1,1,2,1,1,4,1250,3,NA,2,2,2,1,1,1,5,2,1,NA,NA,367.28,1,NA,NA,NA,1,1,NA,2,160,2,4,2,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58143,2,2009,17,60472,75811,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-15339,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,2500,2,NA,2,1,2,2,2,1,6,2,1,NA,NA,375.78,1,NA,1,NA,1,2,NA,2,250,4,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2009,BE,58149,2,2009,15,45719,45700,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3026,NA,0,0,0,NA,19,NA,1,NA,3,NA,3,2,1,1,1,1,1,3,1,2,2500,2,NA,2,2,2,1,4,3,6,2,1,NA,NA,322.1,1,NA,1,NA,1,2,NA,1,120,4,4,2,4,2,1,NA,1,2,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58187,3,2009,14,48590,24768,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,497,NA,0,0,0,NA,23821,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,10000,3,3,2,2,1,2,1,1,6,2,1,NA,NA,509.56,1,NA,1,NA,1,2,NA,2,250,3,4,NA,3,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58194,2,2009,11,73382,60548,3767,3767,NA,NA,NA,NA,NA,NA,NA,3767,0,0,0,0,NA,695,NA,0,0,0,NA,12834,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2500,1,NA,2,2,1,1,1,1,6,2,1,NA,NA,905.73,1,NA,NA,NA,1,2,NA,2,300,3,3,1,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58198,2,2009,19,13899,13893,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,63,NA,0,0,0,NA,6,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,1500,1,NA,2,2,1,2,1,1,6,1,1,175,NA,1445.3,1,NA,1,NA,1,2,NA,2,97,3,3,1,3,1,2,1,NA,1,1,NA,NA,NA,NA,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58206,2,2009,27,86290,80254,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,632,NA,0,NA,0,0,0,NA,6035,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,3300,3,NA,2,2,1,2,1,1,5,2,1,NA,NA,1283.24,1,NA,1,NA,1,2,NA,2,250,4,4,3,3,1,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58209,2,2009,42,31333,29527,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3579,NA,4,NA,0,0,0,NA,1806,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,2500,3,2,2,2,2,2,2,1,5,2,1,NA,NA,549.77,1,NA,NA,NA,1,2,NA,2,208,3,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58224,2,2009,10,66302,47025,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7959,NA,0,0,0,NA,19278,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,3000,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,1530.66,1,NA,1,NA,1,2,NA,2,250,4,4,4,3,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58243,3,2009,6,10365,10301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,904,NA,0,0,0,NA,63,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,3,8000,1,NA,2,2,1,2,1,1,6,1,1,NA,NA,628.33,1,NA,1,NA,1,2,NA,2,300,4,4,3,4,1,3,1,1,NA,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58248,2,2009,12,192132,203100,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-10968,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,6,3000,1,NA,2,2,2,1,2,1,5,2,1,NA,NA,670.11,1,NA,1,NA,1,2,NA,2,160,2,4,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58265,2,2009,23,33799,17070,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,122,NA,0,0,0,NA,16729,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,NA,3,NA,2,2,2,2,1,1,5,2,1,NA,NA,420.23,1,NA,1,NA,1,2,NA,2,100,4,4,4,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58281,2,2009,6,107421,107291,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,138,NA,0,0,0,NA,131,NA,3,NA,NA,NA,3,1,1,1,1,1,3,1,1,4,10000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,905.73,1,NA,1,NA,1,2,NA,2,170,3,3,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58288,2,2009,6,21045,7166,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,99,NA,0,0,0,NA,13879,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2000,1,NA,2,2,1,2,2,1,5,2,2,400,NA,449.5,1,NA,1,NA,1,2,NA,2,120,3,4,3,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58310,2,2009,19,63108,50321,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,548,NA,0,0,0,NA,12787,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,NA,3,3,2,2,2,2,3,1,6,2,1,NA,NA,273.33,1,NA,1,NA,1,2,NA,2,200,4,4,3,4,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58317,2,2009,13,26041,30154,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,120,NA,0,0,0,NA,-4113,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,3,3800,2,NA,2,2,2,2,1,1,5,1,1,NA,NA,483.43,1,NA,1,NA,1,2,NA,2,170,4,4,4,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58321,2,2009,11,58517,49155,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2311,NA,3,NA,0,0,0,NA,9363,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,4000,2,NA,2,2,2,2,2,1,6,2,1,NA,NA,1244.64,1,NA,1,NA,1,2,NA,2,150,3,1,4,2,1,3,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58323,2,2009,38,15462,14934,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,313,NA,0,0,0,NA,528,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,3,4,1500,3,NA,2,1,2,2,1,1,5,2,1,NA,NA,610.93,1,NA,1,NA,1,2,NA,2,110,4,4,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58341,2,2009,17,31180,29010,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,15,NA,0,0,0,NA,2170,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,5000,1,NA,2,2,2,1,3,1,6,2,1,NA,NA,355,1,NA,1,NA,1,2,NA,2,100,4,4,3,3,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58343,2,2009,31,83101,57624,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,25477,NA,2,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,2,2,1,1,2,2,1,NA,NA,923.4,1,NA,1,NA,1,2,7,1,155,3,4,2,4,1,3,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58391,2,2009,NA,57790,52969,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10897,NA,0,0,0,NA,4821,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,5000,2,NA,2,2,2,1,1,1,6,2,1,NA,NA,498.27,1,NA,1,NA,NA,2,NA,2,180,3,4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2009,BE,58395,3,2009,21,38422,32156,511,511,NA,NA,NA,NA,NA,NA,NA,511,0,0,0,0,NA,266,NA,0,0,0,NA,6265,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,4700,3,2,2,2,1,2,4,1,5,2,1,800,NA,412.87,1,NA,1,NA,1,2,NA,2,NA,4,4,3,3,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58411,2,2009,14,21479,20922,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,326,NA,0,NA,0,0,0,NA,557,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,5,2500,2,1,2,2,1,2,1,1,5,2,1,NA,NA,286.75,1,NA,1,NA,1,2,NA,2,100,2,1,4,4,1,1,1,1,1,NA,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58412,2,2009,11,68015,61200,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2793,NA,0,0,0,NA,6815,NA,3,NA,3,NA,NA,1,1,1,1,1,3,1,1,5,7000,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,724.67,1,NA,1,NA,1,2,NA,2,220,4,4,1,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2009,BE,58422,2,2009,21,15397,15187,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,210,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,3,3,2000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,902.12,1,NA,1,NA,1,2,7,2,150,4,4,NA,3,1,3,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2009,BE,58434,2,2009,22,79731,79687,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,220,NA,0,0,0,NA,44,NA,NA,NA,1,NA,NA,1,1,2,1,1,1,1,1,3,5000,2,NA,2,2,2,1,2,1,4,1,1,NA,NA,410,1,NA,1,NA,1,2,NA,2,97,1,4,3,3,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58480,2,2009,23,47572,42698,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,132,NA,0,0,0,NA,4874,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,1400,1,NA,2,2,2,1,2,1,6,2,1,NA,NA,201.92,1,NA,1,NA,1,2,NA,2,300,4,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2009,BE,58494,2,2009,12,49178,33485,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,18,NA,0,0,0,NA,15694,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,3,3000,1,NA,2,1,2,2,3,1,5,2,1,700,NA,905.73,1,NA,1,NA,1,2,NA,2,300,3,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2009,BE,58503,2,2009,25,12636,11665,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,971,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,2500,3,NA,2,2,2,2,2,1,3,2,1,800,NA,1283.24,1,NA,1,NA,1,2,7,1,100,4,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,BE25,BE25-5
