HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,MH010,MH020,MH030,MH040,MH050,MH060,MH070,MH080,MH090,MH100,MH110,MH120,MH130,MH140,MH150,MH160,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,HY081N,HY131N,HY081G,HY131G,DB040,NR_ITW
2007,BE,56380,2,2007,23,38304,38247,6287,6287,NA,NA,NA,NA,NA,6287,0,0,0,0,311,NA,0,0,0,57,NA,2,2,1,2,1,1,1,1,1,1,3,1500,3,NA,1,2,2,2,2,2,6,2,1,1100,NA,437.63,1,1,2,1,1,1,1,2,1,4,3,3,3,NA,4,3,2,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56382,2,2007,38,2505,1473,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,124,NA,0,0,0,1032,2,2,NA,1,1,2,1,1,3,1,1,6,2000,3,NA,2,1,2,2,1,1,3,2,1,NA,NA,1071.73,1,1,2,1,1,1,1,2,1,4,3,4,3,1,1,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56420,2,2007,51,71125,57308,0,0,NA,NA,NA,NA,NA,0,3744,0,0,0,0,NA,0,0,0,13817,2,2,2,1,1,1,1,1,1,1,1,5,2500,3,NA,1,2,2,2,1,1,6,2,1,NA,NA,NA,1,1,2,1,1,1,1,2,2,1,3,4,2,4,3,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56441,3,2007,20,40290,19969,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3354,NA,0,0,0,20320,2,2,NA,1,1,1,1,1,1,1,1,6,1400,1,NA,2,2,2,2,1,1,6,1,1,NA,NA,428.09,1,1,2,1,1,1,1,2,1,3,3,4,4,3,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56445,2,2007,13,29015,28834,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,104,NA,0,0,0,181,2,2,2,1,1,2,1,1,1,1,1,3,500,2,NA,1,2,2,2,1,1,3,2,1,195.95,NA,267,1,1,2,1,1,1,1,2,1,3,3,3,4,2,2,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56451,2,2007,10,24199,22354,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,181,NA,0,0,0,1845,NA,2,NA,1,1,1,1,1,1,1,3,4,3500,2,NA,2,1,2,2,1,3,6,2,2,NA,NA,219,1,1,1,1,1,1,1,2,1,3,3,3,4,4,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56453,2,2007,9,5032,-5605,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,101,NA,0,0,0,10636,2,2,2,1,1,1,1,1,1,1,1,6,1850,3,NA,2,2,2,2,4,1,6,1,1,NA,NA,989.35,1,1,2,1,1,1,2,2,1,3,3,3,2,3,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56463,2,2007,19,47977,42951,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,5026,2,2,2,1,1,1,1,1,1,1,1,6,1800,3,NA,2,2,2,1,1,1,6,2,2,NA,NA,428.09,1,1,2,1,1,1,1,2,1,3,3,3,3,3,4,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56474,2,2007,31,13157,13124,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,277,NA,0,0,0,33,2,2,2,1,1,2,1,1,1,1,1,4,1500,1,NA,2,1,1,2,2,1,5,2,1,396.63,NA,21,1,1,2,1,1,1,1,2,1,4,4,4,3,3,3,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56481,3,2007,22,49328,38631,0,0,NA,NA,NA,NA,NA,0,4761,0,0,0,0,NA,0,0,0,10697,2,2,NA,1,1,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,1,1,4,2,1,NA,NA,607.07,1,1,2,1,1,1,1,2,1,3,3,3,4,3,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56485,2,2007,20,27293,27279,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,88,NA,0,0,0,14,NA,2,2,2,1,1,1,1,1,1,1,2,1800,1,NA,1,2,2,2,2,1,3,1,1,NA,NA,442.92,1,1,2,1,1,1,1,2,1,4,3,3,3,4,3,2,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56503,3,2007,5,44638,26568,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,314,NA,0,0,0,18070,2,2,2,1,1,1,1,1,1,1,3,4,2000,1,NA,2,2,2,2,3,2,5,2,1,700,NA,690.82,1,1,2,1,1,1,1,2,2,4,1,4,4,3,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56506,2,2007,14,34593,14796,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6053,NA,0,0,0,19796,NA,2,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,713.42,1,1,2,1,1,1,1,2,1,1,4,3,4,4,3,2,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56513,2,2007,37,6539,5556,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,324,NA,0,0,0,983,NA,2,NA,2,1,1,1,1,1,1,1,2,800,1,NA,2,2,2,2,3,1,4,2,1,NA,NA,303.33,1,1,2,1,1,1,1,2,1,3,3,4,3,4,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56529,2,2007,23,74630,61881,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1719,NA,0,0,0,12748,2,2,2,1,1,1,1,1,3,1,1,6,5000,3,NA,2,2,2,2,2,2,4,2,1,NA,NA,454.13,1,1,2,1,1,1,1,2,1,4,4,4,4,4,4,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56558,2,2007,13,12731,10309,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,193,NA,0,0,0,2421,2,2,2,1,1,1,1,1,1,1,1,5,5000,3,NA,1,1,2,1,1,1,5,1,1,NA,NA,334.18,1,1,2,1,1,1,1,2,1,4,3,4,NA,2,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56576,2,2007,26,26825,18117,1665,1665,NA,NA,NA,NA,NA,1665,0,0,0,0,269,NA,0,0,0,8708,NA,2,2,1,1,1,1,1,3,1,3,4,3000,3,NA,2,2,2,2,1,1,5,2,1,NA,NA,375.96,1,1,2,1,1,1,2,2,1,4,3,4,4,NA,3,NA,2,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56578,2,2007,17,44402,42961,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,125,NA,0,0,0,1442,NA,2,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,NA,1,1,2,1,1,1,1,2,1,4,3,3,3,4,4,4,1,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56590,2,2007,16,64463,-4993,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3189,NA,0,0,0,69456,NA,2,2,1,1,1,1,1,1,1,1,6,600,2,NA,2,2,1,1,2,2,6,2,1,NA,NA,458.35,1,1,2,1,1,1,1,2,1,3,4,3,3,1,3,3,2,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56603,2,2007,13,53076,47836,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,336,NA,0,0,0,5240,2,2,2,1,1,1,1,1,1,1,1,3,2000,2,NA,2,2,2,1,2,1,6,2,2,425,NA,506,1,1,1,1,1,1,1,2,1,3,1,4,2,2,3,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56617,2,2007,17,96104,88722,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6352,NA,0,0,0,7382,NA,2,2,2,1,1,1,1,1,1,1,5,3500,2,2,2,2,2,1,1,1,6,2,1,NA,NA,873.91,1,1,2,1,1,1,1,2,2,4,3,3,1,2,3,2,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56620,2,2007,18,36554,25230,0,0,NA,NA,NA,NA,NA,0,568,0,0,0,12,NA,0,0,0,11325,NA,2,NA,1,1,1,1,1,1,1,1,5,7000,1,3,1,2,2,2,1,1,4,2,1,NA,NA,599.5,1,1,2,1,1,1,1,2,1,4,4,3,3,3,3,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56625,2,2007,14,27175,27131,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,192,NA,0,0,7,36,NA,2,2,1,1,1,1,1,1,1,1,6,3000,2,NA,2,2,2,1,1,1,5,2,2,NA,NA,276.75,1,1,2,1,1,1,1,2,1,4,1,3,2,3,3,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56628,2,2007,26,53443,40048,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,437,NA,0,0,0,13395,NA,2,NA,1,1,1,1,1,1,1,1,4,4500,3,NA,2,2,1,1,1,1,2,2,1,NA,NA,900,1,1,2,1,1,1,1,2,1,4,4,4,3,3,3,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56641,2,2007,16,17584,15451,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,130,NA,0,0,0,2133,2,2,2,1,2,1,1,1,1,1,3,3,1000,3,NA,2,1,1,2,2,1,4,2,1,NA,NA,307.42,1,1,2,2,1,1,1,2,1,3,3,2,3,NA,3,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56653,2,2007,16,49159,46333,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,350,NA,0,0,0,2826,2,2,NA,1,1,1,1,1,1,1,1,4,4520,1,NA,2,2,2,2,2,2,4,2,1,NA,NA,454.13,1,1,2,1,1,1,1,2,2,4,4,4,4,4,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56704,2,2007,18,58847,61151,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,123,NA,0,0,0,-2304,2,2,NA,1,1,1,1,1,3,1,1,4,5000,1,NA,2,2,2,2,2,1,4,2,1,NA,NA,585.75,1,1,2,1,1,1,1,1,1,4,2,3,3,NA,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56711,2,2007,64,6248,713,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,229,NA,0,0,0,5536,2,2,NA,1,1,2,1,1,3,1,1,6,1390,3,NA,2,1,2,2,2,1,5,2,1,NA,NA,NA,1,1,2,1,1,1,1,1,1,3,3,NA,3,4,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56727,2,2007,19,84300,74328,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,21176,NA,0,0,0,9972,2,2,NA,1,1,1,1,1,3,1,1,4,5000,3,1,1,2,2,2,1,1,6,2,1,NA,NA,361.5,1,1,2,1,1,1,1,2,1,3,4,3,4,4,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56740,2,2007,13,87511,87449,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,7569,NA,0,0,0,62,2,2,2,1,1,1,1,1,2,1,1,6,2500,3,NA,2,2,2,2,3,1,6,2,1,NA,NA,458.35,1,1,2,1,1,1,1,2,1,3,4,3,3,4,4,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56742,2,2007,10,26105,19242,920,920,NA,NA,NA,NA,NA,920,0,0,0,0,894,NA,0,0,0,6863,NA,2,NA,1,1,1,1,1,1,1,2,5,3000,1,3,2,1,2,1,NA,2,3,2,2,464,NA,250.7,1,1,2,1,1,1,1,2,1,4,3,4,3,3,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56755,2,2007,5,39415,38422,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2065,NA,0,0,0,993,2,2,NA,1,1,1,1,1,1,1,1,5,7000,3,3,2,2,2,2,4,1,6,1,1,700,NA,474.71,1,1,1,1,1,1,1,2,1,4,2,4,4,4,2,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56790,2,2007,50,20366,20345,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,809,NA,0,0,0,21,2,1,2,1,1,1,1,1,1,1,1,4,3500,2,1,2,2,2,2,2,2,4,2,1,206,NA,582.7,1,1,2,1,1,1,1,2,1,3,4,3,2,4,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56795,3,2007,12,29584,13999,11701,11701,NA,NA,NA,NA,NA,11701,0,0,0,0,6826,NA,0,0,0,15585,2,2,NA,1,1,1,1,1,1,1,1,4,3000,3,NA,2,2,2,2,4,1,6,2,1,NA,NA,516.41,1,1,1,1,1,1,1,2,1,3,4,3,3,3,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56796,3,2007,8,22820,22809,9615,9615,NA,NA,NA,NA,NA,9615,0,0,0,0,3884,NA,0,0,0,11,2,2,2,1,1,1,1,1,1,1,1,4,2000,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,332.25,1,1,2,1,1,1,1,2,1,4,3,3,3,3,3,2,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56805,2,2007,9,36485,29728,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1358,NA,0,0,0,6757,NA,2,NA,1,1,1,1,1,1,1,1,4,2600,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,233.3,1,1,2,1,1,1,1,2,1,4,4,4,2,3,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56825,2,2007,29,76641,63749,0,0,NA,NA,NA,NA,NA,0,9106,0,0,0,0,NA,0,0,0,12892,2,2,2,1,1,1,1,1,1,1,1,5,2000,2,1,2,1,2,2,2,1,6,2,2,NA,NA,767.22,1,1,2,1,1,1,1,2,2,3,4,4,4,4,4,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56826,2,2007,25,53210,45193,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,585,NA,0,0,0,8017,NA,2,2,1,1,1,1,1,1,1,1,6,5000,3,2,2,2,2,2,1,1,5,2,1,NA,NA,215.32,1,1,2,1,1,1,1,1,1,4,4,1,3,4,3,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56863,2,2007,7,13872,13805,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,105,NA,0,0,0,67,2,2,2,1,1,1,1,1,1,1,1,4,2000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,464.5,1,1,2,1,1,1,1,2,1,3,3,4,1,1,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56886,2,2007,11,22974,13583,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,9391,2,2,2,1,2,1,1,1,3,1,1,4,2000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,375.96,1,1,2,1,1,1,1,2,2,4,3,3,3,4,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56893,2,2007,7,22248,22233,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,336,NA,0,0,0,15,NA,2,NA,1,1,1,1,1,3,1,1,6,2000,3,3,2,2,2,2,2,1,6,2,1,NA,NA,430.56,1,1,2,1,1,1,1,2,1,4,1,1,1,NA,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56895,3,2007,12,42456,30573,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6407,NA,0,0,0,11883,2,2,2,1,1,1,1,1,1,1,1,4,600,2,3,2,2,1,2,3,1,3,2,1,NA,NA,1086.67,1,1,2,1,1,1,1,2,1,3,4,3,4,4,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56896,2,2007,23,16712,-3047,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,732,NA,0,0,0,19759,NA,2,2,1,1,1,1,1,1,1,1,4,1500,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,736.03,1,1,2,1,1,1,1,2,1,1,3,4,3,NA,4,NA,2,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56913,2,2007,15,12964,12943,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3002,NA,0,0,0,22,2,2,NA,1,1,2,1,1,1,1,3,4,2100,2,NA,2,1,2,1,1,4,4,2,1,450,NA,363.64,1,1,2,1,1,1,1,2,1,3,3,3,4,1,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56926,2,2007,22,22040,20877,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,61,NA,0,0,0,1163,NA,2,2,1,1,1,1,1,1,1,1,5,2900,3,NA,2,2,2,2,1,2,5,2,1,NA,NA,NA,1,1,2,1,1,1,1,2,1,3,3,4,4,4,2,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56929,2,2007,8,12847,12835,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,349,NA,0,0,0,12,NA,2,NA,1,1,1,1,1,1,1,1,5,4000,3,NA,2,2,1,2,3,2,3,2,1,1000,NA,428.09,1,1,2,1,1,2,1,2,1,3,3,4,4,3,2,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,56947,3,2007,13,24727,23402,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,439,NA,0,0,0,1325,NA,2,2,1,1,1,1,1,1,1,1,6,1500,2,NA,2,2,2,2,1,1,6,1,1,NA,NA,736.03,1,1,2,1,1,1,1,2,2,3,4,4,3,3,4,4,1,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56948,4,2007,10,34067,29073,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1159,NA,0,0,0,4994,2,2,NA,1,1,2,1,1,1,1,1,5,3000,2,NA,2,2,1,2,3,1,3,1,1,710,NA,428.28,1,1,2,1,1,1,1,1,1,4,4,3,2,4,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,56962,2,2007,17,21899,21786,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,691,NA,0,0,0,114,NA,2,NA,1,1,1,1,1,3,1,1,5,2500,2,NA,2,1,2,2,1,1,5,2,1,NA,NA,713.42,1,1,2,1,1,1,1,2,1,4,3,3,3,4,3,NA,1,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,56964,2,2007,21,41229,33333,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3503,NA,0,0,0,7895,NA,2,2,1,1,1,1,1,1,1,1,4,2500,3,1,2,1,2,2,2,1,6,2,1,NA,NA,428.28,1,1,2,1,2,1,1,2,1,3,3,3,3,3,4,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,56980,2,2007,9,25194,25141,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,516,NA,0,0,0,53,NA,2,NA,1,1,1,1,1,1,1,1,5,1800,2,NA,2,1,1,2,1,1,5,2,1,NA,NA,428.28,1,1,2,1,1,1,1,2,1,1,4,3,3,4,4,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,56990,2,2007,14,26859,26509,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,121,NA,0,0,0,350,2,2,2,1,1,1,1,1,3,1,1,6,NA,1,NA,2,2,2,2,3,1,6,2,1,NA,NA,375.96,1,1,2,1,1,1,1,2,1,4,4,1,1,3,3,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,57012,2,2007,16,47597,34896,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,667,NA,0,0,0,12701,2,2,NA,1,1,1,1,1,1,1,1,6,3700,3,NA,2,2,1,1,4,2,6,2,1,NA,NA,375.96,1,1,2,1,1,1,1,2,1,4,3,1,3,2,3,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-3
2007,BE,57033,2,2007,11,14334,-16207,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,442,NA,0,0,0,30541,2,2,NA,1,1,1,1,1,1,1,1,4,2000,3,NA,1,2,1,2,1,1,3,2,1,NA,NA,607.07,1,1,2,1,1,1,1,2,1,4,4,NA,4,NA,NA,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,57036,2,2007,8,45891,51992,1548,1548,NA,NA,NA,NA,NA,1548,0,0,0,0,3291,NA,0,0,0,-6101,NA,2,NA,1,1,1,1,1,3,1,1,6,NA,2,2,1,1,1,2,2,1,6,2,1,NA,NA,189.42,1,1,2,1,1,1,1,2,1,4,4,NA,2,4,2,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,57042,2,2007,17,34919,34874,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,44,2,2,NA,1,1,1,1,1,2,1,1,2,2000,3,NA,1,2,1,2,1,4,6,1,1,NA,NA,236.85,1,1,2,1,1,1,1,2,1,3,4,2,4,3,NA,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,57065,2,2007,17,27421,27372,4443,4443,NA,NA,NA,NA,NA,4443,0,0,0,0,20933,NA,0,0,0,49,2,2,2,1,1,1,1,1,1,1,1,5,2000,1,NA,2,2,2,1,2,2,6,2,1,1400,NA,955.33,1,1,2,1,1,1,1,2,1,4,4,4,4,3,4,4,2,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,57080,2,2007,24,15227,15008,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,72,NA,0,0,0,219,NA,2,NA,1,1,1,1,1,1,1,1,5,4000,3,3,2,2,2,2,1,1,6,2,1,NA,NA,458.35,1,1,2,1,1,1,1,2,2,4,3,4,4,2,4,3,2,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,57085,2,2007,13,48097,45281,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,27,NA,0,0,0,2816,2,2,NA,1,1,1,1,1,3,1,2,5,2000,2,1,1,2,2,2,2,3,NA,1,1,285.52,NA,671.04,1,1,2,1,1,1,2,2,1,3,3,3,2,4,4,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,57087,2,2007,14,93118,92574,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,544,2,2,2,1,1,1,1,1,1,1,1,4,2500,3,NA,2,2,2,2,3,2,6,1,1,NA,NA,242.01,1,1,2,1,1,1,1,2,1,4,4,4,3,4,3,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-1
2007,BE,57098,2,2007,23,27729,27664,3965,3965,NA,NA,NA,NA,NA,3965,0,0,0,0,196,NA,0,0,0,65,2,2,2,1,1,2,1,1,2,1,1,4,4000,2,NA,2,2,2,2,3,1,4,2,1,NA,NA,500.67,1,1,2,1,1,1,1,2,1,4,2,4,3,3,4,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
2007,BE,57102,2,2007,50,19771,19752,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,7005,NA,0,0,0,18,NA,2,2,1,1,1,1,1,1,2,1,5,1400,3,NA,2,2,2,1,2,2,4,2,1,NA,NA,437.63,1,1,2,1,1,1,1,2,1,3,4,3,3,3,1,3,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,57121,2,2007,7,31660,27306,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,95,NA,0,0,0,4355,NA,2,NA,2,1,1,1,1,1,1,1,4,1250,1,2,2,1,2,2,3,1,5,2,1,400,NA,866.8,1,1,2,1,1,1,2,2,1,4,4,3,4,4,3,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-4
2007,BE,57124,2,2007,25,23005,21082,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,791,NA,0,0,0,1924,2,2,2,1,1,1,1,1,1,1,1,2,2000,1,3,2,2,2,2,2,1,6,2,1,NA,NA,819.99,1,1,2,1,1,1,1,2,1,3,4,4,3,4,3,NA,2,3,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2007,BE,57133,2,2007,23,46556,37942,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6983,NA,0,0,0,8614,2,2,2,1,1,1,1,1,1,1,1,5,5000,1,1,2,2,2,2,3,1,6,2,1,495,NA,1269.59,1,1,2,1,1,1,1,2,1,3,NA,3,3,NA,4,4,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-2
