HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,MI010,MI020,MI025,MI026,MI030,MI040,MI045,MI046,MI050,MI051,MI052,MI053,MI054,MI055,MI056,MI057,MI058,MI060,MI065,MI066,MI075,MI076,MI085,MI086,MI090,MI095,MI100,MI110,MI111,MI112,MI113,MI114,MI120,MI121,MI122,MI123,MI124,MI125,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2008,BE,44011,2,2008,13,12873,10655,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,107,NA,0,0,0,NA,2217,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,NA,3,NA,2,1,2,2,2,1,6,2,1,600,NA,492.17,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44020,2,2008,15,34492,29682,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,72,NA,0,0,2843,NA,1967,NA,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,6,2000,2,NA,2,1,2,1,3,1,6,2,1,600,NA,1579.08,1,NA,NA,NA,1,2,NA,NA,1,2,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44043,2,2008,12,44363,35281,2926,2926,NA,NA,NA,NA,NA,NA,NA,2926,0,0,0,0,NA,184,NA,0,0,0,NA,9082,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,1,1000,3,1,2,1,2,2,2,1,4,2,1,NA,NA,270.58,1,NA,1,NA,1,2,NA,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44066,2,2008,36,12613,12457,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2490,NA,220,NA,0,0,0,NA,156,NA,3,NA,3,NA,NA,2,1,2,1,1,3,1,1,5,1500,3,2,2,2,2,2,2,1,6,1,2,NA,NA,321.36,1,NA,1,NA,1,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44083,2,2008,31,51759,42217,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1726,NA,0,0,0,NA,9542,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,NA,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,917.82,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44088,2,2008,7,43148,39003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,24136,0,0,NA,2134,NA,0,0,0,NA,4145,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,6,3000,3,3,2,2,2,2,1,2,5,2,2,430,NA,326.04,1,NA,1,NA,1,2,NA,NA,1,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44101,2,2008,25,86,-2976,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,86,NA,0,0,0,NA,3062,NA,NA,NA,3,NA,NA,2,1,1,1,1,3,1,1,5,3200,3,NA,2,2,1,2,1,3,6,2,1,NA,NA,838.64,1,NA,1,NA,1,2,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44107,2,2008,20,1768,1377,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,186,NA,0,0,0,NA,391,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,6,1125,1,NA,2,2,2,2,2,1,6,2,1,NA,NA,532.35,1,NA,1,NA,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44114,2,2008,5,27921,2547,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,11,NA,0,0,0,NA,25374,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,3,3,2500,2,NA,2,2,2,2,4,1,6,2,1,NA,NA,307.97,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44119,2,2008,6,31845,31258,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,587,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,4000,3,NA,2,2,2,2,4,1,6,1,1,NA,NA,1616.4,NA,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44146,2,2008,9,26632,3995,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,22636,NA,NA,NA,3,NA,NA,2,1,1,1,3,1,1,1,6,2500,2,NA,2,2,2,2,2,1,6,2,1,NA,NA,2738.81,1,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44156,2,2008,13,9625,8377,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1498,NA,0,0,1193,NA,55,NA,3,NA,3,NA,NA,1,1,1,1,1,1,3,1,3,4000,2,NA,2,1,1,2,2,2,5,1,1,NA,NA,519.69,1,NA,1,NA,1,2,NA,NA,2,2,1,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,4,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44161,4,2008,20,15377,14609,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1212,NA,47,NA,0,0,0,NA,768,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,4000,1,NA,2,1,1,2,3,1,2,1,1,NA,NA,556,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44174,2,2008,NA,28014,13606,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1033,NA,0,0,0,NA,14408,NA,3,NA,3,NA,3,1,1,1,1,1,1,3,1,5,1000,3,NA,2,2,2,2,1,2,NA,2,1,NA,NA,354.03,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44187,2,2008,17,14788,14369,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,263,NA,0,0,0,NA,419,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,5,3300,1,NA,1,1,2,2,1,1,6,2,1,NA,NA,432,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44189,2,2008,34,20777,19061,10627,10627,NA,NA,NA,NA,NA,NA,NA,10627,0,0,0,0,NA,1649,NA,0,0,0,NA,1717,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4267,2,NA,2,2,1,1,4,1,3,2,1,1622.52,NA,554,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44270,2,2008,19,18158,17731,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,130,NA,0,0,0,NA,427,NA,NA,NA,3,NA,NA,1,2,1,1,1,3,1,1,5,4400,3,1,2,1,2,2,1,1,5,2,1,NA,NA,433.88,1,NA,1,NA,1,2,2,NA,2,2,NA,NA,1,NA,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,2,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44288,3,2008,28,37320,35128,3006,3006,NA,NA,NA,NA,NA,NA,NA,3006,0,0,0,0,NA,334,NA,0,0,1036,NA,1156,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,5,2000,3,1,2,1,2,2,1,2,6,1,1,NA,NA,822.68,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44308,4,2008,18,10972,10418,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,96,NA,0,0,0,NA,554,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,3,1,2,2800,3,NA,2,2,2,2,2,1,4,2,1,NA,NA,154.83,1,NA,1,NA,1,2,NA,NA,1,2,2,NA,2,NA,1,2,2,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44349,2,2008,17,42459,34227,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,100,NA,0,0,0,NA,8232,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,1250,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,362.54,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,1,2,NA,2,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,8,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44351,4,2008,18,47061,24942,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,22119,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,2,1400,3,NA,2,2,2,2,4,1,6,2,1,NA,NA,465.98,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44366,2,2008,7,31888,18092,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,124,NA,0,0,6521,NA,7274,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,6,2500,2,2,2,1,2,1,1,2,3,1,1,NA,NA,335.67,1,NA,1,NA,1,2,NA,NA,1,2,2,NA,1,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44370,3,2008,9,42584,35869,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,27,NA,0,0,0,NA,6715,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,1500,2,NA,2,2,2,1,1,2,6,2,1,NA,NA,828.01,NA,NA,1,NA,1,2,NA,NA,2,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44381,2,2008,10,33536,8933,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,294,NA,0,0,0,NA,24603,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,4267,2,NA,2,2,2,1,2,1,6,2,1,NA,NA,232.19,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44388,3,2008,56,26706,25997,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1039,NA,329,NA,0,0,0,NA,710,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4000,2,NA,2,2,2,2,4,1,5,2,1,NA,NA,795.36,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,8,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44405,2,2008,24,14129,11527,0,0,NA,NA,NA,NA,NA,NA,NA,0,574,0,0,0,NA,223,NA,0,0,0,NA,2602,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,3000,3,NA,2,1,2,2,3,1,6,2,1,NA,NA,798,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,2,2,2,NA,NA,2,2,3,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44410,3,2008,21,16374,15228,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1146,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,1400,1,NA,2,2,2,2,2,1,5,2,1,NA,NA,1063.38,1,NA,1,NA,1,2,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2008,BE,44417,2,2008,14,49,2027,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,49,NA,0,0,0,NA,-1979,NA,3,NA,3,NA,NA,1,2,1,1,1,1,1,1,3,3000,2,NA,2,1,1,2,2,1,3,1,1,NA,NA,1243.39,1,NA,NA,NA,1,2,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44434,2,2008,47,9950,-4334,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,658,NA,0,0,0,NA,14284,NA,3,NA,3,NA,NA,1,1,1,1,1,1,3,2,6,1200,3,3,2,1,1,2,2,1,6,2,1,NA,NA,258.08,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2008,BE,44437,3,2008,17,31891,12025,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,103,NA,0,0,0,NA,19866,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,2,4,2000,3,3,2,2,2,2,2,2,3,2,1,378,NA,630.52,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44460,2,2008,17,56982,41723,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6199,NA,0,0,0,NA,15259,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,5200,3,NA,2,1,1,2,4,2,5,2,1,NA,NA,533.31,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44463,2,2008,17,14373,7148,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,134,NA,0,0,1746,NA,5478,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,2,5000,3,NA,2,1,1,1,3,2,6,2,1,NA,NA,1164.5,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44468,2,2008,8,15805,15220,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,586,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,1500,3,NA,2,1,2,2,2,1,4,1,1,310.42,NA,711,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2008,BE,44544,2,2008,11,34146,26241,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,210,NA,0,0,0,NA,7905,NA,3,NA,3,NA,3,2,1,1,1,1,3,1,1,5,1200,1,3,2,2,2,2,1,1,3,1,1,250,NA,2738.81,1,NA,1,NA,1,2,NA,NA,2,1,NA,NA,1,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44586,2,2008,17,32487,8005,7022,7022,NA,NA,NA,NA,NA,NA,NA,7022,0,0,0,0,NA,597,NA,0,0,0,NA,24482,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,1,7000,2,3,2,1,2,2,1,1,6,1,1,NA,NA,350.17,1,NA,1,NA,1,2,NA,NA,1,2,2,NA,1,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44602,2,2008,59,15410,14822,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,49,NA,0,0,0,NA,588,NA,3,NA,3,NA,3,1,1,2,1,1,1,1,1,5,1500,1,NA,2,1,2,2,2,1,6,2,1,NA,NA,372,1,NA,1,NA,1,2,NA,NA,2,1,NA,NA,2,2,NA,NA,2,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44609,2,2008,7,6956,-4962,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,11918,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,1100,2,1,2,2,2,2,2,3,4,2,1,301,NA,302.25,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44629,2,2008,9,25237,23298,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1664,NA,0,0,0,NA,1939,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,2,3000,2,NA,2,1,2,2,2,1,6,2,1,NA,NA,366.06,1,NA,1,NA,1,1,NA,NA,2,NA,NA,NA,1,NA,NA,1,2,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2008,BE,44649,2,2008,28,17447,2636,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,49,NA,0,0,0,NA,14811,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,5000,1,NA,1,1,2,2,1,1,6,1,1,1622.52,NA,584.45,NA,NA,1,NA,1,2,NA,NA,2,1,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,2,NA,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2008,BE,44659,2,2008,23,68832,54797,16394,16394,NA,NA,NA,NA,NA,NA,NA,16394,0,0,0,0,NA,0,NA,0,0,4169,NA,9866,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,5000,3,NA,2,2,2,2,1,1,3,2,1,NA,NA,364,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44669,3,2008,9,7319,7204,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,134,NA,0,0,0,NA,115,NA,3,NA,3,NA,3,2,2,1,1,1,1,1,1,6,2000,1,NA,2,2,2,2,3,2,4,2,2,NA,NA,950,1,NA,1,NA,1,2,NA,NA,1,NA,1,NA,1,NA,NA,2,NA,NA,2,NA,2,2,NA,NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2008,BE,44689,2,2008,13,20784,20768,1200,1200,NA,NA,NA,NA,NA,NA,NA,1200,0,0,0,0,NA,910,NA,0,0,0,NA,16,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,3,3500,2,NA,2,2,2,1,3,1,3,1,1,NA,NA,413.5,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,2,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44694,2,2008,8,16619,28512,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-11893,NA,3,NA,3,NA,3,2,1,1,1,1,3,1,1,3,2300,2,3,1,2,2,2,1,2,5,2,1,NA,NA,973.99,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2008,BE,44736,2,2008,24,36790,35709,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1081,NA,NA,NA,3,NA,NA,2,2,1,1,1,1,1,2,5,1500,2,2,2,2,2,2,2,1,3,2,1,NA,NA,530,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2008,BE,44760,2,2008,14,16336,16237,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,600,NA,0,0,10,NA,88,NA,3,NA,3,NA,3,1,1,2,1,1,3,1,2,5,2000,3,NA,2,2,2,2,1,2,4,2,1,NA,NA,792.65,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,1,NA,2,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2008,BE,44766,2,2008,28,8337,7727,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,610,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,2,1000,3,NA,2,2,2,2,2,1,5,1,1,NA,NA,256.67,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
