HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2011,BE,46293,3,2011,22,9721,9630,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,92,NA,3,3,3,1,1,2,1,1,2,1,1,1,1250,2,3,2,2,2,1,1,1,6,2,1,267,NA,863.51,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46294,2,2011,25,3988,-2889,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3261,NA,0,0,0,NA,6877,NA,3,3,NA,1,1,1,1,1,1,1,1,4,2100,1,NA,2,2,2,1,4,1,6,1,1,NA,NA,639.09,708,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46300,2,2011,11,21009,13338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,424,NA,0,0,0,NA,7672,NA,3,3,NA,1,1,1,1,1,1,1,1,1,2100,1,NA,2,2,2,2,3,2,6,2,1,NA,NA,449,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,46314,1,2011,28,8604,3384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,722,NA,0,0,0,NA,5221,NA,3,3,NA,1,2,2,1,1,3,1,2,5,2000,2,NA,2,2,2,2,4,3,6,2,2,NA,NA,2391.1,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46325,2,2011,14,33916,51335,746,746,NA,NA,NA,NA,NA,NA,NA,NA,746,0,0,0,0,NA,5427,NA,0,0,0,NA,-17418,NA,NA,3,NA,2,1,1,1,1,3,1,3,2,4010,3,NA,2,2,2,2,1,2,3,2,1,NA,NA,599,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46340,2,2011,31,34943,28609,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,6334,NA,3,3,NA,1,1,2,1,1,1,3,3,5,5500,2,NA,2,2,1,2,4,1,5,2,1,794,NA,580,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,46359,2,2011,20,32246,27428,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,134,NA,0,0,0,NA,4818,NA,3,3,NA,2,1,1,1,1,1,1,3,4,NA,3,3,2,2,2,2,1,2,6,1,1,NA,NA,239.06,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46373,1,2011,16,48562,43656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1889,NA,0,0,0,NA,4906,NA,2,3,NA,1,1,1,1,1,3,1,1,5,4500,1,NA,2,2,2,2,2,1,6,2,1,NA,NA,857.66,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46429,1,2011,11,14711,13723,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,988,NA,NA,3,NA,1,1,2,1,1,1,1,1,4,1800,1,NA,2,2,2,2,1,4,6,2,1,400,NA,132.07,423,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46433,1,2011,31,36750,60698,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,256,NA,0,0,0,NA,-23948,NA,3,3,NA,1,1,1,1,1,1,1,3,5,5000,1,NA,2,1,1,2,3,2,4,2,1,NA,NA,506.16,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,46450,2,2011,18,14546,13954,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,277,NA,0,0,520,NA,71,NA,3,3,NA,1,1,1,1,1,1,1,1,5,3000,1,NA,2,2,2,2,2,3,5,2,1,NA,NA,597.23,670,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46486,2,2011,25,16973,16880,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1720,NA,0,0,0,NA,93,NA,3,3,NA,2,1,2,1,2,1,1,1,4,2000,1,NA,2,2,2,1,1,1,6,1,1,NA,NA,376,802.78,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46488,1,2011,11,27867,20848,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7019,NA,3,3,NA,1,1,1,1,1,1,1,1,5,2500,1,NA,2,2,2,2,4,3,6,2,1,NA,NA,489,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,46499,2,2011,17,16115,10762,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,34,NA,0,0,0,NA,5353,NA,3,3,3,1,1,2,1,1,1,1,1,1,2000,1,NA,2,2,2,2,4,1,6,2,1,550,NA,490,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46542,1,2011,27,31309,62944,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1413,0,0,0,NA,640,NA,0,0,0,NA,-31635,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,8000,2,NA,1,2,2,2,2,2,6,2,1,NA,NA,158.83,233,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46547,2,2011,23,25376,25009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,302,NA,0,0,94,NA,273,NA,2,3,NA,1,1,2,1,1,1,1,3,5,1000,3,NA,1,1,2,2,2,3,5,2,1,NA,NA,241.49,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46568,2,2011,21,40321,7250,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2189,NA,0,0,0,NA,33071,NA,NA,3,NA,2,1,1,1,1,1,1,1,3,1500,3,NA,2,1,2,2,4,1,4,1,1,NA,NA,857.66,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46602,1,2011,27,8937,8895,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,21,NA,22,NA,3,3,NA,1,2,1,1,1,1,1,1,3,2000,2,NA,2,1,2,2,1,3,4,2,1,700,NA,497.52,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,46607,1,2011,31,19112,20217,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1763,NA,0,0,0,NA,-1106,NA,3,3,NA,1,1,1,1,1,1,1,1,2,1500,1,1,2,2,2,1,2,4,6,2,1,NA,NA,403.58,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46609,1,2011,9,57334,30180,539,539,NA,NA,NA,NA,NA,NA,NA,NA,539,0,0,0,0,NA,67,NA,0,0,6975,NA,20180,NA,3,3,NA,2,1,1,1,1,3,1,1,3,3500,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,1063.93,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46629,2,2011,8,79606,81734,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,259,NA,0,0,0,NA,-2127,NA,3,3,NA,1,1,1,1,1,2,1,1,2,1500,1,1,2,2,2,2,2,1,5,1,1,NA,NA,237.55,450,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46639,1,2011,16,23020,22988,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,234,NA,0,NA,0,0,0,NA,32,NA,3,3,NA,2,2,1,1,1,1,1,1,2,2200,2,1,1,1,2,1,2,3,6,2,1,NA,NA,277.96,833,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,46699,1,2011,19,40579,33885,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,206,NA,0,0,2692,NA,4002,NA,3,3,NA,2,1,1,1,1,1,1,1,2,5000,3,NA,1,2,2,2,3,2,5,2,1,NA,NA,1063.93,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46709,2,2011,13,11713,11339,187,187,NA,NA,NA,NA,NA,NA,NA,NA,187,0,0,0,0,NA,23,NA,0,0,195,NA,179,NA,3,3,NA,2,2,1,1,1,2,3,1,3,350,1,2,2,1,2,2,2,2,6,2,1,300,NA,611.75,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,46749,1,2011,25,13027,12652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,367,NA,0,0,214,NA,162,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,5000,3,NA,2,2,2,2,1,1,6,1,1,NA,NA,1381.37,706,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46756,2,2011,31,14066,17322,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1968,NA,0,0,0,NA,-3256,NA,3,3,NA,1,1,2,1,1,1,1,1,5,2500,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,897.51,798.06,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46833,2,2011,32,16964,11185,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,96,NA,0,0,0,NA,5778,NA,3,3,NA,1,1,1,1,1,1,1,1,2,3000,1,NA,2,2,2,2,1,2,6,2,1,NA,NA,323.83,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46854,2,2011,11,6449,6401,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,705,NA,0,NA,0,0,0,NA,48,NA,2,2,NA,1,1,1,1,1,3,1,1,5,1000,3,NA,2,2,2,2,2,1,5,1,1,NA,NA,608,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46859,2,2011,57,0,-48,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,48,NA,3,3,NA,1,1,1,1,1,1,1,1,2,3800,3,NA,1,2,1,2,1,3,5,2,1,NA,NA,331.46,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46880,2,2011,14,144,-219,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,144,NA,0,0,85,NA,277,NA,1,3,3,2,1,1,1,1,1,1,1,5,1500,3,NA,2,2,2,2,2,2,4,2,1,NA,NA,468.22,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46881,2,2011,14,62219,54626,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1040,NA,0,0,0,NA,7594,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,2000,1,NA,2,2,2,1,1,1,6,2,1,NA,NA,1183.87,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46888,2,2011,15,57194,48895,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,289,NA,0,0,0,NA,8299,NA,NA,3,NA,1,1,1,1,1,1,1,1,2,3500,1,NA,2,2,2,2,1,2,4,2,1,NA,NA,658.25,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46890,2,2011,16,27233,26860,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,134,NA,0,0,0,NA,373,NA,3,3,3,1,1,1,1,1,1,1,1,5,2500,1,NA,2,2,2,2,2,2,6,2,1,NA,NA,624.67,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46923,1,2011,21,6522,6514,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,130,NA,0,0,0,NA,8,NA,3,3,NA,1,1,1,1,1,1,3,1,5,2500,3,NA,2,2,2,2,2,5,4,2,2,NA,NA,341.6,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,46926,2,2011,29,68191,26229,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3646,NA,0,0,1410,NA,40553,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3700,3,1,2,2,2,1,3,1,4,2,1,NA,NA,606.47,1400,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,46929,2,2011,6,23717,23019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,594,NA,0,0,0,NA,698,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,3000,1,NA,2,1,2,2,2,4,6,1,1,NA,NA,612.51,1202.18,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,46933,1,2011,29,29671,29537,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16249,0,0,NA,183,NA,0,0,0,NA,135,NA,NA,3,NA,1,1,1,1,1,3,2,3,2,1400,1,NA,2,2,1,2,3,1,5,2,1,653,NA,875.24,560,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,46934,2,2011,20,47556,37963,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,90,NA,0,0,0,NA,9593,NA,3,3,NA,2,1,1,1,1,1,1,1,4,NA,1,NA,1,1,1,2,2,2,5,2,1,NA,NA,424.5,798.06,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,46960,2,2011,13,18227,15625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,638,NA,0,0,0,NA,2602,NA,NA,3,NA,2,1,1,1,1,1,1,1,1,3000,1,NA,2,2,2,2,2,2,6,1,1,NA,NA,854,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,46980,2,2011,19,35827,9295,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,186,NA,0,0,0,NA,26532,NA,NA,3,3,1,1,1,1,1,1,1,1,5,2900,3,NA,2,2,2,2,4,1,6,2,1,NA,NA,429.2,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47002,1,2011,10,103724,94979,902,902,NA,NA,NA,NA,NA,NA,NA,NA,902,0,0,0,6764,NA,0,NA,0,0,0,NA,8745,NA,NA,3,NA,2,1,1,1,1,1,1,1,5,2100,3,NA,1,2,2,2,2,1,4,2,1,NA,NA,346.78,2050,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47016,2,2011,26,25037,17764,9008,9008,NA,NA,NA,NA,NA,NA,NA,NA,9008,0,0,0,0,NA,141,NA,0,0,0,NA,7274,NA,NA,3,NA,1,1,2,1,1,1,1,1,4,1000,1,NA,2,1,2,2,2,1,5,2,1,NA,NA,357.83,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,47024,2,2011,14,15557,13364,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2193,NA,3,3,3,1,1,1,1,1,1,1,1,2,2300,3,1,2,2,2,2,1,3,6,1,1,NA,NA,588.6,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47030,1,2011,16,9782,9989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,501,NA,0,0,0,NA,-207,NA,2,3,NA,1,1,1,1,1,3,1,1,5,1300,3,NA,2,2,2,1,2,1,5,2,1,NA,NA,225.74,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47043,4,2011,31,34468,19049,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2776,NA,0,0,4870,NA,10549,NA,1,3,NA,1,1,1,1,1,1,1,1,1,3600,2,NA,2,1,2,1,2,2,6,2,1,NA,NA,903.1,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47044,2,2011,25,41444,26123,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,548,NA,0,0,0,NA,15321,NA,3,3,NA,1,1,1,1,1,1,1,1,5,1500,2,3,1,2,2,2,2,2,5,2,1,NA,NA,599.67,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,47064,1,2011,23,2,-108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,NA,0,0,0,NA,110,NA,3,3,NA,1,2,1,1,1,1,1,1,3,3000,1,1,1,2,2,2,1,2,6,1,1,NA,NA,389.7,710,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47065,1,2011,21,37977,34657,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,897,NA,0,0,0,NA,3320,NA,3,3,NA,1,1,1,1,1,1,1,1,3,3000,1,NA,2,2,2,2,4,2,6,2,1,NA,NA,897.51,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47072,2,2011,30,43834,43541,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,249,NA,0,0,0,NA,293,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,1,1,2,4,1,6,2,1,NA,NA,492.7,214,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47074,1,2011,12,110,-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,110,NA,0,0,0,NA,133,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,3000,2,NA,2,2,1,2,1,1,6,2,1,NA,NA,403.58,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47078,1,2011,53,22764,22670,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,655,NA,0,0,0,NA,94,NA,NA,3,NA,1,1,1,1,1,1,3,2,3,2000,3,NA,2,1,2,2,1,2,6,2,1,700,NA,2741.54,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47095,2,2011,22,16992,16316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,108,NA,0,0,0,NA,676,NA,3,3,NA,1,1,2,1,1,1,1,1,2,2500,3,NA,2,2,1,2,2,4,6,2,1,855,NA,1061.33,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,47136,1,2011,11,92274,81096,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1488,NA,0,0,0,NA,11178,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,3700,3,1,2,2,2,2,2,1,3,2,1,NA,NA,312.43,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,47153,2,2011,12,15331,15303,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,645,NA,0,0,0,NA,28,NA,NA,3,3,1,1,2,1,1,2,3,2,6,1800,3,NA,2,2,2,2,3,3,5,2,1,NA,NA,307.58,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47166,2,2011,20,37786,28795,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,467,NA,0,0,5118,NA,3874,NA,3,3,NA,1,1,1,1,1,1,1,1,3,4200,3,NA,2,2,2,2,1,2,4,2,1,NA,NA,325.69,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47193,2,2011,25,56919,69478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,58,NA,0,0,0,NA,-12558,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,1,4,2,6,1,1,650,NA,283.08,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47194,2,2011,16,15382,-5589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,141,NA,0,0,0,NA,20971,NA,3,3,NA,1,1,1,1,1,3,1,1,1,1500,1,1,2,2,1,2,1,3,4,2,1,NA,NA,877.94,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47212,2,2011,16,34096,29915,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1461,NA,0,0,0,NA,4181,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3000,3,3,2,2,2,1,1,2,6,2,1,NA,NA,372.2,706,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47214,1,2011,5,35582,31213,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,970,NA,0,0,0,NA,4369,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,4000,2,NA,2,2,1,2,2,2,6,2,1,NA,NA,424.5,693,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47234,1,2011,89,35544,54497,1750,1750,NA,NA,NA,NA,NA,NA,NA,NA,1750,0,0,0,13128,NA,0,NA,0,0,0,NA,-18952,NA,NA,3,3,1,1,1,1,1,1,1,1,3,2000,3,NA,2,2,1,1,1,1,6,2,1,NA,NA,492.7,1275.57,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47239,2,2011,9,13480,11517,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,350,NA,0,0,0,NA,1962,NA,3,3,3,2,1,1,1,1,1,1,1,3,3000,3,3,2,2,2,2,1,1,2,2,1,NA,NA,1744.3,0,3,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,47253,2,2011,15,279,-5621,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,279,NA,0,0,0,NA,5900,NA,NA,3,NA,2,1,1,1,1,1,1,1,5,2500,1,NA,2,2,2,2,2,1,4,2,1,NA,NA,929,802,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,47271,1,2011,28,33949,14129,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,70,NA,0,0,0,NA,19821,NA,NA,3,NA,1,1,2,1,1,1,1,1,3,2000,2,NA,2,2,2,2,3,3,5,1,1,NA,NA,402,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,47276,2,2011,28,64311,46877,10526,10526,NA,NA,NA,NA,NA,NA,NA,NA,10526,0,0,0,0,NA,2631,NA,0,0,0,NA,17434,NA,3,3,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,2,1,1,2,6,2,1,NA,NA,431,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47325,1,2011,13,39860,-1653,3827,3827,NA,NA,NA,NA,NA,NA,NA,NA,3827,0,0,0,0,NA,1232,NA,0,0,0,NA,41513,NA,3,3,3,1,1,1,1,1,1,1,1,5,2000,1,NA,2,2,2,2,4,1,6,2,1,NA,NA,854,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,47327,2,2011,17,74704,67005,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1273,NA,0,0,0,NA,7699,NA,3,3,NA,1,1,1,1,1,1,1,1,5,2000,1,NA,2,2,2,1,2,1,6,2,1,NA,NA,639.09,693,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
2011,BE,47335,3,2011,24,19979,12137,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1300,NA,0,0,0,NA,7842,NA,NA,3,NA,1,1,1,1,1,1,1,2,5,1500,1,NA,2,2,2,2,3,1,6,1,1,NA,NA,506.16,406,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47386,3,2011,24,54102,39842,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,213,NA,0,0,4504,NA,9756,NA,3,3,NA,1,1,1,1,1,3,1,1,3,2500,3,NA,2,1,1,2,1,1,6,2,1,NA,NA,275.25,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47402,2,2011,22,65493,65546,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-53,NA,3,3,NA,1,1,2,1,1,1,1,1,5,3000,1,NA,2,2,2,2,2,3,5,2,1,NA,NA,296.06,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47406,2,2011,17,36320,15544,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,307,NA,0,0,0,NA,20776,NA,3,3,NA,1,1,1,1,1,1,1,1,5,4000,1,3,2,1,2,1,3,2,6,2,1,NA,NA,854,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47409,2,2011,27,102503,90089,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,12415,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2000,2,NA,2,1,2,2,4,3,6,2,1,NA,NA,445.01,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-3
2011,BE,47413,2,2011,32,47966,26062,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,309,NA,0,NA,0,0,0,NA,21904,NA,NA,3,NA,2,2,1,1,1,3,1,1,4,3500,1,2,2,2,2,2,1,1,3,1,1,NA,NA,350,0,1,3,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-5
2011,BE,47434,2,2011,15,192,-5798,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,192,NA,0,0,0,NA,5990,NA,3,3,NA,2,1,1,1,1,1,1,1,3,1205,3,NA,2,2,2,2,2,1,5,2,1,NA,NA,358.17,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-1
2011,BE,47437,1,2011,13,19721,21410,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1320,NA,0,NA,0,0,0,NA,-1689,NA,3,3,NA,1,1,1,1,1,1,1,1,1,4000,3,NA,2,2,2,2,3,1,6,2,1,262.39,NA,308,0,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-4
2011,BE,47445,2,2011,13,40638,17845,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,106,NA,0,0,0,NA,22793,NA,NA,3,NA,2,1,1,1,1,1,1,1,4,4000,1,3,2,1,2,2,1,2,5,2,1,NA,NA,1381.37,400,1,1,NA,1,1,NA,NA,NA,NA,NA,BE24,BE24-2
