HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,MH010,MH020,MH030,MH040,MH050,MH060,MH070,MH080,MH090,MH100,MH110,MH120,MH130,MH140,MH150,MH160,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,HY081N,HY131N,HY081G,HY131G,DB040,NR_ITW
2007,RO,60345,3,2007,20,4375,4239,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,136,0,0,NA,2,NA,1,1,1,1,1,1,2,2,1,368.71,2,NA,2,2,2,2,1,1,2,2,1,NA,141.81,85.09,1,1,2,1,NA,NA,2,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60356,3,2007,10,10972,10811,0,0,NA,NA,NA,NA,NA,0,209,200,0,0,0,NA,0,23,0,138,NA,2,NA,2,1,1,1,1,1,1,1,4,709.06,1,NA,2,2,2,2,4,1,2,2,1,NA,99.27,28.36,1,1,1,1,NA,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60413,3,2007,20,6615,6119,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,495,0,0,NA,2,NA,2,1,1,1,1,2,1,2,1,638.15,2,NA,2,2,2,2,1,1,2,2,1,NA,283.62,70.91,1,2,2,1,NA,NA,1,1,NA,3,3,2,2,3,3,2,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60448,3,2007,16,3346,2873,0,0,NA,NA,NA,NA,NA,0,215,0,0,0,0,NA,0,10,0,462,NA,2,NA,1,1,1,1,1,2,2,1,5,425.44,2,NA,2,2,2,2,1,1,4,2,1,NA,56.72,8.51,2,2,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60451,3,2007,25,2655,1504,0,0,NA,NA,NA,NA,NA,0,580,0,0,151,0,NA,0,47,0,1104,NA,2,NA,1,1,1,1,1,1,1,1,3,425.44,2,NA,2,2,2,2,4,1,3,2,2,NA,127.63,127.63,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60456,3,2007,19,9830,8460,0,0,NA,NA,NA,NA,NA,0,1499,599,0,651,0,NA,0,1370,0,0,NA,2,NA,1,1,1,1,1,1,1,1,3,638.15,2,NA,2,2,2,2,4,1,3,2,1,NA,184.36,127.63,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60457,3,2007,20,3247,1206,0,0,NA,NA,NA,NA,NA,0,388,0,0,0,0,NA,0,53,0,1988,NA,1,2,1,2,1,1,1,1,1,2,2,538.88,2,NA,2,2,2,2,1,1,6,2,2,NA,85.09,138.98,1,1,2,1,1,NA,2,2,NA,3,3,3,2,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60465,3,2007,40,7287,6674,0,0,NA,NA,NA,NA,NA,0,159,0,0,0,0,NA,0,24,0,588,NA,2,NA,2,1,1,1,1,1,1,2,4,255.26,2,2,2,1,2,2,4,4,2,2,2,NA,141.81,150.32,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,60491,3,2007,10,3849,-116,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,163,0,3801,NA,1,NA,2,1,1,1,1,2,1,2,3,850.87,1,2,2,1,1,1,1,4,2,2,1,NA,198.54,99.27,1,1,1,1,1,NA,1,2,NA,1,3,3,2,3,2,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60531,3,2007,30,2297,2123,0,0,NA,NA,NA,NA,NA,0,172,0,0,0,0,NA,0,2,0,173,NA,2,NA,2,2,1,3,1,2,1,2,3,212.72,1,2,2,1,2,2,1,1,3,1,1,NA,56.72,28.36,1,1,1,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60548,3,2007,60,6445,6283,0,0,NA,NA,NA,NA,NA,0,93,0,0,0,0,NA,0,162,0,0,NA,2,NA,1,1,1,1,1,1,1,1,6,638.15,2,NA,2,2,2,2,4,1,4,2,1,NA,184.36,99.27,1,1,2,1,1,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60554,3,2007,15,4994,1535,0,0,NA,NA,NA,NA,NA,0,72,0,0,0,0,NA,0,3459,0,0,NA,2,NA,2,1,2,1,1,2,1,2,3,311.99,1,NA,2,1,2,2,1,1,3,2,1,NA,42.54,85.09,2,1,1,1,NA,NA,1,2,NA,1,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60585,3,2007,40,6964,5439,0,0,NA,NA,NA,NA,NA,0,0,0,0,2065,0,NA,0,184,0,1340,NA,2,NA,1,1,1,1,1,1,1,1,2,482.16,2,NA,2,2,1,2,4,1,2,2,1,NA,85.09,99.27,1,1,1,1,NA,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60592,3,2007,20,6506,6160,0,0,NA,NA,NA,NA,NA,0,162,0,0,0,0,NA,0,346,0,0,NA,2,2,2,2,1,3,1,2,1,2,1,567.25,2,2,2,2,2,2,1,1,4,2,2,NA,184.36,425.44,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2007,RO,60602,3,2007,11,3578,3568,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,10,NA,2,NA,2,1,2,2,1,2,2,1,3,425.44,1,NA,2,2,1,2,1,1,5,2,2,NA,85.09,5.67,2,1,2,1,NA,NA,1,2,NA,2,3,2,3,2,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60604,3,2007,25,1740,1086,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,44,0,610,NA,2,NA,1,1,1,1,1,1,2,1,6,638.15,2,1,2,2,2,2,4,1,3,2,1,NA,56.72,113.45,2,1,2,1,NA,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60626,3,2007,35,5580,5567,0,0,NA,NA,NA,NA,NA,0,54,0,0,0,0,NA,0,1,0,12,NA,2,NA,2,2,2,1,1,3,3,1,1,283.62,2,1,2,1,2,1,4,1,5,2,1,NA,198.54,70.91,1,1,2,1,1,NA,1,2,NA,2,3,2,3,2,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,60636,3,2007,35,5955,5914,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,9,0,31,NA,2,2,2,1,1,1,1,2,1,2,3,709.06,2,2,2,2,2,2,4,2,2,1,1,NA,141.81,70.91,1,1,2,1,NA,NA,2,2,NA,2,3,3,2,3,2,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60646,3,2007,15,7117,5125,0,0,NA,NA,NA,NA,NA,0,107,0,0,0,0,NA,0,1992,0,0,NA,2,NA,2,1,1,1,1,1,1,2,2,538.88,1,2,2,2,2,2,1,1,6,2,2,NA,269.44,425.44,1,1,2,1,1,NA,2,2,NA,3,3,3,3,1,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60652,3,2007,40,8240,8213,0,0,NA,NA,NA,NA,NA,0,57,0,0,60,0,NA,0,1,0,26,NA,2,NA,2,1,2,3,1,2,1,1,1,538.88,1,NA,2,1,2,2,4,1,2,2,1,NA,24.11,141.81,2,1,2,1,1,NA,1,2,NA,1,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60669,3,2007,15,6136,3704,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,29,0,2403,NA,2,NA,2,1,1,1,1,1,1,1,4,567.25,1,1,2,1,2,2,1,1,3,2,1,NA,28.36,70.91,1,1,2,1,1,NA,2,2,NA,3,3,2,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,60740,3,2007,30,3056,1740,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,23,0,1293,NA,2,NA,1,1,1,1,1,1,1,1,5,538.88,1,1,2,2,2,2,1,1,2,2,2,NA,184.36,138.98,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60760,3,2007,15,1128,1128,0,0,NA,NA,NA,NA,NA,0,107,0,0,0,0,NA,0,0,0,0,NA,2,NA,1,1,2,1,1,1,1,1,5,709.06,2,NA,2,1,2,2,1,1,3,2,2,NA,85.09,127.63,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60794,3,2007,18,3268,2228,0,0,NA,NA,NA,NA,NA,0,88,0,0,0,0,NA,0,1040,0,0,NA,2,2,1,1,1,1,1,1,1,2,2,567.25,2,1,2,2,2,2,1,1,3,2,2,NA,170.17,70.91,1,1,2,1,1,NA,2,1,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60796,3,2007,30,7583,6860,0,0,NA,NA,NA,NA,NA,0,1768,0,0,0,0,NA,0,20,0,703,NA,2,NA,1,1,1,1,1,1,1,1,3,638.15,2,NA,2,2,2,2,1,1,3,2,1,NA,85.09,113.45,2,1,2,1,NA,NA,1,1,NA,2,3,2,3,3,3,2,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60806,3,2007,60,5672,4352,0,0,NA,NA,NA,NA,NA,0,178,0,0,0,0,NA,0,22,0,1298,NA,2,NA,1,1,1,1,1,1,1,1,5,638.15,3,NA,2,2,2,2,4,1,3,2,1,NA,184.36,127.63,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2007,RO,60811,3,2007,20,11782,11719,0,0,NA,NA,NA,NA,NA,0,62,310,0,0,0,NA,0,2,3,57,NA,1,2,1,1,1,1,1,1,1,1,5,567.25,1,NA,2,2,2,2,4,1,6,2,1,NA,170.17,138.98,1,1,2,1,1,NA,1,1,NA,3,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60835,3,2007,30,7778,7558,0,0,NA,NA,NA,NA,NA,0,230,0,0,0,0,NA,0,220,0,0,NA,2,2,1,1,2,1,1,1,1,2,3,850.87,1,NA,2,1,2,2,1,1,2,2,2,NA,113.45,28.36,1,1,2,1,NA,NA,2,2,NA,2,3,1,2,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60836,3,2007,20,11281,8806,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,72,0,2403,NA,2,NA,1,2,2,1,1,1,1,1,5,241.08,1,2,2,2,2,2,1,1,3,2,2,NA,141.81,82.25,1,1,2,1,1,NA,1,1,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60838,3,2007,13,3930,1989,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,123,0,1818,NA,2,NA,1,1,1,1,1,1,1,1,1,538.88,2,NA,2,2,2,2,1,1,3,2,1,NA,269.44,99.27,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60842,3,2007,20,17164,16619,0,0,NA,NA,NA,NA,NA,0,88,0,0,0,0,NA,0,40,0,506,NA,2,2,1,1,2,3,1,2,1,1,5,538.88,2,NA,2,2,2,2,1,1,6,2,1,NA,269.44,70.91,1,1,1,1,1,NA,1,1,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60860,3,2007,30,5842,5646,0,0,NA,NA,NA,NA,NA,0,280,0,0,0,0,NA,0,10,0,186,NA,2,NA,1,1,1,1,1,1,1,1,6,638.15,2,NA,2,1,2,2,4,1,3,2,1,NA,85.09,127.63,2,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60896,3,2007,15,2297,1116,0,0,NA,NA,NA,NA,NA,0,140,0,0,0,0,NA,0,26,0,1155,NA,2,NA,1,1,2,1,1,2,1,1,5,638.15,2,1,2,2,2,2,4,1,3,2,1,NA,127.63,113.45,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,60906,3,2007,20,154,126,0,0,NA,NA,NA,NA,NA,0,76,0,0,79,0,NA,0,5,0,23,NA,2,NA,1,1,2,1,1,1,1,3,4,283.62,2,1,2,2,2,2,4,1,2,2,2,NA,141.81,70.91,1,2,2,1,1,NA,1,2,NA,2,3,3,3,3,2,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60921,3,2007,30,1701,1616,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,85,0,0,NA,2,NA,2,1,1,1,1,2,1,2,2,127.63,1,2,2,2,2,2,1,1,3,1,1,NA,99.27,0.85,2,2,2,1,NA,NA,1,2,NA,1,3,3,2,3,2,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2007,RO,60923,3,2007,19,13352,12533,0,0,NA,NA,NA,NA,NA,0,0,11,0,0,0,NA,0,9,0,810,NA,2,NA,1,2,1,1,1,3,2,2,1,170.17,2,NA,2,2,2,1,4,1,3,2,2,NA,85.09,51.05,2,2,1,1,1,NA,2,2,NA,2,3,3,2,3,2,2,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,60924,3,2007,29,12933,12788,0,0,NA,NA,NA,NA,NA,0,92,0,0,0,0,NA,0,7,0,138,NA,2,NA,1,1,1,1,1,2,1,1,3,368.71,2,NA,2,1,2,2,1,1,3,2,1,NA,99.27,70.91,1,1,1,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60929,3,2007,20,3880,3857,0,0,NA,NA,NA,NA,NA,0,153,0,0,0,0,NA,0,0,0,23,NA,2,2,1,1,1,1,1,2,1,1,1,538.88,2,2,2,2,2,2,1,1,3,2,1,NA,170.17,99.27,1,1,2,1,1,NA,1,1,NA,3,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60936,3,2007,20,5042,4173,0,0,NA,NA,NA,NA,NA,0,100,0,0,0,1983,NA,0,0,0,869,NA,2,NA,2,1,2,1,1,1,1,1,4,283.62,1,NA,2,1,2,2,1,1,3,1,2,NA,170.17,28.36,2,1,2,1,1,NA,1,2,NA,3,3,2,2,3,3,3,1,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2007,RO,60937,3,2007,18,8904,8179,0,0,NA,NA,NA,NA,NA,0,276,0,0,0,0,NA,0,725,0,0,NA,2,NA,1,1,1,1,1,2,1,1,2,241.08,1,2,2,2,2,2,1,1,6,2,2,NA,141.81,99.27,1,1,2,1,1,NA,2,2,NA,3,3,3,3,1,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60941,3,2007,20,7500,7372,0,0,NA,NA,NA,NA,NA,0,0,0,0,334,723,NA,0,15,0,113,NA,2,NA,1,1,1,1,1,1,2,1,5,638.15,3,NA,2,1,2,2,4,1,3,2,1,NA,184.36,99.27,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60957,3,2007,25,5250,4142,0,0,NA,NA,NA,NA,NA,0,82,157,0,0,0,NA,0,1108,0,0,NA,2,2,2,2,2,1,1,2,1,2,2,538.88,1,NA,2,1,2,2,1,1,6,2,1,NA,170.17,99.27,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60968,3,2007,25,787,612,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,175,0,0,NA,2,2,2,1,2,1,2,1,1,1,3,638.15,1,1,2,1,2,2,1,1,4,2,1,NA,28.36,127.63,2,1,2,1,NA,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,60984,3,2007,15,15360,15314,0,0,NA,NA,NA,NA,NA,0,1795,0,0,0,0,NA,0,46,0,0,NA,2,2,2,1,1,1,1,3,1,1,2,56.72,2,NA,2,1,1,2,4,1,5,2,1,NA,NA,70.91,1,2,1,1,1,NA,2,2,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,60994,3,2007,30,6963,6760,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,3,0,200,NA,2,NA,2,2,1,2,1,1,2,1,2,311.99,2,NA,2,2,2,2,1,1,3,2,2,NA,127.63,56.72,2,2,2,1,1,NA,1,2,NA,3,3,2,3,2,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,60998,3,2007,30,4731,4730,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,1,0,0,NA,2,NA,1,1,1,1,1,1,1,1,5,425.44,2,NA,2,2,2,2,4,1,3,2,2,NA,85.09,113.45,1,1,2,1,2,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,61041,3,2007,20,4283,4078,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,205,0,0,NA,2,2,1,1,1,2,1,1,1,2,1,269.44,2,NA,2,2,1,1,4,1,2,2,1,NA,8.51,28.36,1,1,2,1,NA,NA,2,2,NA,3,3,2,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61043,3,2007,35,9965,8886,0,0,NA,NA,NA,NA,NA,0,294,0,0,0,0,NA,0,182,0,897,NA,2,2,1,2,1,1,1,2,1,2,1,425.44,1,NA,2,2,2,2,1,1,2,2,1,NA,283.62,70.91,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,61052,3,2007,30,3765,1673,0,0,NA,NA,NA,NA,NA,0,222,1575,0,927,0,NA,0,25,0,2067,NA,2,2,2,1,1,1,1,2,1,1,5,567.25,1,2,2,2,2,2,1,1,3,2,2,NA,170.17,425.44,1,1,2,1,1,NA,2,2,NA,3,3,1,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,61068,3,2007,20,4514,2918,0,0,NA,NA,NA,NA,NA,0,1006,131,0,0,0,NA,0,1596,0,0,NA,2,NA,2,1,1,1,1,1,1,2,3,709.06,2,NA,2,1,2,2,4,1,4,2,1,NA,42.54,70.91,1,1,2,1,NA,NA,2,2,NA,2,3,3,3,2,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61119,3,2007,30,3857,3518,0,0,NA,NA,NA,NA,NA,0,34,0,0,0,0,NA,0,15,0,324,NA,2,2,1,1,2,1,1,3,1,2,3,638.15,1,NA,2,2,2,2,1,1,5,2,2,NA,113.45,99.27,1,1,1,1,1,NA,1,2,NA,2,3,1,3,2,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61128,NA,2007,30,1246,881,0,0,NA,NA,NA,NA,NA,0,45,0,0,0,0,NA,0,9,0,357,NA,2,NA,1,2,1,2,1,2,1,1,3,212.72,1,NA,2,1,2,2,1,1,2,2,2,NA,22.69,70.91,2,1,2,1,1,NA,2,2,NA,3,3,1,2,2,2,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,61130,3,2007,30,3373,3196,0,0,NA,NA,NA,NA,NA,0,126,0,0,0,0,NA,0,5,0,172,NA,2,NA,1,1,1,1,1,1,1,2,1,850.87,2,2,2,2,1,2,4,1,3,2,1,NA,85.09,127.63,1,1,1,1,1,NA,1,2,NA,2,3,2,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61141,3,2007,30,3276,3264,0,0,NA,NA,NA,NA,NA,0,930,0,0,0,0,NA,0,12,0,0,NA,1,NA,2,1,1,3,1,1,1,2,2,567.25,3,NA,2,2,2,2,1,1,4,2,1,NA,170.17,70.91,1,1,2,1,1,NA,2,2,NA,3,3,3,3,1,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61150,3,2007,25,4520,4516,0,0,NA,NA,NA,NA,NA,0,72,0,0,0,0,NA,0,0,0,4,NA,2,2,2,2,2,3,1,1,1,1,1,709.06,2,NA,2,2,2,2,1,1,4,2,2,NA,269.44,70.91,1,1,2,1,1,NA,2,1,NA,3,3,1,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2007,RO,61174,3,2007,20,5587,4343,0,0,NA,NA,NA,NA,NA,0,449,0,0,0,0,NA,0,97,0,1147,NA,2,2,2,1,1,1,1,2,1,2,5,538.88,2,NA,2,2,2,2,1,1,2,2,2,NA,170.17,138.98,1,1,2,1,1,NA,2,2,NA,3,3,3,3,1,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61193,3,2007,20,10697,7773,0,0,NA,NA,NA,NA,NA,0,172,0,0,0,0,NA,0,330,0,2594,NA,2,NA,1,2,1,2,1,2,1,2,2,226.9,2,2,2,1,2,2,1,1,2,2,1,NA,283.62,28.36,1,1,1,1,NA,NA,2,2,NA,2,3,2,3,3,3,3,2,NA,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61217,3,2007,20,3529,2682,0,0,NA,NA,NA,NA,NA,0,177,0,0,0,0,NA,0,121,0,726,NA,2,NA,2,1,1,3,1,2,1,2,5,538.88,1,NA,2,2,2,2,4,1,3,2,2,NA,269.44,99.27,1,1,2,1,1,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61219,3,2007,20,5873,5479,0,0,NA,NA,NA,NA,NA,0,35,0,0,0,0,NA,0,115,0,280,NA,2,NA,1,1,1,1,1,1,1,1,3,425.44,2,NA,2,2,2,2,1,1,3,2,1,NA,85.09,113.45,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2007,RO,61223,3,2007,30,8951,7716,0,0,NA,NA,NA,NA,NA,0,16,0,0,0,0,NA,0,45,0,1190,NA,2,NA,1,2,1,1,1,2,1,2,1,212.72,1,2,2,1,2,2,4,1,5,2,1,NA,85.09,99.27,1,1,1,1,NA,NA,2,2,NA,3,3,2,2,2,3,2,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2007,RO,61237,3,2007,20,12665,10179,0,0,NA,NA,NA,NA,NA,0,215,0,0,0,0,NA,0,99,0,2387,NA,2,NA,2,1,1,1,1,1,1,1,5,567.25,2,NA,2,2,2,2,4,1,3,2,1,NA,85.09,70.91,1,1,1,1,1,NA,1,1,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2007,RO,61308,3,2007,10,1857,1371,0,0,NA,NA,NA,NA,NA,0,135,0,0,0,0,NA,0,0,0,487,NA,2,2,2,1,1,3,1,1,1,2,5,567.25,1,2,2,1,2,2,1,1,2,2,1,NA,170.17,425.44,1,1,2,1,1,NA,1,2,NA,3,3,3,3,1,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,61322,3,2007,22,9387,9363,0,0,NA,NA,NA,NA,NA,0,1227,160,0,0,0,NA,0,2,0,22,NA,1,2,2,1,1,1,1,2,1,1,2,538.88,1,NA,2,2,2,2,4,1,4,2,2,NA,269.44,70.91,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2007,RO,61367,3,2007,16,604,-404,0,0,NA,NA,NA,NA,NA,0,0,59,0,0,0,NA,0,1008,0,0,NA,2,2,1,1,1,1,1,1,1,1,3,850.87,1,1,2,1,2,2,3,4,2,2,1,NA,85.09,150.32,1,1,2,1,2,NA,1,2,NA,2,3,2,3,3,3,3,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO03,RO03-3
