HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HD080,HD100,HD110,HD120,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD240,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2013,BE,53159,2,2013,8,62660,-3054,0,0,NA,NA,NA,NA,NA,NA,NA,0,199,0,0,0,NA,237,NA,0,0,0,NA,65715,NA,NA,3,3,1,2,1,1,1,1,1,3,4,6000,3,1,2,2,2,2,1,1,6,2,1,NA,NA,509,582,1,1,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,1,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53172,2,2013,16,49812,-2130,0,0,NA,NA,NA,NA,NA,NA,NA,0,7410,0,0,12837,NA,252,NA,0,0,3302,NA,48641,NA,3,1,NA,1,1,2,1,1,1,1,1,5,3000,3,NA,2,2,2,2,2,2,3,2,1,NA,NA,181.17,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53174,2,2013,27,4859,4600,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,16,NA,0,0,0,NA,259,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,4000,2,1,2,2,2,2,1,2,6,2,1,NA,NA,373.43,743.03,1,1,3,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53176,2,2013,13,50141,33214,3195,3195,NA,NA,NA,NA,NA,NA,NA,3195,0,0,0,0,NA,2328,NA,0,0,0,NA,16927,NA,3,3,NA,1,1,1,1,1,1,1,1,6,5000,3,3,2,1,1,1,1,2,6,2,1,NA,NA,774.67,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53196,2,2013,16,60588,36865,0,0,NA,NA,NA,NA,NA,NA,NA,0,3389,0,0,0,NA,0,NA,0,0,0,NA,23723,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,5000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,487.01,110,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53200,3,2013,22,97348,71125,0,0,NA,NA,NA,NA,NA,NA,NA,0,9198,0,0,0,NA,421,NA,0,0,0,NA,26223,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2000,3,NA,2,1,2,1,1,1,6,2,1,NA,NA,658.67,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53220,2,2013,22,128032,143843,3253,3253,NA,NA,NA,NA,NA,NA,NA,3253,2257,0,0,0,NA,71,NA,0,0,0,NA,-15811,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2750,3,NA,2,2,1,2,1,1,6,2,1,NA,NA,223,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53221,2,2013,17,86061,119476,3359,3359,NA,NA,NA,NA,NA,NA,NA,3359,0,0,0,0,NA,2447,NA,0,0,0,NA,-33415,NA,3,3,NA,1,1,1,1,1,1,1,1,6,3000,2,3,2,2,2,2,1,1,6,2,1,NA,NA,427.82,110,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53222,3,2013,23,59015,58814,0,0,NA,NA,NA,NA,NA,NA,NA,0,629,0,0,0,NA,137,NA,0,0,0,NA,201,NA,3,3,3,2,1,1,1,1,1,1,2,3,NA,3,3,2,2,2,2,3,1,6,2,1,NA,NA,317.75,469,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53227,2,2013,26,110078,53138,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1477,NA,0,NA,0,0,0,NA,56940,NA,3,3,NA,1,1,1,1,1,1,1,1,4,2000,3,NA,2,2,2,1,2,1,4,2,1,NA,NA,666.69,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-5
2013,BE,53232,2,2013,16,101826,34197,3400,3400,NA,NA,NA,NA,NA,NA,NA,3400,680,0,0,1360,NA,113,NA,0,0,0,NA,67629,NA,3,3,NA,1,1,1,1,1,1,1,1,4,2500,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,838.9,939,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53235,2,2013,27,313604,262338,0,0,NA,NA,NA,NA,NA,NA,NA,0,2609,0,0,0,NA,4933,NA,0,0,0,NA,51266,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2000,1,NA,2,1,1,2,4,1,6,2,1,NA,NA,427.82,110,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53245,3,2013,18,36365,35693,0,0,NA,NA,NA,NA,NA,NA,NA,0,1715,0,0,0,NA,250,NA,0,0,0,NA,673,NA,3,3,3,1,1,2,1,1,1,1,1,6,2000,1,NA,2,2,2,2,NA,2,4,2,1,NA,NA,462.83,500,1,1,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53259,3,2013,14,88130,95717,0,0,NA,NA,NA,NA,NA,NA,NA,0,2729,0,0,0,NA,125,NA,0,0,0,NA,-7587,NA,3,3,3,1,1,2,1,1,1,1,1,4,4000,3,NA,2,2,2,1,2,2,6,2,1,NA,NA,429,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53271,2,2013,8,120719,49041,0,0,NA,NA,NA,NA,NA,NA,NA,0,10379,0,0,0,NA,475,NA,0,0,0,NA,71678,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3000,2,NA,2,2,1,2,3,3,4,2,1,NA,NA,427.82,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53288,3,2013,32,80914,80306,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,701,NA,0,0,0,NA,608,NA,3,3,NA,1,1,1,1,1,1,1,1,6,5000,3,3,2,2,2,1,1,1,4,2,1,NA,NA,427.82,110,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53292,2,2013,30,71985,39593,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,998,NA,0,0,0,NA,32392,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,1,1,1,1,4,2,1,NA,NA,1416.34,803,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53306,2,2013,8,100450,84409,0,0,NA,NA,NA,NA,NA,NA,NA,0,459,0,0,0,NA,170,NA,0,0,0,NA,16041,NA,3,3,3,1,1,1,1,1,1,1,1,6,2000,3,NA,2,2,2,1,3,2,3,2,1,NA,NA,458.91,743.03,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53357,3,2013,6,100795,84479,9591,9591,NA,NA,NA,NA,NA,NA,NA,9591,1918,0,0,3836,NA,320,NA,0,0,0,NA,16316,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,20000,2,3,2,1,2,2,4,1,6,2,1,NA,NA,427.82,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53363,3,2013,24,66431,62546,0,0,NA,NA,NA,NA,NA,NA,NA,0,313,0,0,0,NA,48,NA,0,0,0,NA,3886,NA,3,3,3,1,1,2,1,1,1,1,3,2,3500,3,NA,2,2,2,1,3,2,6,1,1,NA,NA,688,NA,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53365,2,2013,14,78245,52762,6668,6668,NA,NA,NA,NA,NA,NA,NA,6668,1334,0,0,2667,NA,222,NA,0,0,0,NA,25483,NA,3,3,NA,1,1,1,1,1,1,1,1,6,5000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,666.69,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53381,2,2013,34,94571,65465,0,0,NA,NA,NA,NA,NA,NA,NA,0,473,0,0,0,NA,17,NA,0,0,0,NA,29107,NA,NA,3,NA,1,1,1,1,1,1,1,2,3,2500,2,NA,2,2,2,2,3,1,4,2,1,227.7,NA,509,NA,1,1,3,1,1,NA,NA,1,NA,1,1,NA,NA,NA,2,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53384,2,2013,30,102007,73369,0,0,NA,NA,NA,NA,NA,NA,NA,0,5116,0,0,14478,NA,0,NA,0,0,0,NA,28638,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,2750,3,3,1,2,2,1,4,5,4,2,1,NA,NA,227.17,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53413,2,2013,39,151036,129837,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3343,NA,0,0,0,NA,21199,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,20000,3,NA,2,2,1,2,2,2,4,2,1,NA,NA,774.67,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53465,2,2013,17,105213,83662,0,0,NA,NA,NA,NA,NA,NA,NA,0,1179,0,0,0,NA,164,NA,0,0,0,NA,21551,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,5000,1,NA,2,1,1,1,1,2,4,2,1,NA,NA,487.01,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53488,4,2013,87,78026,60772,2578,2578,NA,NA,NA,NA,NA,NA,NA,2578,0,0,0,0,NA,0,NA,0,0,0,NA,17254,NA,3,3,NA,1,1,1,1,1,1,1,2,4,2000,3,3,2,2,2,1,2,1,6,2,1,NA,NA,387.52,NA,1,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53491,3,2013,26,119229,100115,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,103,NA,0,0,0,NA,19114,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2500,3,NA,2,1,1,2,4,1,4,2,1,NA,NA,487.01,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53505,2,2013,19,28848,18195,0,0,NA,NA,NA,NA,NA,NA,NA,0,2997,0,0,0,NA,0,NA,0,0,0,NA,10653,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,3300,3,NA,2,2,2,2,1,1,5,2,1,NA,NA,688,1041,1,1,1,1,1,NA,NA,1,NA,1,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-5
2013,BE,53521,2,2013,11,61925,59009,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2915,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,1,1,4,2,4,2,1,NA,NA,658.67,803,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53527,2,2013,9,56675,56039,0,0,NA,NA,NA,NA,NA,NA,NA,0,11780,0,0,0,NA,368,NA,0,0,0,NA,636,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,2,2,3,3,4,2,1,1020,NA,658.67,803,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-5
2013,BE,53538,2,2013,15,118831,124420,744,744,NA,NA,NA,NA,NA,NA,NA,744,345,0,0,0,NA,12,NA,0,0,0,NA,-5590,NA,3,3,NA,1,1,1,1,1,3,1,3,4,1200,3,NA,2,2,2,2,1,2,4,2,1,NA,NA,458.91,NA,1,1,1,2,1,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53553,4,2013,15,83309,81007,0,0,NA,NA,NA,NA,NA,NA,NA,0,1754,0,0,0,NA,62,NA,0,0,0,NA,2302,NA,3,3,NA,1,1,1,1,1,1,1,1,4,5000,1,NA,2,2,2,2,2,3,4,2,1,NA,NA,666.69,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53559,2,2013,22,90089,65416,0,0,NA,NA,NA,NA,NA,NA,NA,0,1203,0,0,0,NA,138,NA,0,0,0,NA,24673,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,427.82,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53562,3,2013,27,73904,54532,0,0,NA,NA,NA,NA,NA,NA,NA,0,2890,0,0,0,NA,272,NA,0,0,0,NA,19372,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,5000,2,NA,2,2,1,2,1,1,4,2,1,NA,NA,427.82,NA,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53571,3,2013,25,81197,62557,16683,16683,NA,NA,NA,NA,NA,NA,NA,16683,6372,0,0,0,NA,1,NA,0,0,0,NA,18639,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,2000,3,NA,2,1,1,1,4,1,4,2,1,NA,NA,487.01,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53590,2,2013,8,26955,20078,0,0,NA,NA,NA,NA,NA,NA,NA,0,1423,0,0,0,NA,309,NA,0,0,0,NA,6878,NA,NA,3,3,1,1,1,1,1,1,1,1,4,2500,3,NA,1,2,2,2,4,1,6,2,1,773,NA,659.29,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1.6,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53596,2,2013,19,98886,-21394,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1332,NA,0,0,0,NA,120279,NA,3,3,NA,1,1,1,1,1,1,1,2,4,2000,3,NA,2,2,1,2,4,1,4,2,1,1020,NA,666.69,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53622,3,2013,7,116973,49834,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,673,NA,0,0,0,NA,67139,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,4000,3,3,2,2,2,2,1,1,6,2,1,NA,NA,397.64,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53654,3,2013,11,58311,73826,0,0,NA,NA,NA,NA,NA,NA,NA,0,874,0,0,0,NA,21,NA,0,0,0,NA,-15516,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3000,1,NA,2,2,2,1,3,1,4,2,1,NA,NA,774.67,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53655,2,2013,9,76603,68502,0,0,NA,NA,NA,NA,NA,NA,NA,0,3911,0,0,0,NA,407,NA,0,0,0,NA,8101,NA,NA,3,3,1,1,1,1,1,1,1,1,4,5000,3,NA,2,2,2,1,2,1,6,2,1,NA,NA,427.82,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53662,2,2013,37,128528,72589,0,0,NA,NA,NA,NA,NA,NA,NA,0,1025,0,0,0,NA,0,NA,0,0,0,NA,55939,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,8000,1,NA,2,2,2,2,1,3,4,2,1,1300,NA,659.29,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53785,3,2013,12,61008,38151,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,15533,0,NA,3028,NA,0,0,0,NA,22856,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2000,3,NA,2,1,2,2,4,1,6,2,1,NA,NA,427.82,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53786,2,2013,8,58471,169,0,0,NA,NA,NA,NA,NA,NA,NA,0,3461,0,0,0,NA,461,NA,0,0,0,NA,58303,NA,NA,3,NA,1,1,1,1,1,1,1,2,6,20000,3,NA,2,2,2,2,1,1,4,2,1,NA,NA,666.69,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53796,4,2013,5,74341,71536,0,0,NA,NA,NA,NA,NA,NA,NA,0,261,0,0,0,NA,8,NA,0,0,0,NA,2805,NA,3,3,3,1,2,2,1,1,1,3,1,3,1500,1,3,2,2,1,2,1,1,3,2,1,NA,NA,212.56,NA,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53835,3,2013,11,67852,88655,0,0,NA,NA,NA,NA,NA,NA,NA,0,2114,0,0,1936,NA,1936,NA,0,0,0,NA,-20803,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,2500,3,NA,2,2,2,2,4,5,3,2,1,NA,NA,345.67,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2.3,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,53840,2,2013,7,32488,16251,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,485,NA,0,0,0,NA,16237,NA,3,3,NA,1,1,1,1,1,1,1,1,6,2000,3,NA,2,2,2,2,1,1,6,2,1,1020,NA,487.01,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,4,2.1,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53885,2,2013,13,46026,10748,4903,4903,NA,NA,NA,NA,NA,NA,NA,4903,2636,0,0,0,NA,245,NA,0,0,0,NA,35278,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2000,3,NA,2,2,1,2,3,1,4,2,1,NA,NA,387.52,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,4,2.1,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53897,2,2013,34,83283,73320,0,0,NA,NA,NA,NA,NA,NA,NA,0,1902,0,0,3504,NA,114,NA,0,0,0,NA,9963,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,4000,2,NA,2,2,2,1,1,2,4,2,1,NA,NA,427.82,110,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53908,2,2013,12,72749,19802,0,0,NA,NA,NA,NA,NA,NA,NA,0,3314,0,0,0,NA,31,NA,0,0,0,NA,52946,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3000,1,NA,2,2,2,2,4,2,6,2,1,NA,NA,487.01,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.1,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,53925,3,2013,39,135871,121969,0,0,NA,NA,NA,NA,NA,NA,NA,0,67317,0,0,0,NA,403,NA,0,0,0,NA,13901,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,2000,3,NA,2,1,2,2,4,1,4,2,1,1020,NA,387.52,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,2.1,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53929,2,2013,24,65115,52540,0,0,NA,NA,NA,NA,NA,NA,NA,0,4545,0,0,0,NA,125,NA,0,0,0,NA,12576,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,1,2,1,1,1,6,2,1,NA,NA,387.52,803,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-5
2013,BE,53968,3,2013,13,63322,-9362,4472,4472,NA,NA,NA,NA,NA,NA,NA,4472,3578,0,0,0,NA,93,NA,0,0,0,NA,72684,NA,NA,3,3,1,1,1,1,1,1,1,1,5,2500,1,1,1,2,2,2,1,1,6,2,1,NA,NA,326.5,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53977,4,2013,28,20357,-49925,0,0,NA,NA,NA,NA,NA,NA,NA,0,2211,0,0,0,NA,0,NA,0,0,0,NA,70282,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,4000,3,3,2,2,2,2,3,1,6,2,1,1300,NA,659.29,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,53979,2,2013,35,83183,56428,0,0,NA,NA,NA,NA,NA,NA,NA,0,2163,0,0,0,NA,29,NA,0,0,0,NA,26755,NA,NA,2,NA,1,1,1,1,1,2,1,1,2,1000,2,3,2,2,2,2,2,2,6,2,1,263,NA,395.55,890,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,3,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-3
2013,BE,53982,2,2013,68,194025,114130,0,0,NA,NA,NA,NA,NA,NA,NA,0,19571,0,0,12232,NA,204,NA,0,0,0,NA,79895,NA,NA,3,3,1,1,1,1,1,1,1,1,5,2500,2,3,1,1,2,2,1,1,6,2,1,NA,NA,345.67,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,2.3,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,54034,3,2013,17,45764,38977,1636,1636,NA,NA,NA,NA,NA,NA,NA,1636,0,0,0,0,NA,0,NA,0,0,0,NA,6787,NA,NA,3,3,1,1,1,1,1,1,1,1,2,2500,3,NA,2,2,2,2,4,3,4,2,1,NA,NA,345.67,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,54043,2,2013,32,85492,111880,0,0,NA,NA,NA,NA,NA,NA,NA,0,4013,0,0,0,NA,0,NA,0,0,0,NA,-26388,NA,NA,3,3,1,1,1,1,1,1,1,1,4,3000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,658.67,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,BE24,BE24-1
2013,BE,54064,2,2013,23,46358,32502,0,0,NA,NA,NA,NA,NA,NA,NA,0,7686,0,0,0,NA,144,NA,0,0,0,NA,13855,NA,NA,NA,3,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,2,2,2,3,6,2,1,NA,NA,427.82,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,54086,3,2013,17,76592,58192,0,0,NA,NA,NA,NA,NA,NA,NA,0,3521,0,0,0,NA,874,NA,0,0,0,NA,18400,NA,NA,3,3,1,1,1,1,1,1,1,1,4,2500,1,3,2,2,1,2,1,1,4,2,1,NA,NA,621.25,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,4,2.1,NA,NA,NA,NA,NA,BE24,BE24-4
2013,BE,54110,2,2013,14,59660,23911,0,0,NA,NA,NA,NA,NA,NA,NA,0,2920,0,0,0,NA,203,NA,0,0,0,NA,35749,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,4000,3,3,2,2,2,2,1,1,4,2,1,NA,NA,223,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-2
2013,BE,54136,2,2013,5,122213,51192,0,0,NA,NA,NA,NA,NA,NA,NA,0,3160,0,0,0,NA,784,NA,0,0,0,NA,71021,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,4000,1,NA,2,2,2,2,4,1,4,2,1,NA,NA,223,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,4,2.5,NA,NA,NA,NA,NA,BE24,BE24-2
