HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,HD010,HD020,HD025,HD030,HD035,HD040,HD050,HD060,HD070,HD080,HD090,HD100,HD110,HD120,HD130,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD230,HD240,HD250,HD255,HD260,HD265,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2009,RO,92220,2,2009,15,6247,5182,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1065,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,3,NA,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,2,NA,4,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92264,2,2009,10,4757,2096,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,45,0,0,NA,0,NA,0,90,0,NA,2571,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,2,4,882.53,1,NA,1,2,2,2,4,1,5,2,1,NA,114.05,149.35,1,1,1,1,1,2,NA,2,52,4,4,4,3,1,1,1,NA,NA,1,1,1,2,NA,1,1,NA,1,1,NA,2,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92308,2,2009,30,4364,3463,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,NA,0,NA,0,900,0,NA,0,NA,NA,NA,2,NA,3,1,1,1,1,1,1,1,1,4,882.53,2,3,2,2,1,1,4,1,5,2,1,NA,76.03,149.35,1,1,1,1,1,2,NA,2,60,4,4,4,3,1,1,1,NA,NA,1,1,NA,2,2,NA,1,1,NA,1,1,1,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92319,2,2009,30,1020,942,0,0,NA,NA,NA,NA,NA,NA,NA,0,69,0,0,0,NA,0,NA,0,18,0,NA,60,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,2,3,434.48,1,NA,2,2,2,2,1,2,3,2,1,NA,95.04,127.63,1,1,1,1,1,2,7,2,38,3,4,4,2,3,3,1,1,1,1,NA,2,1,NA,3,NA,3,NA,NA,NA,1,1,5,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92321,2,2009,30,3021,2249,0,0,NA,NA,NA,NA,NA,NA,NA,0,169,0,0,0,NA,0,NA,0,37,0,NA,736,NA,NA,NA,3,NA,NA,2,2,1,1,1,1,1,1,1,882.53,1,1,2,1,2,2,4,1,2,2,1,NA,190.08,95.04,1,1,2,1,2,2,NA,2,26,4,4,3,2,2,1,NA,1,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92325,2,2009,30,4105,2068,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,218,0,NA,1819,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,2,2,1,570.25,1,NA,2,2,2,2,4,1,4,1,2,NA,81.46,67.89,1,1,1,1,2,2,NA,2,70,3,4,3,4,2,1,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92328,2,2009,16,6138,5106,0,0,NA,NA,NA,NA,NA,NA,NA,0,54,0,0,0,NA,0,NA,0,1032,0,NA,0,NA,3,NA,2,NA,3,1,1,2,1,1,1,1,2,2,176.51,2,2,2,2,2,2,4,1,2,2,1,NA,95.04,176.51,1,1,1,1,1,2,NA,1,40,3,4,2,3,2,1,NA,NA,NA,1,2,2,NA,3,2,NA,1,2,1,1,3,NA,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92336,2,2009,20,8222,4083,0,0,NA,NA,NA,NA,NA,NA,NA,0,44,0,0,0,NA,0,NA,0,69,0,NA,4069,NA,NA,NA,3,NA,NA,1,1,1,2,1,3,2,2,2,312.28,1,NA,2,2,2,2,4,1,3,2,1,NA,67.89,27.15,1,1,2,1,2,2,NA,1,36,4,4,2,3,2,1,1,NA,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2009,RO,92353,2,2009,30,8131,5612,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,2498,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,3,NA,2,2,2,2,4,1,3,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92421,NA,2009,20,3290,3140,0,0,NA,NA,NA,NA,NA,NA,NA,0,115,128,0,0,NA,0,NA,0,150,0,NA,0,NA,NA,NA,2,NA,3,2,1,2,1,1,1,1,2,2,712.81,2,NA,2,2,1,1,4,1,3,2,1,NA,190.08,27.15,1,1,1,1,1,2,NA,1,60,4,3,3,2,2,3,1,1,1,1,2,2,2,1,3,1,2,1,1,NA,2,1,NA,1,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92425,2,2009,30,10674,7387,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,65,0,NA,3222,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,882.53,1,NA,2,2,2,2,4,1,3,1,1,NA,325.86,157.5,1,1,1,1,1,2,NA,2,40,4,4,3,4,1,1,1,1,NA,1,1,NA,NA,2,1,NA,1,NA,NA,NA,1,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92429,2,2009,20,3859,2978,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,361,0,0,NA,0,NA,0,92,0,NA,789,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,1,407.32,2,NA,1,2,2,2,4,2,3,2,1,108.62,95.04,149.35,1,1,1,1,1,2,NA,2,42,3,3,NA,3,2,3,1,1,NA,NA,NA,1,2,3,NA,2,NA,2,1,NA,NA,NA,NA,1,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92467,2,2009,35,6667,4518,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,85,0,NA,2063,NA,3,NA,3,NA,NA,2,1,2,1,1,2,1,2,3,434.48,2,NA,2,2,2,2,4,1,2,2,1,135.77,190.08,149.35,1,1,1,1,1,2,NA,2,30,3,4,3,2,2,3,1,NA,1,1,1,NA,NA,NA,2,1,NA,NA,1,NA,NA,1,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92478,2,2009,25,5274,5215,0,0,NA,NA,NA,NA,NA,NA,NA,0,463,0,0,0,NA,0,NA,0,4,0,NA,56,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,2,3,407.32,1,NA,2,1,2,2,4,1,2,2,1,NA,81.46,149.35,1,1,1,1,1,2,NA,1,38,3,3,2,3,2,3,NA,1,NA,3,1,1,3,3,2,NA,NA,NA,NA,NA,3,NA,NA,1,NA,3,1.6,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92485,2,2009,25,1930,1627,0,0,NA,NA,NA,NA,NA,NA,NA,0,86,0,0,0,NA,0,NA,0,6,0,NA,297,NA,3,NA,2,NA,NA,2,1,1,1,1,1,1,2,2,712.81,2,NA,2,2,2,2,4,1,2,2,1,NA,81.46,27.15,1,1,1,1,1,2,NA,2,30,2,3,3,4,2,1,NA,NA,1,3,NA,1,2,3,NA,NA,3,1,NA,NA,NA,2,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92494,2,2009,30,2837,2615,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,3,14,NA,205,NA,NA,NA,2,NA,NA,2,1,1,1,1,2,2,1,1,882.53,2,NA,2,1,2,2,2,1,3,2,1,NA,81.46,108.62,1,1,1,1,1,2,NA,1,42,3,4,NA,3,3,2,NA,1,2,1,2,2,2,1,2,1,1,3,NA,1,2,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2009,RO,92502,2,2009,21,3272,1507,0,0,NA,NA,NA,NA,NA,NA,NA,0,281,0,0,0,NA,0,NA,0,88,0,NA,1677,NA,NA,NA,2,NA,3,2,1,2,1,1,1,1,2,3,176.51,2,2,2,2,2,2,1,1,2,2,1,108.62,81.46,27.15,1,1,1,1,1,2,NA,2,30,2,3,NA,3,2,3,1,1,1,NA,1,2,2,NA,NA,3,3,1,1,NA,2,NA,NA,1,5,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92524,2,2009,10,13352,11511,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,30,0,NA,1811,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,570.25,1,NA,2,2,2,2,4,1,5,2,1,NA,543.09,157.5,1,1,1,1,1,2,NA,2,120,4,4,4,3,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92535,2,2009,10,6883,5987,0,0,NA,NA,NA,NA,NA,NA,NA,0,263,165,0,0,NA,0,NA,0,10,0,NA,886,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,4,882.53,2,NA,2,2,2,2,4,1,2,1,1,NA,325.86,149.35,1,1,1,1,1,2,NA,2,40,4,4,4,4,1,1,NA,NA,1,1,NA,1,2,2,1,NA,1,1,1,1,2,NA,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92565,2,2009,22,2329,2315,0,0,NA,NA,NA,NA,NA,NA,NA,0,266,0,0,0,NA,0,NA,0,0,0,NA,14,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,882.53,1,3,2,2,2,2,4,1,3,2,1,NA,271.55,230.82,1,1,1,1,1,2,NA,2,50,4,4,4,3,1,1,1,NA,NA,NA,NA,1,2,2,2,NA,1,NA,1,NA,1,NA,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92594,2,2009,30,1632,1613,0,0,NA,NA,NA,NA,NA,NA,NA,0,53,0,0,0,NA,0,NA,0,2,0,NA,18,NA,3,NA,3,NA,NA,1,1,1,1,1,2,1,2,3,176.51,1,NA,2,2,1,1,4,1,2,2,1,135.77,135.77,127.63,1,1,1,1,1,2,NA,1,40,3,3,3,4,2,3,NA,NA,1,NA,1,3,NA,NA,3,NA,1,2,NA,1,3,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92637,2,2009,45,11477,11463,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,13,NA,3,NA,3,NA,NA,2,1,1,1,1,2,1,1,3,434.48,2,NA,2,2,2,2,4,1,2,2,1,81.46,190.08,149.35,1,1,1,1,1,2,7,2,30,3,3,4,2,2,1,1,NA,1,NA,NA,NA,NA,3,2,1,1,NA,NA,1,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92638,2,2009,20,6514,5240,0,0,NA,NA,NA,NA,NA,NA,NA,0,54,0,0,0,NA,0,NA,0,80,0,NA,1194,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,882.53,2,NA,1,2,2,2,4,1,2,2,1,NA,543.09,149.35,1,1,1,1,1,2,NA,2,50,4,4,3,3,1,1,NA,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2009,RO,92646,2,2009,10,6015,5967,0,0,NA,NA,NA,NA,NA,NA,NA,0,214,0,0,0,NA,0,NA,0,1,0,NA,48,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,2,4,882.53,2,3,2,2,2,2,4,1,3,2,1,NA,325.86,54.31,1,1,1,1,1,2,NA,2,52,4,4,4,NA,1,1,1,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92654,2,2009,45,3814,3813,0,0,NA,NA,NA,NA,NA,NA,NA,0,850,0,0,0,NA,0,NA,0,0,0,NA,1,NA,3,NA,3,NA,NA,1,1,1,1,1,2,1,2,3,176.51,1,NA,2,2,2,2,4,3,4,2,1,NA,190.08,95.04,1,1,1,1,2,2,NA,2,38,4,4,2,4,2,3,NA,NA,1,NA,NA,2,2,3,3,NA,NA,1,1,1,3,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92657,2,2009,15,5223,3081,0,0,NA,NA,NA,NA,NA,NA,NA,0,117,0,0,0,NA,0,NA,0,26,0,NA,2116,NA,3,NA,3,NA,NA,2,1,2,1,1,2,1,3,2,176.51,2,NA,2,2,2,2,4,1,2,2,1,NA,135.77,162.93,1,1,1,1,1,2,NA,2,30,2,4,4,4,3,3,1,NA,NA,NA,NA,2,NA,NA,3,1,3,2,NA,NA,NA,2,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92659,2,2009,20,8847,8005,0,0,NA,NA,NA,NA,NA,NA,NA,0,137,67,0,0,NA,0,NA,0,842,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,882.53,1,NA,2,2,1,2,4,1,3,2,2,NA,108.62,114.05,1,1,1,3,1,2,NA,1,20,4,3,3,2,3,3,2,1,NA,1,1,1,1,NA,NA,NA,1,2,2,1,2,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92662,2,2009,10,0,-1510,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,184,0,NA,1326,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,570.25,3,NA,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,65,4,4,NA,4,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92677,2,2009,10,3174,2257,0,0,NA,NA,NA,NA,NA,NA,NA,0,107,0,0,0,NA,0,NA,0,60,60,NA,797,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,4,543.09,2,3,2,2,2,2,4,1,5,1,1,NA,325.86,157.5,1,1,1,1,1,2,NA,2,100,4,4,4,3,1,1,1,1,1,1,1,NA,2,NA,NA,1,NA,1,NA,1,NA,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92680,2,2009,30,8962,6369,0,0,NA,NA,NA,NA,NA,NA,NA,0,730,0,0,0,NA,0,NA,0,47,0,NA,2546,NA,NA,NA,3,NA,NA,1,2,2,2,1,2,2,3,2,149.35,1,NA,2,2,1,2,1,1,4,2,1,NA,27.15,95.04,2,3,2,1,2,2,NA,2,38,4,3,3,3,3,3,1,1,2,NA,NA,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92681,2,2009,30,3514,3502,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,123,0,0,NA,0,NA,0,1,0,NA,11,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,706.02,3,NA,2,2,2,2,4,1,3,2,1,NA,217.24,149.35,1,1,1,1,1,2,NA,2,62,3,4,NA,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92703,2,2009,25,22737,19913,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,914,0,0,NA,121,NA,0,125,0,NA,2698,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,706.02,2,NA,2,2,2,2,4,1,4,2,1,NA,217.24,149.35,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92711,2,2009,20,8290,6435,0,0,NA,NA,NA,NA,NA,NA,NA,0,1273,0,0,0,NA,0,NA,0,1855,0,NA,0,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,4,882.53,2,NA,2,2,2,2,4,1,3,2,1,NA,543.09,230.82,1,1,1,1,1,2,NA,2,50,4,3,4,4,2,1,NA,1,NA,1,1,1,2,NA,1,1,NA,1,1,NA,NA,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92719,2,2009,15,3372,3010,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,362,0,NA,0,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,4,461.63,2,NA,2,2,1,2,4,2,2,2,1,NA,81.46,149.35,1,1,1,1,1,2,NA,2,30,3,3,3,3,3,1,1,1,1,NA,1,1,NA,3,NA,2,3,NA,NA,1,1,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92766,2,2009,20,6380,3732,0,0,NA,NA,NA,NA,NA,NA,NA,0,683,589,0,0,NA,0,NA,0,114,0,NA,2534,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,2,434.48,1,NA,2,2,2,1,4,1,2,2,1,135.77,95.04,108.62,1,1,1,1,1,2,NA,2,38,2,4,NA,3,3,1,NA,1,1,NA,NA,2,1,1,3,3,NA,1,1,1,3,1,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92773,2,2009,30,13913,13447,0,0,NA,NA,NA,NA,NA,NA,NA,0,259,0,0,0,NA,0,NA,0,6,0,NA,460,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,2,1,461.63,2,NA,2,1,2,2,4,2,2,2,1,NA,190.08,108.62,1,1,1,1,1,2,NA,2,38,4,4,3,3,3,3,NA,1,1,1,1,1,1,1,3,1,2,2,2,1,3,1,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92808,2,2009,20,9152,9136,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1109,0,0,NA,147,NA,0,15,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,706.02,3,NA,2,2,2,2,1,1,4,2,1,NA,108.62,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92818,2,2009,30,3807,2600,0,0,NA,NA,NA,NA,NA,NA,NA,0,1811,0,0,0,NA,0,NA,0,1207,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,2,4,882.53,1,NA,2,1,2,2,4,1,5,2,1,NA,76.03,54.31,1,1,1,1,1,2,NA,2,40,4,4,4,4,1,1,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,3,1.6,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92824,2,2009,25,6282,5599,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,155,0,0,NA,0,NA,0,37,0,NA,647,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,882.53,2,3,1,2,2,2,1,1,2,1,1,NA,108.62,230.82,1,1,1,1,1,2,NA,1,60,4,4,3,4,2,1,1,NA,1,NA,1,1,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92834,2,2009,15,5522,3653,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,114,0,0,NA,0,NA,0,17,0,NA,1852,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,706.02,3,NA,2,2,2,2,4,1,4,2,1,NA,108.62,149.35,1,1,1,1,1,2,NA,2,62,4,2,NA,4,3,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92840,2,2009,20,7451,7448,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,3,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,3,176.51,1,NA,2,2,2,2,4,1,4,2,1,NA,217.24,95.04,1,1,1,1,1,2,NA,2,62,4,2,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2009,RO,92844,2,2009,35,4792,3176,0,0,NA,NA,NA,NA,NA,NA,NA,0,41,0,0,0,NA,0,NA,0,21,0,NA,1595,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,176.51,2,NA,2,2,2,2,4,1,2,1,1,NA,190.08,176.51,1,1,1,1,1,1,NA,2,30,3,4,2,2,3,1,1,1,1,1,NA,NA,1,3,3,3,3,1,1,NA,3,1,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2009,RO,92900,2,2009,23,9810,8726,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1084,0,NA,0,NA,NA,NA,3,NA,NA,2,2,2,1,1,2,1,3,1,434.48,1,NA,2,2,2,2,1,1,4,2,2,NA,217.24,67.89,1,1,2,1,2,2,NA,2,20,3,4,NA,3,2,3,NA,1,1,1,1,1,1,NA,NA,2,NA,NA,NA,NA,2,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92904,2,2009,30,1116,256,0,0,NA,NA,NA,NA,NA,NA,NA,0,74,14,0,0,NA,38,NA,0,861,0,NA,0,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,2,3,678.87,1,NA,2,1,2,2,1,1,3,2,1,NA,54.31,122.2,1,1,1,1,2,2,NA,2,42,3,4,3,2,3,1,1,2,1,1,NA,2,2,1,2,1,2,1,NA,NA,2,2,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2009,RO,92907,2,2009,25,3525,3513,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,11,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,2,2,434.48,1,NA,2,2,2,2,1,1,2,2,1,NA,190.08,162.93,1,1,1,1,2,2,NA,1,30,4,3,NA,4,3,1,NA,1,1,NA,NA,2,1,3,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2009,RO,92918,2,2009,20,7781,7069,0,0,NA,NA,NA,NA,NA,NA,NA,0,270,0,0,0,NA,0,NA,0,34,0,NA,678,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,176.51,2,NA,2,2,2,2,4,1,4,2,1,NA,108.62,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,NA,NA,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2009,RO,92924,2,2009,30,4886,4232,0,0,NA,NA,NA,NA,NA,NA,NA,0,2120,127,0,0,NA,0,NA,0,16,0,NA,638,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,882.53,1,3,2,2,2,2,4,1,3,2,1,NA,271.55,230.82,1,1,1,1,1,2,NA,2,40,4,4,4,4,1,1,NA,1,NA,1,1,NA,NA,NA,2,1,NA,1,NA,1,NA,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92931,2,2009,15,3689,2297,0,0,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,0,NA,0,NA,0,75,0,NA,1317,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,1,4,366.59,2,NA,2,2,1,2,1,1,2,2,1,NA,21.72,135.77,1,3,1,1,2,2,NA,2,32,3,4,2,3,2,3,NA,1,NA,1,1,NA,2,2,NA,NA,NA,1,NA,NA,NA,2,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92941,2,2009,30,26,-834,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,18,0,NA,843,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,2,1,678.87,2,3,2,2,1,2,1,1,3,2,1,NA,271.55,122.2,1,1,2,1,2,2,NA,2,20,3,3,3,2,3,3,2,2,1,1,2,1,1,2,3,NA,1,2,NA,1,1,2,NA,2,3,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92942,2,2009,10,2940,-7462,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,NA,0,NA,0,160,0,NA,10242,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,3,434.48,2,NA,2,1,2,2,4,1,4,2,1,NA,190.08,176.51,1,1,1,1,1,2,NA,2,30,2,3,3,3,2,1,NA,NA,NA,1,1,NA,3,1,1,1,1,NA,1,1,3,2,5,1,5,3,2,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2009,RO,92973,2,2009,20,10875,10682,0,0,NA,NA,NA,NA,NA,NA,NA,0,86,0,0,0,NA,0,NA,0,192,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,706.02,2,NA,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO31,RO31-4
