HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,DB040,NR_ITW
2006,BE,48152,4,2006,11,54458,37127,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,114,NA,0,0,0,17330,NA,2,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,1,2,1,3,1,5,2,1,700,NA,1318.88,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48165,4,2006,14,80447,38612,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,491,NA,0,0,7343,34492,2,2,NA,2,1,1,1,1,1,1,1,6,53000,1,NA,2,2,1,1,3,2,6,2,1,NA,NA,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48172,4,2006,15,80304,-44865,0,0,NA,NA,NA,NA,NA,0,1310,0,0,0,282,NA,0,0,0,125169,2,2,2,1,1,1,1,1,1,1,1,6,2500,1,NA,2,2,2,2,2,4,6,2,1,NA,750,308.27,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48173,3,2006,13,80340,54802,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2400,NA,0,0,0,25539,2,2,2,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,1,2,5,2,1,NA,2000,1059.63,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48178,4,2006,20,40315,35793,0,0,NA,NA,NA,NA,NA,0,904,0,0,0,156,NA,0,0,0,4522,NA,2,2,1,2,1,1,1,1,1,1,6,4000,3,1,2,2,2,2,1,1,6,2,1,NA,NA,610.42,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48181,4,2006,20,62343,40304,0,0,NA,NA,NA,NA,NA,0,681,0,0,0,634,NA,0,0,0,22039,2,2,2,1,1,1,1,1,3,1,1,5,3000,3,NA,2,1,2,2,2,1,6,1,1,NA,2000,655.72,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48185,4,2006,8,70602,62690,0,0,NA,NA,NA,NA,NA,0,461,0,0,0,52,NA,0,0,0,7912,NA,2,NA,1,2,1,1,1,1,1,1,3,6500,3,NA,2,2,2,2,2,1,6,2,1,NA,2500,355.58,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48218,4,2006,33,55866,36942,0,0,NA,NA,NA,NA,NA,0,3059,0,0,0,3574,NA,0,0,0,18924,NA,2,NA,1,1,1,1,1,1,1,1,2,2500,3,3,2,2,2,1,3,1,6,2,1,5600,NA,1059.63,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48224,4,2006,11,70566,36188,0,0,NA,NA,NA,NA,NA,0,824,0,0,0,2965,NA,0,0,0,34378,NA,2,NA,1,1,1,1,1,3,1,1,6,1250,3,NA,2,2,2,2,3,1,6,2,1,NA,1250,308.27,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48230,4,2006,13,43098,28680,0,0,NA,NA,NA,NA,NA,0,426,0,0,0,48,NA,0,0,0,14418,2,2,NA,1,2,1,1,1,1,1,1,4,3000,1,NA,2,2,1,2,1,1,6,2,1,750,370,574.1,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48249,3,2006,18,69521,38445,0,0,NA,NA,NA,NA,NA,0,907,0,0,0,98,NA,0,0,0,31076,NA,2,NA,1,1,1,1,1,1,1,1,5,4440,3,NA,2,1,1,2,1,2,6,2,1,NA,550,1239.5,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48308,4,2006,27,120715,60207,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,69,NA,0,0,3620,56887,2,2,NA,1,2,1,1,1,1,1,1,6,3000,3,NA,2,2,2,1,3,2,5,2,1,NA,NA,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48314,4,2006,7,129063,82672,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,7965,NA,0,0,3884,42507,2,2,NA,1,1,1,1,1,1,1,1,6,2500,3,NA,2,2,2,2,3,1,6,2,1,5600,600,983.35,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48315,3,2006,13,110778,98036,9,9,NA,NA,NA,NA,NA,9,869,0,0,0,79,NA,0,0,1281,11462,2,2,NA,1,1,1,1,1,1,1,1,5,1000,2,NA,2,1,2,2,1,4,6,2,1,1100,1000,663.12,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48325,4,2006,28,54494,43503,0,0,NA,NA,NA,NA,NA,0,647,0,0,0,3176,NA,0,0,0,10991,NA,2,2,1,1,1,1,1,3,1,1,4,5000,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,236.25,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48357,4,2006,25,60197,54233,0,0,NA,NA,NA,NA,NA,0,1530,0,0,0,933,NA,0,0,0,5963,2,2,NA,1,1,1,1,1,1,1,1,5,7000,3,NA,2,2,1,2,3,2,6,2,1,5600,600,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48358,4,2006,15,38955,30201,0,0,NA,NA,NA,NA,NA,0,557,0,0,0,63,NA,0,0,0,8754,2,2,NA,1,1,1,1,1,3,1,1,6,4000,3,NA,2,1,2,2,1,1,6,2,1,NA,750,812.51,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48382,4,2006,73,92845,90070,0,0,NA,NA,NA,NA,NA,0,1249,0,0,0,135,NA,0,0,0,2775,2,2,NA,1,1,1,1,1,1,1,1,6,1800,3,NA,2,2,2,1,1,1,5,2,1,700,NA,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48397,4,2006,17,87063,61516,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,123,NA,0,0,0,25548,NA,2,NA,1,1,1,1,1,3,1,1,6,1900,3,1,2,2,2,2,2,4,6,2,1,NA,370,355.58,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48413,3,2006,14,45525,-32137,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1490,NA,0,0,7805,69857,2,2,NA,1,1,1,1,1,1,1,1,4,3000,3,NA,2,2,2,2,1,1,6,1,1,NA,370,574.1,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48415,4,2006,40,48319,-2817,0,0,NA,NA,NA,NA,NA,0,759,0,0,867,144,NA,0,0,0,51136,2,2,NA,1,1,1,1,1,1,1,1,6,7000,3,NA,2,2,2,1,1,1,5,2,1,NA,2000,NA,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48419,4,2006,33,51699,41981,0,0,NA,NA,NA,NA,NA,0,1106,0,0,0,243,NA,0,0,869,8849,2,2,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,3,1,6,2,1,NA,2000,5600,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48438,4,2006,5,59667,41565,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,51,NA,0,0,3177,14924,2,2,NA,1,1,1,1,1,1,1,1,5,53000,3,NA,2,2,2,2,1,1,6,2,1,5600,1500,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48456,4,2006,19,60261,48885,0,0,NA,NA,NA,NA,NA,0,1938,0,0,0,0,NA,0,0,0,11375,2,2,NA,1,1,1,1,1,1,1,1,6,3000,2,NA,2,2,1,2,3,1,6,2,1,NA,600,1318.88,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48458,3,2006,12,166184,143728,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,418,NA,0,0,0,22455,NA,2,2,1,1,1,1,1,1,1,1,6,1800,3,NA,2,2,1,2,3,2,6,2,1,NA,NA,1318.88,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48460,4,2006,13,61484,32534,0,0,NA,NA,NA,NA,NA,0,892,0,0,2675,119,NA,0,0,2088,26862,NA,2,NA,1,1,1,1,1,1,1,1,4,6500,3,2,2,1,2,2,1,1,6,1,1,750,2500,610.42,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48465,4,2006,22,57293,40564,0,0,NA,NA,NA,NA,NA,0,1051,0,0,0,212,NA,0,0,0,16729,2,2,NA,1,1,1,1,1,1,1,1,2,7000,3,NA,2,2,2,2,3,1,6,2,1,NA,NA,1318.88,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48469,3,2006,26,120355,120289,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,35,NA,0,0,0,66,2,2,NA,1,1,1,1,1,1,1,1,5,3300,2,NA,1,1,1,2,2,1,6,2,1,NA,NA,721.97,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48470,4,2006,33,14305,8825,0,0,NA,NA,NA,NA,NA,0,348,0,0,0,669,NA,0,0,0,5480,2,2,NA,1,1,1,1,1,1,1,1,6,53000,3,NA,2,2,1,1,3,1,5,2,1,700,600,294,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48477,4,2006,18,104876,-486079,0,0,NA,NA,NA,NA,NA,0,8192,0,0,0,3571,NA,0,0,0,590955,NA,2,2,1,1,1,1,1,1,1,1,5,1800,3,NA,2,2,2,2,3,1,5,2,1,5600,NA,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48484,3,2006,22,133502,119205,0,0,NA,NA,NA,NA,NA,0,4326,0,0,0,0,NA,0,0,1197,13100,NA,2,2,2,1,1,1,1,1,1,1,5,2500,3,NA,2,2,1,2,3,1,6,2,1,5600,600,1318.88,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48499,3,2006,5,64178,55786,0,0,NA,NA,NA,NA,NA,0,915,0,0,0,0,NA,0,0,0,8392,2,2,NA,1,1,1,1,1,1,1,1,5,4440,3,NA,2,1,2,2,2,1,6,2,1,NA,1250,528.83,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48501,4,2006,14,67826,55819,0,0,NA,NA,NA,NA,NA,0,1150,0,0,1315,219,NA,0,0,0,12007,2,2,2,1,1,1,1,1,1,1,1,6,2000,3,NA,2,2,2,2,3,1,6,2,1,5600,1500,983.35,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48522,4,2006,23,44249,19346,0,0,NA,NA,NA,NA,NA,0,519,0,0,0,59,NA,0,0,0,24903,2,2,NA,1,1,1,1,1,1,1,1,5,1900,3,NA,2,1,2,2,1,2,6,2,1,1100,900,655.72,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48533,3,2006,9,60019,44731,0,0,NA,NA,NA,NA,NA,0,1325,0,0,1325,101,NA,0,0,0,15288,2,2,NA,1,1,1,1,1,3,1,1,4,2000,3,1,2,1,2,2,1,1,6,2,1,NA,370,1239.5,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48594,4,2006,10,91348,89657,5912,5912,NA,NA,NA,NA,NA,5912,0,0,0,0,1974,NA,0,0,0,1690,NA,2,2,1,1,1,1,1,1,1,1,6,6500,3,1,2,2,2,1,1,4,6,1,1,NA,750,1560.67,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48603,4,2006,22,101779,87741,0,0,NA,NA,NA,NA,NA,0,1609,0,0,0,251,NA,0,0,0,14038,NA,2,2,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,1,3,2,5,2,1,5600,2000,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48615,4,2006,13,61516,47694,0,0,NA,NA,NA,NA,NA,0,3038,0,0,0,788,NA,0,0,0,13822,2,2,NA,2,1,1,1,1,1,1,1,6,2000,3,NA,2,1,2,2,2,2,5,2,1,865,NA,NA,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48679,3,2006,18,59271,41342,3716,3716,NA,NA,NA,NA,NA,3716,0,0,0,0,138,NA,0,0,0,17929,NA,2,NA,1,1,1,1,1,1,1,1,6,4440,2,NA,2,1,2,2,1,1,6,2,1,750,900,536.37,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48690,4,2006,23,54000,31140,0,0,NA,NA,NA,NA,NA,0,1784,0,0,0,0,NA,0,0,0,22860,2,2,2,2,1,1,1,1,1,1,1,6,2000,3,NA,2,1,1,2,3,1,5,2,1,700,2000,983.35,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48702,4,2006,20,152562,146963,0,0,NA,NA,NA,NA,NA,0,2352,0,0,0,57,NA,0,0,0,5598,NA,2,NA,1,1,1,1,1,1,1,1,6,2000,1,NA,2,2,1,2,1,1,5,2,1,NA,NA,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48715,4,2006,18,51377,41207,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,30,NA,0,0,1022,9148,2,2,NA,1,1,1,1,1,1,1,1,1,2500,2,NA,2,2,2,2,2,1,6,2,1,120,3500,462.46,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48733,3,2006,20,124945,124836,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,72,NA,0,0,0,109,NA,2,NA,1,1,1,1,1,1,1,1,5,1750,3,NA,2,1,2,2,4,1,6,2,1,NA,500,285.25,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48737,3,2006,15,110711,110043,14004,14004,NA,NA,NA,NA,NA,14004,3205,0,0,0,19743,NA,0,0,0,668,2,2,NA,2,1,1,1,1,1,1,1,6,3000,3,NA,2,1,1,2,3,2,6,2,1,5600,2000,983.35,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48779,4,2006,16,127490,171800,0,0,NA,NA,NA,NA,NA,0,1452,0,0,0,0,NA,0,0,0,-44311,2,2,2,1,2,1,1,1,1,1,1,5,7000,3,3,2,1,2,1,3,1,5,2,1,NA,NA,983.35,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48786,4,2006,17,71409,52321,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,10433,NA,0,0,0,19088,2,2,2,1,2,1,1,1,1,1,1,5,4440,2,NA,2,2,2,2,1,1,6,1,1,NA,900,1560.67,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48812,4,2006,9,74654,66861,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,890,NA,0,0,0,7793,NA,2,NA,1,1,1,1,1,1,1,1,5,53000,3,NA,2,1,2,2,1,1,6,2,1,5600,NA,1318.88,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48827,3,2006,19,45283,32338,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,12945,NA,2,NA,1,1,1,1,1,1,1,1,4,2000,1,NA,2,2,2,2,4,1,6,2,1,NA,2000,230.3,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48844,4,2006,28,90033,76606,8961,8961,NA,NA,NA,NA,NA,8961,0,0,0,0,0,NA,0,0,0,13427,2,2,2,1,1,1,1,1,3,1,1,6,4000,1,NA,2,2,2,2,2,1,6,2,1,NA,2000,254.17,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48848,4,2006,11,54063,20858,0,0,NA,NA,NA,NA,NA,0,261,0,0,759,0,NA,0,0,0,33205,2,2,2,1,1,1,1,1,1,1,1,6,3000,3,NA,2,1,2,2,3,2,5,2,1,5600,1500,1059.63,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,48892,3,2006,24,53138,53022,0,0,NA,NA,NA,NA,NA,0,2253,0,0,0,246,NA,0,0,0,116,2,2,NA,1,1,1,1,1,1,1,1,5,53000,3,NA,2,2,2,2,3,1,6,2,1,NA,3250,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48911,4,2006,6,52704,24109,0,0,NA,NA,NA,NA,NA,0,2193,0,0,0,177,NA,0,0,0,28595,2,2,NA,1,1,1,1,1,1,1,1,6,3500,2,NA,2,2,2,2,1,1,6,2,1,NA,1000,NA,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48915,4,2006,7,45993,30841,0,0,NA,NA,NA,NA,NA,0,1151,0,0,0,247,NA,0,0,0,15152,NA,2,2,1,1,1,1,1,1,1,1,5,4500,1,2,2,2,2,2,2,1,6,2,1,NA,2000,663.12,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48937,4,2006,26,41632,27768,0,0,NA,NA,NA,NA,NA,0,1239,0,0,0,135,NA,0,0,0,13864,2,2,NA,1,1,1,1,1,1,1,1,6,2500,3,2,2,1,2,2,1,1,6,1,1,NA,1000,254.17,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,48943,4,2006,26,60813,-6723,0,0,NA,NA,NA,NA,NA,0,545,0,0,0,1049,NA,0,0,0,67536,2,2,NA,1,1,1,1,1,1,1,1,5,3000,3,3,2,2,1,1,3,2,6,2,1,865,2000,294,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,48958,4,2006,34,82723,79069,7469,7469,NA,NA,NA,NA,NA,7469,0,0,0,0,2493,NA,0,0,0,3654,2,2,2,1,2,1,1,1,1,1,1,5,3000,2,NA,2,2,2,2,2,1,6,2,1,865,3250,1059.63,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48970,4,2006,14,30832,30719,16010,16010,NA,NA,NA,NA,NA,16010,4803,0,0,6404,133,NA,0,0,0,113,2,2,NA,1,1,1,1,1,1,1,1,2,2500,3,NA,2,1,1,1,3,2,5,2,1,NA,600,1318.88,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,48986,4,2006,14,94057,88552,0,0,NA,NA,NA,NA,NA,0,1982,0,0,0,567,NA,0,0,0,5506,NA,2,NA,1,1,1,1,1,1,1,1,5,1800,3,NA,2,2,1,2,1,2,6,2,1,700,1500,983.35,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,48992,4,2006,19,69943,66762,0,0,NA,NA,NA,NA,NA,0,1780,0,0,5341,238,NA,0,0,0,3181,2,2,2,1,1,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,3,1,5,2,1,700,NA,983.35,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,49009,4,2006,17,104084,89965,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,170,NA,0,0,0,14119,2,2,2,1,1,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,1,1,4,2,1,NA,625,603.17,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,49019,4,2006,11,82235,71382,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,173,NA,0,0,0,10853,NA,2,NA,1,1,1,1,1,1,1,1,5,2900,3,3,2,2,2,2,2,1,5,2,1,NA,1250,474.33,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,49044,3,2006,8,81535,71851,0,0,NA,NA,NA,NA,NA,0,2094,0,0,2856,118,NA,0,0,0,9684,NA,2,2,1,1,2,1,1,1,1,1,4,2500,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,589.46,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,49045,3,2006,4,73577,69200,3504,3504,NA,NA,NA,NA,NA,3504,0,0,0,0,366,NA,0,0,0,4378,2,2,2,1,2,1,1,1,1,1,1,4,4440,3,NA,2,2,2,2,1,4,6,2,1,NA,1660,254.17,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,49053,4,2006,23,123694,123477,0,0,NA,NA,NA,NA,NA,0,8783,0,0,0,3829,NA,0,0,0,216,2,2,NA,1,1,1,1,1,1,1,1,5,3000,1,NA,2,2,1,2,3,2,6,2,1,NA,600,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,49100,4,2006,10,77372,58136,0,0,NA,NA,NA,NA,NA,0,1470,0,0,0,323,NA,0,0,0,19236,2,2,NA,2,1,1,1,1,1,1,1,5,2500,3,NA,2,1,1,2,1,2,6,2,1,NA,NA,1318.88,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,49118,4,2006,20,122497,122313,0,0,NA,NA,NA,NA,NA,0,1115,0,0,0,240,NA,0,0,0,183,2,2,NA,1,1,1,1,1,1,1,1,3,4000,1,1,2,1,2,2,1,1,6,2,1,NA,NA,663.12,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,49120,4,2006,24,88850,69234,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,26715,NA,0,0,0,19616,NA,2,NA,1,1,1,1,1,1,1,1,2,53000,3,NA,2,1,2,2,3,1,5,2,1,5600,NA,NA,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,49129,4,2006,21,45719,23488,0,0,NA,NA,NA,NA,NA,0,471,0,0,0,287,NA,0,0,0,22231,NA,2,NA,1,1,1,1,1,1,3,1,4,5000,3,NA,2,2,2,2,1,1,5,2,1,NA,1250,339.08,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,49132,4,2006,35,27395,-35795,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,299,NA,0,0,0,63190,NA,1,NA,1,1,1,1,1,1,1,1,6,3000,2,NA,2,2,2,2,1,1,6,2,1,NA,1000,663.12,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-2
2006,BE,49173,4,2006,8,82990,68906,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,387,NA,0,0,0,14084,2,2,NA,1,1,1,1,1,1,1,1,6,3000,2,1,2,2,2,2,2,1,6,2,1,750,750,812.51,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,49214,4,2006,21,101165,62742,0,0,NA,NA,NA,NA,NA,0,280,0,0,0,57,NA,0,0,0,38423,NA,2,2,1,1,1,1,1,3,1,1,5,2000,3,2,2,1,2,2,1,2,6,2,1,1100,2500,528.83,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,49222,4,2006,28,287240,172137,0,0,NA,NA,NA,NA,NA,0,5892,0,0,0,6547,NA,0,0,6887,108216,NA,2,NA,1,1,1,1,1,1,1,1,4,2500,2,1,2,2,2,2,2,2,6,2,1,NA,1250,663.12,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,49233,4,2006,33,123156,112266,7054,7054,NA,NA,NA,NA,NA,7054,2116,0,0,0,517,NA,0,0,974,9916,2,2,NA,1,1,1,1,1,1,1,1,6,7000,3,3,2,2,2,1,1,2,5,2,1,NA,2000,5600,1,1,3,2,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,49309,4,2006,21,124360,65716,0,0,NA,NA,NA,NA,NA,0,3335,0,0,0,92,NA,0,0,0,58643,NA,2,2,2,1,1,1,1,3,1,1,5,2500,2,NA,2,1,2,1,1,1,6,2,1,413,2000,254.17,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE24,BE24-5
2006,BE,49329,4,2006,9,90445,44330,0,0,NA,NA,NA,NA,NA,0,1028,0,0,0,53,NA,0,0,0,46115,NA,2,NA,1,2,1,1,1,3,1,1,6,1250,2,NA,2,2,2,2,2,1,6,2,1,NA,2000,574.1,1,1,4,2.3,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,49346,4,2006,22,48916,33247,0,0,NA,NA,NA,NA,NA,0,2210,0,0,0,0,NA,0,0,0,15670,2,2,NA,2,1,1,1,1,1,1,1,5,2500,3,NA,2,2,2,1,3,2,6,2,1,5600,NA,NA,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,49354,4,2006,6,48199,16388,0,0,NA,NA,NA,NA,NA,0,1016,0,0,0,36,NA,0,0,0,31811,NA,1,NA,1,1,2,1,1,1,1,1,6,2836,3,NA,2,2,2,2,1,1,6,2,2,NA,900,194.83,1,1,4,2.3,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,49369,3,2006,16,73176,60308,9385,9385,NA,NA,NA,NA,NA,9385,2749,0,0,0,0,NA,0,0,0,12868,2,2,NA,1,1,1,1,1,1,1,1,5,7000,2,NA,2,2,2,2,1,1,6,2,1,120,3000,1019.36,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,49372,4,2006,6,56516,49655,0,0,NA,NA,NA,NA,NA,0,786,0,0,0,439,NA,0,0,0,6861,NA,2,NA,1,1,1,1,1,1,1,1,4,1250,3,NA,2,2,2,2,3,1,5,2,1,NA,NA,254.17,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,49378,4,2006,26,47592,31242,0,0,NA,NA,NA,NA,NA,0,2113,0,0,0,266,NA,0,0,0,16350,2,2,NA,1,1,1,1,1,1,1,1,5,2000,1,NA,2,2,2,2,1,1,6,2,1,NA,550,528.83,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE24,BE24-4
2006,BE,49382,3,2006,33,73774,70289,0,0,NA,NA,NA,NA,NA,0,3084,0,0,0,0,NA,0,0,0,3485,NA,2,2,1,1,1,1,1,1,1,1,5,2500,3,NA,2,1,1,1,3,1,6,2,1,800,1200,1745.15,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE24,BE24-3
2006,BE,49399,4,2006,28,96596,76933,0,0,NA,NA,NA,NA,NA,0,7914,0,0,0,0,NA,0,0,3003,16660,2,2,2,1,2,1,1,1,1,1,1,2,53000,3,NA,2,2,2,2,1,1,6,2,1,5600,600,1318.88,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE24,BE24-1
2006,BE,49410,4,2006,18,57203,29827,0,0,NA,NA,NA,NA,NA,0,1780,0,0,0,56,NA,0,0,0,27376,NA,2,2,1,2,1,1,1,1,1,1,5,2000,3,NA,2,2,2,1,3,2,5,2,1,700,2000,1059.63,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE24,BE24-3
