HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH080,HH081,HH090,HH091,HA010,HA020,HA030,HA040,HA050,HA060,HA070,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,R_HA030,R_HA040,R_HA050,R_HA060,R_HA070,DB040,NR_ITW
2010,RO,89941,2,2010,20,9275,7525,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,50,0,NA,1700,NA,NA,NA,NA,3,NA,NA,1,1,2,1,1,2,1,3,3,377.37,3,NA,2,2,2,2,4,NA,3,5,2,1,NA,117.93,117.93,0,1,1,1,1,NA,1,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,89964,2,2010,35,5772,3726,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,566,0,0,0,NA,0,NA,0,88,0,NA,1957,NA,NA,NA,NA,3,NA,NA,2,1,1,2,1,1,1,1,3,82.55,1,NA,2,2,2,2,1,NA,1,2,2,1,NA,117.93,58.96,0,2,3,2,1,1,1,127349601,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2010,RO,89965,2,2010,30,9611,7580,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,168,0,NA,1864,NA,NA,NA,NA,3,NA,3,1,1,2,1,1,1,1,1,3,424.54,1,1,2,2,2,2,1,NA,1,1,2,1,NA,94.34,353.78,0,1,1,1,1,1,1,11582701,3291202,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,89979,2,2010,32,11993,11191,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,37,0,NA,765,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,424.54,2,2,2,2,2,2,1,NA,1,3,2,1,NA,188.68,353.78,0,1,1,1,1,1,1,11582701,3291202,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90010,2,2010,20,14027,11965,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,31,0,NA,2031,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,4,377.37,1,NA,2,2,2,2,1,NA,1,1,1,1,NA,283.03,113.21,0,1,1,1,1,NA,1,210252101,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90014,2,2010,10,8750,5285,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,103,0,NA,3361,NA,NA,3,NA,1,NA,NA,1,1,2,1,2,1,1,1,3,283.03,1,NA,2,1,2,2,4,NA,1,3,2,2,NA,94.34,106.13,0,1,1,1,1,2,1,18065901,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90023,2,2010,10,5733,5715,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,17,NA,NA,NA,NA,3,NA,NA,1,2,2,1,1,1,1,1,3,176.89,1,NA,2,1,2,2,1,NA,1,2,2,2,NA,247.65,141.51,23.35,1,1,1,1,1,NA,97166401,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90026,2,2010,15,4440,4425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1280,NA,0,NA,0,0,0,NA,15,NA,NA,NA,NA,3,NA,3,1,1,2,1,1,1,1,1,3,424.54,2,1,2,2,2,2,4,NA,1,3,2,1,NA,188.68,106.13,0,1,1,1,1,2,1,11582701,80556702,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90032,2,2010,20,11002,6882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1876,NA,0,NA,0,63,0,NA,4058,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,2,4,377.37,1,2,2,2,2,2,4,NA,1,5,1,1,NA,471.71,207.55,0,1,1,1,1,2,NA,210252101,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2010,RO,90040,2,2010,10,1619,1585,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,294,0,0,0,NA,0,NA,0,4,0,NA,31,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,424.54,2,NA,2,2,2,2,4,NA,1,4,2,1,NA,NA,106.13,0,1,1,1,1,2,1,11582701,11582702,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90088,2,2010,15,13078,5529,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,232,0,NA,7317,NA,NA,NA,NA,3,NA,1,1,1,2,1,1,1,1,1,3,224.06,1,NA,2,1,2,1,2,NA,1,2,2,1,NA,106.13,58.96,0,1,1,1,1,1,NA,71896501,32170107,17115805,102747204,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90118,2,2010,25,2186,1290,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37,0,0,NA,0,NA,0,897,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,3,4,707.56,3,NA,2,1,2,2,1,NA,1,5,2,1,NA,70.76,101.42,0,1,1,1,1,1,1,67797101,97400002,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90126,2,2010,27,5531,3677,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,166,0,0,0,NA,0,NA,0,122,0,NA,1732,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,1,2,235.85,1,NA,1,1,1,2,4,NA,1,2,2,2,NA,247.65,318.4,0,1,1,1,1,1,1,228233101,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2010,RO,90128,2,2010,15,9787,7143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,876,73,0,402,NA,0,NA,0,2644,0,NA,0,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,2,5,424.54,3,NA,2,2,2,2,4,NA,3,3,2,2,NA,117.93,129.72,0,1,1,1,1,NA,1,97166401,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90135,2,2010,15,6088,6073,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,15,0,NA,0,NA,NA,NA,NA,1,NA,3,1,1,1,1,1,1,1,1,4,424.54,2,2,2,2,1,2,1,NA,3,4,2,1,NA,70.76,106.13,0,1,1,1,1,2,1,80556701,3291202,241888504,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90203,2,2010,25,15611,14555,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1056,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,3,377.37,1,NA,2,2,2,2,3,NA,1,3,2,1,NA,NA,117.93,0,1,1,1,1,1,1,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90226,2,2010,22,12182,10342,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,60,0,0,0,NA,0,NA,0,25,0,NA,1815,NA,NA,3,NA,2,NA,NA,2,2,2,1,1,2,1,2,2,294.82,1,NA,2,1,2,2,4,NA,3,3,2,2,117.93,NA,318.4,23.35,1,1,1,1,NA,NA,228233101,125225102,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90243,2,2010,25,6557,5209,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,287,0,0,NA,0,NA,0,19,0,NA,1329,NA,NA,NA,NA,1,NA,3,1,1,1,1,1,1,1,1,4,153.31,2,2,2,2,2,2,4,NA,1,4,2,1,NA,235.85,353.78,0,1,1,1,1,1,1,11582701,11582702,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2010,RO,90246,2,2010,20,8653,6804,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2335,1344,0,0,NA,0,NA,0,110,0,NA,1739,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,2,424.54,2,2,2,2,2,2,1,NA,1,4,2,1,NA,235.85,353.78,0,1,1,1,1,1,1,80556701,3291202,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90256,2,2010,20,2352,472,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,57,0,0,0,NA,0,NA,0,1880,0,NA,0,NA,NA,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,613.22,2,NA,2,2,1,2,4,NA,1,2,2,2,NA,353.78,200.48,0,1,1,1,3,1,1,33670301,168665902,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90260,2,2010,20,3246,3228,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,48,30,0,328,NA,0,NA,0,0,0,NA,18,NA,NA,NA,NA,2,NA,NA,1,2,2,1,1,1,1,2,4,589.64,2,NA,1,2,2,2,4,NA,1,2,2,1,200.48,353.78,106.13,0,1,1,1,3,3,1,89515701,69289702,71896503,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90299,2,2010,25,3602,2743,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,840,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,2,3,424.54,2,NA,2,2,2,2,1,NA,1,3,2,2,NA,47.17,82.55,0,1,1,1,1,1,1,20899601,89515703,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90308,2,2010,35,2664,2434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,103,0,0,0,NA,0,NA,0,3,0,NA,227,NA,NA,NA,NA,3,NA,NA,2,2,1,1,1,3,1,1,5,424.54,1,NA,2,1,2,1,2,NA,1,2,2,1,NA,353.78,77.83,0,1,1,1,3,1,1,136637801,40563802,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90310,2,2010,20,6895,5184,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,96,0,NA,1615,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,1,1,424.54,3,NA,2,2,2,2,3,NA,1,3,1,1,169.82,117.93,106.13,0,1,1,1,1,NA,1,51818602,15286402,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90314,2,2010,20,7451,4364,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,142,68,0,0,NA,0,NA,0,3086,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,2,2,353.78,1,2,2,2,2,2,4,NA,1,2,1,1,NA,47.17,91.98,0,1,1,2,1,1,1,102747201,152038001,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90351,2,2010,19,12570,12247,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1271,0,0,2018,NA,0,NA,0,12,0,NA,311,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,424.54,2,1,2,2,2,2,4,NA,1,6,2,1,70.76,188.68,106.13,0,1,1,1,1,1,1,3291201,11582702,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90352,2,2010,18,5114,4850,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,67,0,0,71,NA,0,NA,0,264,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,2,1,1,1,2,1,1,3,176.89,1,NA,2,2,1,2,4,NA,3,2,2,1,113.21,141.51,82.55,0,1,1,1,1,1,1,NA,86493102,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90358,2,2010,26,492,-293,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,217,0,0,0,NA,0,NA,39,40,0,NA,745,NA,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,3,3,353.78,1,NA,2,2,2,2,4,NA,1,3,1,1,NA,283.03,207.55,0,1,1,1,1,1,NA,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90362,2,2010,10,2816,2076,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,331,0,0,0,NA,0,NA,0,740,0,NA,0,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,424.54,2,2,2,2,1,2,4,NA,1,6,2,1,NA,188.68,106.13,0,1,1,1,1,2,1,80556701,11582702,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90365,2,2010,15,6478,3217,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,81,0,NA,3181,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,2,4,377.37,2,NA,2,2,2,1,1,NA,1,4,2,2,NA,200.48,141.51,0,1,3,1,1,1,1,228282501,71896502,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90366,2,2010,43,3607,3592,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,55,0,0,0,NA,0,NA,0,0,0,NA,15,NA,NA,3,NA,1,NA,NA,2,1,2,1,1,1,1,2,1,283.03,1,NA,2,1,2,2,4,NA,1,5,2,1,NA,94.34,106.13,0,1,1,2,1,NA,4,125225101,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90390,2,2010,25,1817,1706,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,241,23,0,0,NA,0,NA,0,3,0,NA,108,NA,NA,NA,NA,1,NA,NA,2,1,1,1,1,1,1,1,1,943.42,1,NA,2,1,2,2,1,NA,1,3,2,2,NA,82.55,94.34,0,1,1,1,1,1,1,228282501,40563802,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90408,2,2010,15,4740,3488,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,35,0,NA,1217,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,2,1,224.06,1,NA,1,1,2,2,4,NA,3,2,2,2,NA,94.34,106.13,0,1,3,1,1,3,4,NA,18065902,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90415,2,2010,40,5000,4158,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,842,0,NA,0,NA,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,1,4,424.54,3,NA,2,2,2,2,4,NA,3,5,2,1,NA,NA,148.59,0,1,1,1,3,2,1,129826601,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2010,RO,90424,2,2010,13,6947,6132,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,815,0,NA,0,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,3,1,353.78,1,NA,2,2,2,2,4,NA,3,3,1,1,169.82,471.71,207.55,0,1,1,1,1,2,1,15286401,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90425,2,2010,10,8131,6012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2119,0,NA,0,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,377.37,3,NA,2,2,2,2,4,NA,1,3,2,1,NA,471.71,148.59,0,1,1,1,1,1,NA,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90445,2,2010,40,8645,8594,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2382,0,0,0,NA,0,NA,0,2,0,NA,50,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,377.37,3,NA,2,2,2,2,4,NA,3,1,1,1,NA,471.71,106.13,0,1,1,1,1,2,NA,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90468,2,2010,17,2900,1849,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1051,0,NA,0,NA,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,377.37,3,2,2,1,2,2,4,NA,3,1,1,1,169.82,471.71,148.59,0,1,1,1,1,2,1,51818602,129826602,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90495,2,2010,23,9566,9545,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,1,1,2,1,1,2,1,271.23,1,NA,2,1,2,2,1,NA,1,2,2,2,NA,94.34,129.72,0,1,1,1,1,NA,1,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90507,2,2010,12,7445,6903,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,58,0,0,0,NA,0,NA,0,542,0,NA,0,NA,NA,NA,NA,3,NA,1,2,1,1,1,1,1,1,3,3,943.42,1,2,2,1,2,2,3,NA,1,4,2,1,NA,117.93,129.72,0,1,3,1,1,1,1,42453101,293581302,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90532,2,2010,15,2900,2388,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,48,0,0,NA,0,NA,0,512,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,3,3,353.78,1,2,2,2,2,2,4,NA,3,3,1,1,NA,283.03,106.13,0,1,1,2,1,1,NA,39076501,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90543,2,2010,12,6313,6298,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2,0,NA,13,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,3,1,224.06,3,NA,2,2,2,2,4,NA,1,3,2,1,169.82,NA,106.13,0,1,1,1,1,NA,1,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90546,2,2010,21,9884,8657,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,279,88,0,0,NA,0,NA,0,58,0,NA,1170,NA,NA,3,NA,2,NA,NA,2,1,2,1,1,1,1,2,5,176.89,1,NA,2,1,1,2,1,NA,2,2,2,2,117.93,NA,106.13,0,1,1,1,1,2,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90561,2,2010,20,5604,3884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,31,0,NA,1689,NA,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,2,1,283.03,1,NA,2,2,2,1,4,NA,1,3,2,2,NA,247.65,129.72,0,1,1,2,1,2,4,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90628,2,2010,10,8482,7495,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1539,0,0,NA,0,NA,0,28,0,NA,959,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,1,3,176.89,1,1,2,2,2,2,1,NA,3,3,2,1,NA,188.68,58.96,0,1,1,1,1,1,1,3291201,241888501,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90637,2,2010,30,4709,3797,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,221,0,0,NA,0,NA,0,1,0,NA,910,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,153.31,2,2,2,2,2,2,1,NA,3,1,2,1,NA,188.68,106.13,0,1,1,1,1,1,1,3291201,11582702,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-5
2010,RO,90681,2,2010,20,9481,8441,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,35,0,NA,1005,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,1,377.37,3,NA,2,2,2,2,4,NA,1,3,1,1,NA,471.71,106.13,0,1,1,1,3,NA,1,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90721,2,2010,20,6858,6838,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,20,NA,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,377.37,1,3,2,2,2,2,2,NA,1,4,2,1,NA,353.78,84.91,0,1,1,1,1,1,NA,168665901,293581302,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-1
2010,RO,90753,2,2010,18,1245,800,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,445,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,2,2,471.71,1,NA,2,1,2,2,1,NA,1,5,2,1,NA,188.68,353.78,0,1,1,1,3,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90754,2,2010,25,4233,701,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,0,0,0,NA,0,NA,0,3532,0,NA,0,NA,NA,3,NA,3,NA,NA,2,2,1,1,1,1,1,2,1,235.85,1,NA,2,1,2,2,2,NA,3,2,2,1,NA,235.85,318.4,0,1,1,1,1,1,1,NA,86493102,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90763,2,2010,10,4165,3483,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,48,0,NA,635,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,424.54,1,2,2,2,1,2,4,NA,1,4,2,1,NA,94.34,106.13,0,1,1,1,1,1,1,11582701,241888501,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-3
2010,RO,90767,2,2010,25,1151,-1801,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,91,0,NA,2860,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,1,2,4,353.78,1,NA,2,1,2,2,4,NA,1,3,2,1,NA,NA,23.59,0,1,3,1,1,1,1,108400203,121745002,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90772,2,2010,38,14334,12577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,50,0,NA,1707,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,353.78,1,NA,2,2,2,2,1,NA,1,5,1,1,NA,471.71,207.55,0,1,1,1,1,2,1,39076501,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90782,2,2010,40,3369,3355,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47,0,582,NA,0,NA,0,14,0,NA,0,NA,NA,3,NA,2,NA,NA,2,1,2,1,1,2,1,1,1,176.89,1,NA,2,2,1,1,1,NA,1,2,2,1,NA,NA,353.78,0,1,1,1,1,2,4,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90810,2,2010,20,6587,2118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,4469,0,NA,0,NA,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,4,153.31,2,2,2,2,1,2,4,NA,1,4,2,1,NA,188.68,106.13,0,1,1,1,1,1,1,3291201,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
2010,RO,90814,2,2010,15,4818,1705,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,3114,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,2,1,1,2,1,1,2,176.89,1,2,2,1,2,1,4,NA,4,3,2,1,NA,82.55,82.55,0,2,1,1,3,1,1,134495401,69289702,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-2
2010,RO,90844,2,2010,25,5914,5174,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,730,NA,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,1,1,424.54,2,NA,2,2,2,2,1,NA,3,3,2,1,NA,471.71,82.55,0,1,1,1,1,NA,NA,129826601,129826602,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO31,RO31-4
