PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY031G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PY021G,PY030G,PX020,PX050,PX010,PL110,PL111,DB040,NR_ITW
2008,BE,604711,655.345060893099,NA,2,2008,5,1,1962,1,2,3,BE,2,NA,3,1,1,1,NA,NA,3,7,38,12,0,25,NA,13,1,1,2,1,NA,22,1,1,1,1,1,3,6,1,1,1,1,1,2,1,3,2,NA,2,NA,1200,0,0,49302,2917,1,0,0,0,0,0,0,0,0,0,0,1,60471,1,1714,15446,45,7,1,o+p+q,b-e,BE25,BE25-1
2008,BE,604712,655.345060893099,NA,2,2008,9,1,1968,2,2,1,BE,2,NA,3,2,NA,1,2,2,3,4,38,0,0,NA,NA,13,1,2,2,NA,NA,21,2,6,2,6,6,1,6,1,1,3,6,2,3,2,3,2,NA,2,NA,550,0,0,16673,0,1,0,0,0,0,0,0,0,0,0,0,1,60471,1,0,0,39,1,1,NA,b-e,BE25,BE25-1
2008,BE,604801,655.345060893099,NA,2,2008,12,3,1971,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,8,NA,12,0,NA,NA,13,1,2,NA,NA,NA,17,1,1,1,1,2,1,1,1,2,4,1,1,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,34471,0,0,0,0,0,0,0,0,1,60480,1,0,22154,36,6,1,n,f,BE25,BE25-3
2008,BE,604802,655.345060893099,NA,2,2008,6,1,1976,2,1,1,BE,2,NA,3,1,NA,1,NA,NA,3,9,99,12,0,NA,NA,13,1,2,NA,NA,NA,28,6,5,2,6,6,6,6,6,6,1,6,6,2,2,3,2,NA,2,NA,0,0,0,17759,2384,1,0,0,0,0,0,0,0,0,0,0,1,60480,1,840,9322,31,1,1,o+p+q,q,BE25,BE25-3
2008,BE,604951,655.345060893099,NA,3,2008,15,4,1958,2,2,2,BE,2,NA,3,3,NA,1,NA,NA,NA,5,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,14,6,8,3,6,6,3,2,6,5,8,8,5,1,1,3,2,NA,2,1,0,0,0,0,0,1,0,0,0,0,4883,0,0,0,1352,0,1,60495,1,0,0,49,1,1,NA,NA,BE25,BE25-3
2008,BE,604952,655.345060893099,NA,3,2008,3,4,1987,1,1,3,BE,2,NA,3,4,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,14,8,6,7,8,8,7,7,7,7,6,7,7,1,2,3,2,NA,2,NA,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60495,1,0,0,20,1,1,NA,NA,BE25,BE25-3
2008,BE,604953,655.345060893099,NA,2,2008,16,2,1990,2,1,3,BE,2,NA,2,4,1,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,6,8,7,6,6,8,7,8,7,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60495,1,0,14436,17,5,1,NA,NA,BE25,BE25-3
2008,BE,604954,655.345060893099,NA,2,2008,6,4,1957,1,1,1,BE,2,NA,3,1,1,NA,NA,NA,3,4,38,12,0,NA,NA,13,1,1,2,1,NA,19,1,3,1,1,2,1,1,1,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,55693,83,1,0,0,0,0,0,0,0,0,0,0,1,60495,1,0,13363,50,7,1,c+d+e,r-u,BE25,BE25-3
2008,BE,605351,655.345060893099,NA,2,2008,5,3,1959,1,1,1,BE,2,NA,5,6,NA,2,2,NA,NA,3,NA,0,0,NA,NA,NA,1,2,2,NA,NA,18,2,6,5,1,8,1,7,6,5,5,6,3,4,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,8099,0,0,1,60535,1,0,2073,48,6,1,NA,NA,BE25,BE25-3
2008,BE,605352,655.345060893099,NA,2,2008,12,2,1969,2,5,1,BE,2,NA,5,2,1,NA,NA,NA,NA,4,NA,0,0,NA,5,12,1,2,2,NA,NA,25,1,2,6,1,1,1,1,1,6,1,1,1,3,2,2,2,NA,2,NA,0,0,0,25914,0,1,0,0,0,0,0,0,0,0,0,0,1,60535,1,0,0,38,7,1,i,k,BE25,BE25-3
2008,BE,605461,655.345060893099,NA,2,2008,15,4,1967,1,2,3,BE,NA,NA,1,3,1,NA,NA,NA,3,9,65,8,12,NA,NA,13,1,2,2,NA,NA,22,1,1,2,1,1,3,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,0,17725,793,1,0,0,0,0,40512,0,0,0,0,0,1,60546,1,0,0,40,1,1,m,NA,BE25,BE25-4
2008,BE,605462,655.345060893099,NA,2,2008,8,4,1967,2,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,NA,12,0,NA,NA,11,1,2,NA,1,NA,24,1,1,1,1,2,1,1,1,1,6,1,1,1,2,1,2,NA,2,NA,0,0,0,46916,0,1,0,0,0,0,0,0,0,0,0,0,1,60546,1,0,0,40,5,1,c+d+e,p,BE25,BE25-4
2008,BE,605611,655.345060893099,NA,2,2008,17,4,1959,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,39,12,0,NA,NA,13,1,2,2,NA,NA,25,1,1,1,1,1,3,1,1,1,4,1,1,2,2,3,2,NA,2,NA,0,0,0,49343,0,1,0,0,0,0,0,0,0,0,0,0,1,60561,1,0,0,48,1,1,k,o,BE25,BE25-4
2008,BE,605612,655.345060893099,NA,3,2008,8,4,1966,2,5,3,BE,NA,NA,5,1,NA,NA,NA,NA,3,2,38,12,0,NA,NA,NA,1,1,2,NA,NA,18,1,1,6,1,1,1,1,1,1,6,1,1,2,1,3,2,NA,2,NA,0,0,0,25905,0,1,0,0,0,0,4463,0,0,0,0,0,1,60561,1,0,0,41,1,1,i,NA,BE25,BE25-4
2008,BE,605613,655.345060893099,NA,2,2008,7,4,1991,2,NA,1,NA,1,3,NA,NA,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,7,NA,7,7,7,7,6,8,8,8,5,8,NA,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60561,1,0,0,16,1,1,NA,NA,BE25,BE25-4
2008,BE,605641,655.345060893099,NA,2,2008,30,4,1970,1,5,1,Other,2,NA,3,2,1,1,2,NA,3,5,NA,4,0,NA,NA,14,1,2,NA,NA,NA,NA,6,5,6,6,1,6,6,6,6,2,2,8,3,2,3,2,NA,2,NA,0,0,0,14500,0,1,0,0,0,0,0,0,0,0,0,0,1,60564,1,0,12580,37,6,1,i,i,BE25,BE25-5
2008,BE,605642,655.345060893099,NA,2,2008,16,3,1971,2,2,1,BE,2,NA,3,2,NA,NA,2,NA,3,9,19,0,12,NA,NA,13,1,2,NA,NA,NA,18,6,5,6,1,2,6,3,3,6,8,2,6,4,2,3,2,NA,2,NA,0,0,0,13144,0,1,0,0,0,0,5284,0,0,0,0,0,1,60564,1,0,16157,36,7,1,NA,i,BE25,BE25-5
2008,BE,605801,655.345060893099,NA,2,2008,11,3,1954,1,5,3,BE,2,NA,1,1,1,NA,NA,NA,3,8,38,12,0,NA,NA,13,1,1,2,NA,NA,22,1,2,1,1,1,1,1,1,5,1,1,1,3,2,3,2,NA,2,NA,0,0,0,35608,0,1,0,0,0,0,0,0,0,0,0,0,1,60580,1,0,9000,53,1,1,i,b-e,BE25,BE25-4
2008,BE,605802,655.345060893099,NA,2,2008,31,2,1961,2,1,3,BE,2,NA,2,9,NA,2,2,NA,3,5,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,21,6,6,2,8,1,7,3,1,5,2,6,2,4,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,5043,0,92,1,60580,1,0,0,46,6,1,NA,NA,BE25,BE25-4
2008,BE,605803,655.345060893099,NA,2,2008,8,2,1988,2,1,3,BE,2,NA,3,2,NA,1,2,NA,NA,9,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,6,6,6,5,5,3,6,6,6,3,2,2,2,NA,2,NA,0,0,0,2710,0,1,0,0,0,0,0,0,0,0,0,0,1,60580,1,0,0,19,6,1,n,g,BE25,BE25-4
2008,BE,605804,655.345060893099,NA,2,2008,6,4,1990,1,1,3,BE,2,NA,2,4,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,18,6,8,8,8,8,7,1,6,7,8,8,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60580,1,0,14078,17,5,1,NA,NA,BE25,BE25-4
2008,BE,605821,655.345060893099,NA,2,2008,14,4,1970,2,2,1,BE,2,NA,5,2,NA,1,2,NA,3,4,NA,0,7,NA,NA,NA,1,1,1,NA,NA,14,1,2,6,1,6,6,6,1,8,2,6,6,2,1,1,2,NA,2,NA,0,0,0,20137,0,1,0,0,0,0,0,0,0,0,0,0,1,60582,1,0,18160,37,1,1,c+d+e,k,BE25,BE25-2
2008,BE,605822,655.345060893099,NA,2,2008,6,3,1980,1,2,3,BE,2,NA,3,1,NA,NA,2,NA,3,4,NA,0,0,NA,NA,NA,1,2,2,NA,NA,18,6,2,1,6,6,8,6,3,6,1,1,1,3,2,3,2,NA,2,NA,0,0,0,16314,493,1,0,0,0,0,0,0,0,0,0,0,1,60582,1,0,3250,27,1,1,m,b-e,BE25,BE25-2
2008,BE,605901,655.345060893099,NA,4,2008,12,3,1958,1,2,3,BE,2,NA,1,1,1,NA,NA,NA,3,7,38,12,0,NA,NA,1,1,2,2,NA,NA,18,1,2,1,1,1,1,1,1,1,1,1,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,30515,0,0,0,0,0,0,0,0,1,60590,1,0,18910,49,5,1,m,f,BE25,BE25-4
2008,BE,605902,655.345060893099,NA,2,2008,2,1,1958,2,5,3,BE,2,NA,1,3,NA,NA,NA,NA,2,5,22,0,0,NA,3,NA,NA,2,2,NA,NA,14,6,6,2,8,7,5,1,8,8,2,8,6,2,2,3,2,NA,2,1,1386,0,0,0,0,1,0,0,0,0,7304,0,0,0,0,0,1,60590,1,0,11041,49,1,1,h,NA,BE25,BE25-4
2008,BE,605903,655.345060893099,NA,2,2008,5,2,1984,1,1,3,BE,2,NA,3,1,1,NA,NA,NA,3,7,50,0,0,NA,NA,13,1,2,2,NA,NA,21,1,1,6,6,1,1,2,2,2,2,1,2,1,1,3,2,NA,NA,NA,0,0,0,28800,0,1,0,0,0,0,0,0,0,0,0,0,1,60590,1,0,13371,23,1,1,c+d+e,f,BE25,BE25-4
2008,BE,605904,655.345060893099,NA,2,2008,18,4,1986,2,1,3,BE,2,NA,3,1,NA,1,2,NA,3,5,NA,0,0,NA,NA,15,1,2,NA,NA,4,14,1,6,7,6,6,6,3,5,8,8,5,5,2,2,1,2,NA,NA,NA,1000,0,0,2440,0,1,0,0,0,0,0,0,0,0,0,0,1,60590,1,0,9025,21,6,1,NA,g,BE25,BE25-4
2008,BE,605971,655.345060893099,NA,2,2008,14,4,1966,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,50,11,0,NA,NA,13,1,2,2,NA,NA,22,1,3,1,2,1,1,1,2,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,37539,0,1,0,0,0,0,0,0,0,0,0,0,1,60597,1,0,0,41,7,1,m,b-e,BE25,BE25-3
2008,BE,605972,655.345060893099,NA,4,2008,13,2,1991,2,NA,1,NA,2,3,NA,NA,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,6,8,6,6,6,8,7,8,7,7,7,1,2,NA,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60597,1,0,0,16,1,1,NA,NA,BE25,BE25-3
2008,BE,605981,655.345060893099,NA,2,2008,10,4,1940,1,1,3,BE,2,NA,2,5,NA,1,2,NA,3,0 - 1,NA,0,0,NA,3,NA,1,2,2,NA,NA,16,6,3,6,6,8,2,2,6,6,2,6,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,14818,0,0,0,0,1,60598,1,0,0,67,1,1,f,NA,BE25,BE25-5
2008,BE,605982,655.345060893099,NA,2,2008,6,4,1945,2,2,3,BE,2,NA,5,5,1,NA,NA,NA,3,2,NA,12,0,NA,NA,NA,1,2,2,NA,NA,NA,2,6,6,5,6,6,3,2,1,6,6,1,3,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,21082,0,0,0,0,1,60598,1,0,0,62,6,1,NA,NA,BE25,BE25-5
2008,BE,605983,655.345060893099,NA,4,2008,10,1,1971,1,5,3,BE,2,NA,3,1,1,NA,NA,NA,1,5,30,0,0,NA,NA,12,1,2,2,NA,NA,22,8,3,2,1,1,1,6,1,1,1,1,1,1,1,3,2,NA,2,NA,0,0,0,29498,0,1,0,0,0,0,0,0,0,0,0,0,1,60598,1,0,0,36,1,1,n,i,BE25,BE25-5
2008,BE,605984,655.345060893099,NA,2,2008,10,4,1984,2,1,1,BE,2,5,3,4,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,6,8,8,7,7,8,7,8,8,7,6,1,2,3,2,NA,2,NA,480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60598,1,0,17534,23,1,1,NA,NA,BE25,BE25-5
2008,BE,606011,655.345060893099,NA,2,2008,56,2,1965,1,1,1,BE,2,NA,2,1,1,NA,NA,NA,1,7,37,12,0,NA,NA,13,1,2,NA,NA,NA,17,1,1,8,1,1,1,2,1,1,1,2,1,2,2,3,2,NA,2,NA,0,0,0,42761,0,1,0,0,0,0,0,0,0,0,0,0,1,60601,1,0,0,42,6,1,j,f,BE25,BE25-3
2008,BE,606012,655.345060893099,NA,2,2008,14,3,1968,2,2,1,BE,2,3,5,1,NA,1,2,NA,NA,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,7,8,8,8,8,8,8,8,1,1,3,2,NA,2,NA,3104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60601,1,0,7313,39,1,1,NA,g,BE25,BE25-3
2008,BE,606021,655.345060893099,NA,2,2008,12,4,1975,1,1,3,BE,2,NA,2,1,1,NA,NA,NA,2,9,38,12,0,NA,NA,13,1,2,2,NA,NA,18,1,2,1,1,1,1,1,1,1,6,1,3,2,2,3,2,NA,2,NA,0,0,0,40199,912,1,0,0,0,0,0,0,0,0,0,0,1,60602,1,0,10800,32,5,1,f,q,BE25,BE25-2
2008,BE,606022,655.345060893099,NA,2,2008,19,2,1975,2,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,30,12,0,NA,NA,4,1,1,2,NA,NA,21,1,1,1,1,1,1,3,2,1,3,1,1,3,1,3,2,NA,2,NA,165,0,0,0,0,1,0,35974,0,0,0,0,0,0,0,0,1,60602,1,0,0,32,1,1,g,k,BE25,BE25-2
2008,BE,606191,655.345060893099,NA,2,2008,8,2,1968,2,1,1,BE,2,NA,3,3,NA,1,2,NA,3,5,NA,0,0,NA,NA,NA,1,2,2,NA,NA,14,6,6,1,8,8,6,7,6,1,6,6,6,4,2,3,2,NA,2,NA,0,0,0,5831,40,1,0,0,0,0,1639,0,0,0,3746,0,1,60619,1,0,17724,39,1,1,NA,NA,BE25,BE25-2
2008,BE,606192,655.345060893099,NA,2,2008,3,1,1968,1,2,1,BE,2,NA,2,1,1,NA,2,NA,3,4,50,12,0,NA,NA,1,NA,NA,2,NA,NA,25,3,6,1,1,1,1,3,6,1,3,1,2,2,2,3,2,NA,2,NA,0,0,0,33454,1521,1,0,0,0,0,0,0,0,0,0,0,1,60619,1,1289,0,39,7,1,m,h,BE25,BE25-2
2008,BE,606401,655.345060893099,NA,4,2008,9,1,1966,2,5,1,BE,2,NA,5,1,NA,1,2,NA,3,4,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,20,6,5,5,8,2,5,5,8,6,6,3,6,2,1,3,2,6,2,NA,0,0,0,12333,261,1,0,0,0,0,0,0,0,0,0,0,1,60640,1,0,0,41,7,1,NA,l-n,BE25,BE25-3
2008,BE,606402,655.345060893099,NA,2,2008,10,3,1991,2,NA,1,NA,1,5,NA,NA,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,2,NA,NA,7,8,7,7,8,8,8,7,8,6,8,3,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60640,1,0,13678,16,1,1,NA,NA,BE25,BE25-3
2008,BE,606591,655.345060893099,NA,2,2008,14,3,1959,1,1,1,BE,2,NA,2,1,1,NA,NA,NA,3,7,38,12,12,NA,NA,13,NA,2,2,NA,2,17,1,6,1,1,1,1,1,1,1,8,1,1,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,40784,0,0,0,0,0,0,0,0,1,60659,1,0,8648,48,1,1,l,b-e,BE25,BE25-5
2008,BE,606592,655.345060893099,NA,2,2008,8,3,1958,2,1,3,EU,1,5,1,9,NA,1,NA,NA,NA,9,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,7,7,8,7,8,7,8,8,7,7,8,4,2,3,2,NA,2,NA,1332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60659,1,0,22713,49,6,1,NA,NA,BE25,BE25-5
2008,BE,606593,655.345060893099,NA,3,2008,7,3,1989,1,1,1,BE,2,NA,2,4,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,8,7,7,8,7,8,8,8,7,7,7,7,2,1,1,2,NA,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60659,1,0,0,18,6,1,NA,NA,BE25,BE25-5
2008,BE,606594,655.345060893099,NA,3,2008,21,1,1991,2,NA,1,NA,2,3,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,7,8,3,7,8,1,6,8,8,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60659,1,0,14562,16,1,1,NA,NA,BE25,BE25-5
2008,BE,606751,655.345060893099,NA,4,2008,15,4,1962,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,7,38,12,0,NA,NA,NA,1,2,1,NA,NA,18,8,1,1,1,3,6,1,1,1,1,1,1,1,2,3,2,NA,2,NA,150,0,0,31392,0,1,0,0,0,0,0,0,0,0,0,0,1,60675,1,0,0,45,1,1,c+d+e,f,BE25,BE25-4
2008,BE,606752,655.345060893099,NA,3,2008,31,1,1965,2,5,2,BE,2,NA,3,1,1,NA,NA,NA,3,5,39,12,0,NA,NA,15,NA,2,NA,NA,NA,24,1,1,1,6,2,1,1,3,2,1,1,1,1,2,3,2,NA,2,NA,0,0,0,31485,1242,1,0,0,0,0,0,0,0,0,0,0,1,60675,1,0,40625,42,5,1,g,b-e,BE25,BE25-4
2008,BE,606821,655.345060893099,NA,4,2008,17,2,1966,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,55,12,0,NA,NA,13,1,2,1,NA,NA,18,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,38954,0,0,0,0,0,0,0,0,1,60682,1,0,0,41,6,1,NA,b-e,BE25,BE25-3
2008,BE,606822,655.345060893099,NA,2,2008,8,1,1968,2,2,1,BE,1,NA,3,1,NA,2,2,NA,3,4,NA,0,0,NA,NA,NA,1,NA,2,NA,NA,NA,7,7,7,8,8,7,8,6,7,8,8,8,1,2,3,2,NA,1,NA,535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60682,1,0,6286,39,6,1,NA,b-e,BE25,BE25-3
2008,BE,607301,655.345060893099,NA,2,2008,27,4,1958,1,2,1,BE,2,3,3,3,NA,2,2,NA,2,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,7,7,7,8,6,7,7,5,3,2,3,2,NA,2,NA,1152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60730,1,0,10410,49,7,1,NA,NA,BE25,BE25-3
2008,BE,607302,655.345060893099,NA,3,2008,27,2,1960,2,1,3,BE,2,NA,4,8,NA,2,2,1,NA,3,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,7,1,8,8,7,8,8,3,5,6,8,7,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60730,1,0,3250,47,6,1,NA,NA,BE25,BE25-3
2008,BE,607303,655.345060893099,NA,3,2008,18,1,1983,1,1,1,BE,2,NA,5,1,NA,NA,2,NA,3,2,NA,12,0,NA,NA,13,1,2,2,NA,NA,20,2,1,1,1,1,3,1,1,1,1,1,1,3,2,3,2,NA,2,NA,2554,0,0,27092,0,1,0,0,0,0,0,0,0,0,0,0,1,60730,1,0,0,24,6,1,NA,p,BE25,BE25-3
2008,BE,607304,655.345060893099,NA,2,2008,13,3,1987,1,1,3,BE,2,5,3,4,NA,2,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,7,8,8,7,7,8,8,7,7,8,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60730,1,0,0,20,6,1,NA,NA,BE25,BE25-3
2008,BE,607501,655.345060893099,NA,2,2008,6,1,1958,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,5,36,12,12,NA,4,NA,NA,NA,2,NA,NA,16,1,1,3,1,1,1,1,2,1,3,1,2,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,117,0,0,0,0,0,0,0,130877,1,60750,1,0,4363,49,5,1,f,g,BE25,BE25-2
2008,BE,607502,655.345060893099,NA,2,2008,11,3,1956,2,2,3,BE,2,NA,3,2,NA,NA,NA,NA,NA,4,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,18,6,2,5,6,5,6,5,6,8,6,6,6,1,2,3,2,NA,2,1,0,0,0,7956,216,1,0,0,0,0,0,0,0,0,0,0,1,60750,1,0,0,51,6,1,NA,o,BE25,BE25-2
2008,BE,607503,655.345060893099,NA,2,2008,31,3,1984,1,1,1,BE,2,NA,3,1,NA,NA,NA,NA,3,7,24,12,0,NA,NA,13,1,1,1,NA,NA,28,1,1,1,1,1,3,6,1,1,6,1,3,2,2,3,2,NA,2,NA,0,0,0,29718,4534,1,0,0,0,0,0,0,0,0,0,0,1,60750,1,1617,9539,23,1,1,i,f,BE25,BE25-2
2008,BE,607504,655.345060893099,NA,3,2008,19,1,1987,2,1,1,BE,2,5,3,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,17,7,7,7,7,8,7,8,7,7,8,8,7,1,2,1,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60750,1,0,8491,20,1,1,NA,NA,BE25,BE25-2
2008,BE,607511,655.345060893099,NA,2,2008,6,1,1966,2,2,3,BE,2,NA,5,6,NA,NA,NA,NA,3,9,38,0,0,NA,NA,13,1,1,2,NA,2,18,2,6,1,1,1,6,5,6,2,6,6,1,2,1,2,2,NA,2,NA,550,0,0,8474,0,1,0,0,0,0,0,0,0,0,5380,0,1,60751,1,0,7516,41,7,1,c+d+e,NA,BE25,BE25-3
2008,BE,607512,655.345060893099,NA,4,2008,6,4,1991,2,NA,1,NA,1,NA,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,2,2,NA,NA,NA,8,7,7,7,8,8,NA,6,8,7,7,8,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60751,1,0,13880,16,7,1,NA,NA,BE25,BE25-3
2008,BE,607581,655.345060893099,NA,2,2008,12,3,1971,1,2,1,BE,2,NA,5,1,1,NA,2,NA,3,3,65,12,0,NA,NA,13,1,2,2,NA,NA,25,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,NA,2,NA,0,0,0,43489,1182,1,0,0,0,0,0,0,0,0,0,0,1,60758,1,0,0,36,7,1,c+d+e,b-e,BE25,BE25-4
2008,BE,607582,655.345060893099,NA,2,2008,4,2,1976,2,2,1,BE,1,NA,3,1,NA,1,2,NA,NA,7,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,8,NA,8,8,8,8,8,7,8,7,8,7,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60758,1,0,12550,31,1,1,NA,b-e,BE25,BE25-4
2008,BE,607621,655.345060893099,NA,2,2008,10,2,1951,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,9,70,12,0,NA,NA,1,1,2,2,NA,4,23,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,NA,2,NA,3332,0,0,40476,0,1,0,0,0,0,0,0,0,0,0,0,1,60762,1,0,0,56,6,1,c+d+e,b-e,BE25,BE25-4
2008,BE,607622,655.345060893099,NA,2,2008,7,4,1952,2,2,1,BE,2,NA,3,2,1,1,2,NA,3,3,NA,12,0,NA,NA,NA,NA,2,1,NA,NA,22,2,2,2,1,6,6,1,6,6,6,6,6,2,2,3,2,NA,2,NA,0,0,0,19993,0,1,0,0,0,0,533,0,0,0,0,0,1,60762,1,0,0,55,6,1,NA,q,BE25,BE25-4
2008,BE,607623,655.345060893099,NA,2,2008,18,3,1979,2,1,1,BE,2,NA,5,1,NA,1,NA,NA,3,2,NA,0,8,NA,NA,NA,1,2,NA,NA,NA,16,6,1,1,2,6,2,6,6,8,3,6,1,1,1,3,2,NA,2,NA,0,0,0,19485,0,1,0,0,0,0,0,0,0,0,0,0,1,60762,1,0,0,28,1,1,l,q,BE25,BE25-4
2008,BE,607671,655.345060893099,NA,3,2008,18,2,1962,1,1,3,BE,2,NA,NA,1,1,NA,2,NA,3,7,24,12,12,NA,NA,NA,1,1,2,NA,NA,15,6,6,6,6,6,6,1,6,2,6,1,1,2,2,3,2,NA,2,NA,1232,0,0,0,0,1,0,18053,0,0,0,0,0,0,0,0,1,60767,1,0,0,45,1,1,c+d+e,f,BE25,BE25-3
2008,BE,607672,655.345060893099,NA,4,2008,8,2,1968,2,5,2,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,12,0,NA,NA,13,NA,1,2,NA,NA,20,1,1,1,1,1,1,3,3,1,1,3,1,3,2,3,2,NA,2,NA,0,0,0,36701,0,1,0,0,0,0,0,0,0,0,0,0,1,60767,1,0,0,39,6,1,c+d+e,o,BE25,BE25-3
2008,BE,607751,655.345060893099,NA,3,2008,10,2,1949,1,2,1,BE,2,NA,2,1,1,1,NA,NA,3,7,50,12,0,NA,NA,12,NA,2,2,NA,NA,20,1,1,3,1,1,1,6,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,78031,0,1,0,0,0,0,0,0,0,0,0,0,1,60775,1,0,3158,58,7,1,j,f,BE25,BE25-3
