PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PS005,PS010,PS020,PS030,PS040,PS050,PS060,PS070,PS080,PS090,PS100,PS110,PS120,PS130,PS140,PS150,PS160,PX030,PX040,PX020,PX050,PX010,PL110,DB040,NR_ITW
2006,BE,348142,902.151335311573,NA,3,2006,11,1,1940,2,2,1,BE,2,NA,5,5,NA,2,1,NA,4,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,6,6,6,6,6,6,6,6,5,6,5,8,4,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,4505,0,0,0,0,1,856.536,1,1,2,1,1,1,1,1,1,2,NA,2,NA,1,NA,2,34814,1,65,3,1,NA,BE23,BE23-4
2006,BE,348271,902.151335311573,NA,4,2006,14,4,1978,1,1,1,BE,2,NA,5,1,NA,NA,1,NA,3,3,40,12,0,NA,7,13,1,1,2,NA,NA,14,1,1,6,1,1,2,2,1,6,4,2,1,1,2,1,2,NA,2,NA,0,0,1,22921,0,0,0,1,0,0,0,0,0,0,0,1,765.5758,2,3,1,1,1,2,2,2,1,2,NA,2,NA,2,2,2,34827,1,27,1,1,k,BE23,BE23-2
2006,BE,348272,902.151335311573,NA,4,2006,32,1,1983,2,1,3,BE,2,NA,3,2,NA,NA,NA,NA,3,8,NA,0,0,NA,NA,3,NA,2,NA,NA,NA,16,6,6,1,3,2,6,6,6,1,6,6,2,3,1,3,2,NA,2,NA,0,0,1,0,3847,0,8892,1,0,0,0,0,0,0,0,1,687.8514,1,1,1,1,5,5,6,2,1,2,NA,2,NA,2,2,2,34827,1,22,4,1,b-e,BE23,BE23-2
2006,BE,348291,902.151335311573,NA,4,2006,90,1,1968,2,2,1,BE,1,NA,5,1,NA,NA,1,NA,3,2,36,12,0,NA,NA,NA,1,2,2,NA,NA,19,1,2,1,1,1,1,1,1,1,1,1,NA,2,1,1,2,NA,2,NA,0,0,1,23009,0,0,0,1,0,0,0,0,0,0,0,1,679.4106,1,1,1,5,2,2,3,3,1,2,NA,2,NA,1,2,2,34829,1,37,4,1,l-n,BE23,BE23-2
2006,BE,348391,902.151335311573,NA,4,2006,9,2,1944,1,2,3,BE,2,NA,5,5,NA,1,2,NA,2,4,NA,12,0,NA,3,NA,1,1,2,1,NA,NA,5,3,5,6,2,4,6,7,5,6,8,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,11815,0,0,0,0,1,1152.541,1,1,1,1,5,2,5,2,1,2,NA,2,NA,1,2,2,34839,1,61,3,1,NA,BE23,BE23-4
2006,BE,348392,902.151335311573,NA,4,2006,8,3,1945,2,2,1,BE,2,NA,2,5,NA,1,NA,NA,1,0 - 1,38,0,0,NA,4,12,2,2,2,NA,NA,18,2,6,1,1,2,1,1,1,8,6,1,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,22354,0,0,0,1,852.0185,1,2,1,1,1,2,1,3,1,2,NA,2,NA,1,2,2,34839,1,60,1,1,NA,BE23,BE23-4
2006,BE,348511,902.151335311573,NA,4,2006,11,2,1943,1,2,3,BE,2,NA,1,5,NA,NA,NA,NA,3,7,50,12,0,NA,NA,13,1,2,NA,NA,NA,23,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,38869,0,0,0,0,1,717.7529,NA,1,1,1,2,2,5,3,1,2,NA,2,NA,2,2,1,34851,1,62,1,1,NA,BE23,BE23-3
2006,BE,348512,902.151335311573,NA,3,2006,14,2,1941,2,2,1,BE,2,NA,3,5,NA,1,NA,NA,3,5,70,0,0,NA,NA,12,1,2,NA,NA,NA,18,6,3,6,5,2,5,2,6,6,1,2,1,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,19038,0,0,0,0,1,866.4112,1,5,1,2,1,2,2,4,1,1,NA,2,NA,2,2,2,34851,1,64,4,1,NA,BE23,BE23-3
2006,BE,348911,902.151335311573,NA,4,2006,16,2,1969,1,2,1,BE,2,NA,3,1,NA,1,NA,NA,3,7,40,12,0,NA,NA,5,1,2,1,NA,NA,22,2,3,1,1,1,1,6,1,1,1,6,5,2,2,3,2,NA,2,NA,1861,0,1,26689,0,0,0,1,0,0,0,0,0,0,0,1,531.758,1,2,2,1,NA,NA,2,2,1,2,NA,2,NA,2,2,2,34891,1,36,3,1,g,BE23,BE23-4
2006,BE,348912,902.151335311573,NA,4,2006,14,2,1968,2,2,1,BE,2,NA,5,2,NA,NA,NA,NA,3,2,45,0,0,NA,NA,13,1,1,2,NA,NA,20,1,5,3,2,1,8,1,1,2,1,1,1,1,2,3,2,NA,2,NA,0,0,1,29477,0,0,0,1,0,0,0,0,0,0,0,1,612.3054,1,1,1,3,3,2,2,2,1,2,NA,2,NA,2,2,2,34891,1,37,1,1,l-n,BE23,BE23-4
2006,BE,349021,902.151335311573,NA,3,2006,13,4,1944,1,2,1,BE,2,NA,0,5,NA,2,2,NA,2,8,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,20,5,2,6,6,5,6,5,6,5,6,6,8,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7674,0,0,0,0,1,494.3478,1,2,1,1,2,2,1,2,1,2,NA,2,NA,2,2,2,34902,1,61,3,1,NA,BE23,BE23-3
2006,BE,349022,902.151335311573,NA,4,2006,13,2,1946,2,2,1,BE,2,NA,1,3,NA,1,2,NA,NA,9,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,14,5,6,6,5,5,6,8,6,6,3,6,6,NA,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,8816,0,0,0,0,0,1,708.2,4,1,1,1,2,2,2,2,1,2,NA,1,NA,2,2,1,34902,1,59,1,1,NA,BE23,BE23-3
2006,BE,349721,902.151335311573,NA,3,2006,8,2,1941,1,2,1,BE,2,NA,1,5,NA,NA,2,NA,NA,6,NA,12,0,NA,NA,9,NA,2,NA,NA,NA,24,5,2,8,4,5,3,6,8,1,2,6,2,2,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,18353,0,0,0,0,1,982.6734,2,1,4,1,1,3,2,5,1,2,NA,2,NA,2,2,2,34972,1,64,1,1,NA,BE23,BE23-3
2006,BE,349722,902.151335311573,NA,4,2006,13,1,1937,2,2,1,BE,2,NA,3,5,NA,2,NA,NA,3,5,NA,12,0,NA,2,NA,1,NA,NA,NA,4,24,2,1,1,6,6,5,1,2,1,6,6,6,3,1,3,2,NA,2,NA,2240,0,1,0,0,0,0,1,0,0,15591,0,0,0,0,1,1047.193,1,2,2,1,2,2,2,1,1,2,NA,2,NA,2,2,1,34972,1,68,1,1,NA,BE23,BE23-3
2006,BE,349761,902.151335311573,NA,4,2006,16,4,1981,1,1,3,BE,2,NA,2,1,NA,1,2,NA,3,7,20,0,0,NA,NA,NA,1,2,2,NA,NA,14,6,1,6,6,1,5,5,2,3,6,2,6,2,2,3,2,NA,2,1,0,0,1,17752,0,0,0,1,0,0,0,0,0,0,0,1,445.1145,1,3,1,3,1,2,4,2,1,2,NA,2,NA,2,2,2,34976,1,24,4,1,f,BE23,BE23-3
2006,BE,349762,902.151335311573,NA,4,2006,9,3,1985,2,1,2,BE,2,NA,4,1,NA,NA,NA,NA,2,9,NA,12,0,NA,NA,13,1,NA,2,NA,NA,23,2,NA,3,2,1,2,1,1,1,6,3,1,1,2,3,2,NA,2,NA,0,0,1,21890,0,0,0,1,0,0,0,0,0,0,0,1,722.7573,2,1,2,2,1,2,1,NA,1,2,NA,2,NA,1,2,2,34976,1,20,3,1,o,BE23,BE23-3
2006,BE,349841,902.151335311573,NA,4,2006,NA,3,1925,1,2,1,BE,2,NA,1,5,NA,NA,NA,NA,2,7,38,0,0,NA,NA,13,1,2,2,NA,NA,20,1,1,1,1,2,6,1,1,1,6,6,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,33011,0,0,0,0,1,755.35,1,1,NA,2,2,3,2,2,1,2,NA,1,NA,1,2,2,34984,1,80,1,1,NA,BE23,BE23-4
2006,BE,349842,902.151335311573,NA,3,2006,14,1,1926,2,2,3,BE,2,NA,3,5,NA,1,1,1,3,4,NA,0,0,NA,5,NA,1,2,NA,NA,NA,15,5,8,6,6,6,7,5,6,5,6,6,5,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,9427,0,0,0,0,1,853.3112,1,1,1,1,2,2,5,3,1,1,NA,2,NA,2,2,2,34984,1,79,4,1,NA,BE23,BE23-4
2006,BE,350051,902.151335311573,NA,3,2006,17,3,1960,1,2,1,BE,2,NA,5,2,NA,NA,NA,NA,3,4,30,12,0,NA,NA,13,1,1,NA,NA,NA,21,1,1,6,1,1,1,1,1,1,2,1,1,1,2,2,2,NA,2,NA,0,0,1,44081,0,0,0,1,0,0,0,0,0,0,0,1,514.8228,2,1,4,1,2,5,3,3,1,2,NA,2,NA,1,2,1,35005,1,45,1,1,b-e,BE23,BE23-1
2006,BE,350052,902.151335311573,NA,4,2006,9,2,1957,2,2,1,BE,2,5,3,2,NA,NA,NA,NA,3,4,24,12,0,NA,NA,12,1,2,2,NA,NA,20,5,5,1,1,3,6,1,6,2,1,1,1,2,1,2,2,NA,2,NA,0,0,1,26598,0,0,0,1,0,0,0,0,0,0,0,1,1142.633,2,2,1,1,2,4,1,6,1,2,NA,2,NA,NA,2,2,35005,1,48,1,1,g,BE23,BE23-1
2006,BE,350591,902.151335311573,NA,4,2006,20,4,1966,2,2,2,BE,2,NA,2,1,NA,NA,NA,NA,3,9,NA,12,12,NA,NA,NA,1,1,1,NA,NA,NA,2,2,6,6,6,6,1,5,1,6,5,3,2,2,3,2,NA,2,NA,0,0,1,15452,0,0,0,1,0,0,0,0,0,0,0,1,610.4246,2,1,1,1,3,3,3,1,1,1,NA,2,NA,1,2,2,35059,1,39,1,1,b-e,BE23,BE23-4
2006,BE,350681,902.151335311573,NA,4,2006,13,2,1938,1,2,3,BE,2,NA,NA,5,NA,NA,NA,NA,3,0 - 1,38,0,0,NA,NA,13,1,2,NA,NA,NA,21,1,1,6,6,2,1,8,6,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,23380,0,0,0,0,1,680.2519,1,1,1,1,2,3,2,2,1,2,NA,2,NA,2,2,2,35068,1,67,4,1,NA,BE23,BE23-2
2006,BE,350682,902.151335311573,NA,4,2006,19,3,1941,2,2,1,BE,2,NA,2,5,NA,1,NA,NA,3,3,38,12,0,NA,NA,13,1,2,2,NA,NA,17,1,1,1,1,1,6,1,2,1,3,1,6,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,22483,0,0,0,0,1,953.2964,4,2,1,1,2,2,1,3,1,1,NA,2,NA,2,2,2,35068,1,64,1,1,NA,BE23,BE23-2
2006,BE,350851,902.151335311573,NA,4,2006,16,1,1925,1,2,3,BE,2,3,1,5,NA,2,NA,NA,2,NA,NA,0,0,NA,NA,NA,NA,2,2,NA,NA,NA,7,5,2,2,6,3,6,8,6,5,8,6,4,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,9364,0,0,0,0,1,638.8451,1,1,1,5,2,NA,2,1,1,2,NA,2,NA,2,2,2,35085,1,80,1,1,NA,BE23,BE23-5
2006,BE,350852,902.151335311573,NA,3,2006,16,2,1944,2,2,3,BE,2,NA,5,8,NA,1,2,NA,3,4,NA,12,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,8,8,8,8,7,7,6,7,7,7,7,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,922.2682,4,2,3,5,2,1,3,1,1,2,NA,2,NA,1,2,2,35085,1,61,3,1,NA,BE23,BE23-5
2006,BE,351011,902.151335311573,NA,3,2006,11,3,1978,2,1,3,BE,2,NA,3,1,NA,NA,NA,NA,3,4,40,12,0,NA,NA,13,1,1,2,NA,NA,17,1,1,3,1,1,1,1,6,1,8,1,1,2,2,3,2,NA,2,NA,0,0,1,25400,0,0,0,1,0,0,0,0,0,0,0,1,595.9608,2,1,1,2,5,2,2,6,1,1,NA,2,NA,2,2,2,35101,1,27,1,1,g,BE23,BE23-3
2006,BE,351012,902.151335311573,NA,4,2006,11,1,1979,1,1,1,BE,2,NA,3,1,NA,NA,2,NA,3,4,37,0,11,NA,NA,NA,2,1,NA,NA,NA,16,2,6,3,6,6,1,5,6,1,6,2,2,2,2,3,2,NA,2,NA,0,0,1,18077,0,0,0,1,0,0,0,0,0,0,0,1,786.127,1,1,1,1,2,1,4,1,1,2,NA,2,NA,1,2,1,35101,1,26,4,1,b-e,BE23,BE23-3
2006,BE,351031,902.151335311573,NA,4,2006,21,4,1934,1,2,3,BE,2,NA,1,5,NA,NA,NA,NA,3,4,40,12,12,NA,NA,12,1,2,2,NA,NA,23,1,1,1,2,1,1,3,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,31633,0,0,0,0,1,923.683,2,2,3,3,2,3,1,4,1,2,NA,2,NA,2,2,2,35103,1,71,3,1,NA,BE23,BE23-2
2006,BE,351032,902.151335311573,NA,3,2006,13,3,1937,2,2,1,EU,2,NA,3,5,NA,1,NA,NA,3,4,NA,0,4,NA,NA,NA,1,NA,NA,NA,NA,22,5,5,4,5,6,5,6,6,6,6,3,6,3,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7797,0,0,0,0,1,824.9204,1,1,1,1,NA,2,2,2,1,2,NA,2,NA,2,2,2,35103,1,68,4,1,NA,BE23,BE23-2
2006,BE,351231,902.151335311573,NA,3,2006,10,1,1957,2,5,1,BE,2,NA,5,1,NA,NA,NA,NA,3,3,NA,12,12,NA,NA,2,1,1,2,NA,10,27,1,3,1,1,1,8,1,6,1,1,1,3,3,2,3,2,NA,2,NA,0,0,1,51011,0,0,0,1,0,0,0,0,0,0,0,1,711.6285,1,1,3,1,3,1,2,1,1,2,NA,2,NA,2,2,2,35123,1,48,1,1,l-n,BE23,BE23-4
2006,BE,351232,902.151335311573,NA,4,2006,4,3,1989,1,NA,1,NA,2,3,NA,NA,NA,NA,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,8,8,7,7,7,8,8,8,8,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,561.5631,1,1,1,5,1,5,2,2,1,2,NA,2,NA,1,2,2,35123,1,16,1,1,NA,BE23,BE23-4
2006,BE,351261,902.151335311573,NA,3,2006,11,4,1935,1,2,1,BE,2,NA,2,5,NA,NA,NA,NA,3,7,NA,10,0,NA,NA,13,1,2,2,NA,NA,22,1,2,1,3,1,3,1,1,1,1,2,2,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,21733,0,0,0,0,1,833.7047,2,1,1,1,2,2,4,5,1,2,NA,2,NA,2,2,2,35126,1,70,4,1,NA,BE23,BE23-4
2006,BE,351262,902.151335311573,NA,4,2006,27,1,1936,2,2,3,BE,2,NA,1,5,NA,1,2,NA,1,8,NA,0,0,NA,NA,1,1,2,NA,NA,NA,17,8,6,6,6,5,6,2,5,3,7,5,8,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7330,0,0,0,0,1,512.2807,3,1,1,1,5,6,2,6,2,2,NA,2,NA,2,2,2,35126,1,69,1,1,NA,BE23,BE23-4
2006,BE,351401,902.151335311573,NA,4,2006,7,3,1965,1,2,3,BE,2,NA,3,1,NA,NA,NA,NA,3,5,NA,0,0,NA,NA,12,NA,2,2,NA,NA,18,1,1,1,6,2,1,1,1,2,1,2,5,2,2,3,2,NA,2,1,0,0,1,27867,0,0,0,1,0,0,0,0,0,0,0,1,1100.265,1,4,1,1,2,2,2,6,NA,2,NA,2,NA,2,2,2,35140,1,40,4,1,l-n,BE23,BE23-5
2006,BE,351402,902.151335311573,NA,4,2006,10,1,1961,1,1,3,BE,2,NA,5,2,NA,NA,NA,NA,3,2,90,0,0,NA,NA,11,1,NA,1,NA,NA,18,1,1,1,1,2,1,6,2,1,1,1,6,3,2,3,2,NA,2,NA,0,0,1,21683,0,0,0,1,0,1410,0,0,0,0,0,1,678.7573,3,2,1,5,5,2,2,5,1,2,NA,1,NA,1,2,2,35140,1,44,4,1,o,BE23,BE23-5
2006,BE,351641,902.151335311573,NA,4,2006,22,2,1945,1,2,1,BE,2,NA,NA,6,NA,1,2,NA,2,NA,20,0,0,12,NA,NA,NA,NA,NA,NA,NA,21,7,6,2,5,5,5,5,2,6,5,6,6,1,1,2,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,10705,0,1,481.9509,3,2,1,1,2,2,3,5,1,2,NA,2,NA,2,2,2,35164,1,60,1,1,NA,BE23,BE23-4
2006,BE,351642,902.151335311573,NA,4,2006,34,4,1937,2,4,1,BE,2,NA,NA,5,NA,1,NA,NA,3,7,NA,0,3,NA,NA,NA,1,NA,NA,NA,NA,16,6,8,5,5,6,5,6,6,5,5,6,5,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,4578,0,0,0,0,1,840.1762,1,1,1,2,NA,2,1,6,1,2,NA,2,NA,2,2,2,35164,1,68,1,1,NA,BE23,BE23-4
2006,BE,351671,902.151335311573,NA,3,2006,7,1,1960,2,2,2,BE,2,NA,5,1,NA,1,NA,NA,3,3,38,12,0,NA,NA,NA,1,2,2,NA,NA,20,6,1,1,1,6,2,1,2,2,1,1,1,3,1,3,2,NA,2,NA,0,0,1,29890,0,0,0,1,0,0,0,0,0,0,0,1,599.1267,1,1,2,4,2,2,2,2,1,2,NA,2,NA,1,2,2,35167,1,45,4,1,l-n,BE23,BE23-4
2006,BE,351672,902.151335311573,NA,3,2006,12,2,1983,1,1,1,BE,2,3,5,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,2,NA,NA,NA,8,6,7,7,8,8,5,6,7,7,7,8,1,NA,2,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,739.0093,1,3,2,1,1,3,2,NA,1,2,NA,1,NA,2,2,2,35167,1,22,3,1,NA,BE23,BE23-4
2006,BE,351781,902.151335311573,NA,3,2006,4,1,1977,1,1,1,BE,2,NA,5,1,NA,NA,NA,NA,3,2,39,12,0,NA,NA,13,1,2,2,NA,NA,14,2,1,1,3,1,1,1,1,1,2,1,5,1,2,3,2,NA,2,NA,0,0,1,25424,0,0,0,1,0,0,0,0,0,0,0,1,527.0432,1,1,5,1,2,2,3,2,1,2,NA,2,NA,2,1,2,35178,1,28,4,1,j,BE23,BE23-2
2006,BE,351782,902.151335311573,NA,4,2006,15,4,1964,2,2,1,BE,2,NA,4,1,NA,NA,2,NA,3,7,37,12,0,NA,NA,12,1,2,2,NA,NA,21,1,1,1,1,1,2,2,1,1,1,1,5,2,2,3,2,NA,2,NA,0,0,1,29043,1706,0,0,1,0,0,0,0,0,0,0,1,903.9722,1,5,1,5,4,4,2,5,1,2,NA,2,NA,2,2,2,35178,1,41,1,1,o,BE23,BE23-2
2006,BE,351791,902.151335311573,NA,3,2006,10,4,1981,1,1,1,BE,2,NA,3,1,NA,1,2,1,3,5,NA,0,0,NA,4,NA,NA,2,NA,NA,NA,16,1,8,6,5,6,5,8,5,5,6,5,5,3,1,3,2,NA,2,NA,0,0,1,7116,864,0,0,1,0,0,0,0,0,0,0,1,2147.467,3,1,2,1,1,2,2,1,1,2,NA,2,NA,2,NA,2,35179,1,24,4,1,h,BE23,BE23-2
2006,BE,351792,902.151335311573,NA,NA,2006,31,1,1977,2,1,3,BE,2,NA,2,1,NA,NA,NA,NA,3,9,36,0,0,NA,NA,12,1,1,NA,NA,NA,23,1,1,2,1,6,1,2,1,6,1,1,6,2,2,3,2,NA,2,NA,0,0,1,28588,0,0,0,1,0,0,0,0,0,0,0,1,692.0006,2,2,2,1,6,3,2,6,1,NA,NA,2,NA,2,2,2,35179,1,28,4,1,l-n,BE23,BE23-2
2006,BE,352031,902.151335311573,NA,4,2006,7,2,1974,1,1,3,BE,2,NA,4,1,NA,NA,NA,NA,3,7,37,12,0,NA,NA,13,1,2,2,NA,NA,22,1,1,6,1,1,1,6,1,1,6,1,1,2,2,3,2,NA,2,NA,0,0,1,23633,0,0,0,1,0,0,0,0,0,0,0,1,676.8153,2,1,1,1,2,1,1,2,1,2,NA,2,NA,2,2,2,35203,1,31,NA,1,b-e,BE23,BE23-4
2006,BE,352032,902.151335311573,NA,4,2006,14,3,1978,2,1,1,BE,2,NA,3,1,NA,NA,NA,NA,3,4,38,0,0,NA,NA,7,1,2,NA,NA,NA,21,2,1,1,1,1,1,1,2,2,1,1,3,2,2,3,2,NA,2,NA,0,0,1,26015,0,0,0,1,0,0,0,0,0,0,0,1,692.0006,1,3,3,2,2,2,3,2,1,1,NA,2,NA,2,2,2,35203,1,27,1,1,l-n,BE23,BE23-4
2006,BE,352381,902.151335311573,NA,4,2006,17,3,1952,1,2,3,BE,2,NA,5,2,NA,1,NA,NA,3,3,NA,12,0,NA,6,NA,1,2,2,NA,NA,16,6,2,2,8,6,2,6,2,2,6,6,6,2,1,2,2,NA,2,NA,0,0,1,17795,0,0,0,1,0,1204,0,0,0,0,0,1,692.8239,1,1,1,1,2,2,1,4,1,2,NA,2,NA,2,2,1,35238,1,53,1,1,l-n,BE23,BE23-3
2006,BE,352382,902.151335311573,NA,3,2006,16,4,1954,2,2,3,BE,1,5,3,5,NA,2,2,NA,3,4,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,7,8,7,8,8,8,7,8,8,6,6,7,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,426.7213,5,1,4,5,1,1,1,NA,1,2,NA,2,NA,2,2,2,35238,1,51,1,1,NA,BE23,BE23-3
2006,BE,352531,902.151335311573,NA,3,2006,14,3,1934,1,2,1,BE,2,NA,3,5,NA,1,2,NA,3,7,60,0,0,NA,6,NA,2,NA,NA,NA,NA,16,5,7,6,5,6,6,2,5,6,6,5,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,10457,0,0,0,0,1,703.3887,3,2,1,1,1,NA,1,2,1,2,NA,2,NA,2,2,2,35253,1,71,1,1,NA,BE23,BE23-2
2006,BE,352532,902.151335311573,NA,4,2006,13,3,1937,2,2,1,BE,2,3,1,8,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,8,8,7,8,7,8,8,8,8,8,7,7,3,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1054.968,4,4,4,5,2,4,1,5,1,2,NA,2,NA,2,1,2,35253,1,68,1,1,NA,BE23,BE23-2
2006,BE,352611,902.151335311573,NA,4,2006,11,1,1968,1,2,3,BE,2,NA,3,1,NA,NA,NA,NA,3,7,32,12,0,NA,NA,13,1,2,NA,NA,NA,22,2,2,1,1,2,1,2,1,5,1,1,6,1,2,2,2,NA,2,NA,0,0,1,25912,0,0,0,1,0,0,0,0,0,0,0,1,635.267,1,2,1,5,2,3,5,1,1,1,NA,2,NA,1,2,2,35261,1,37,1,1,f,BE23,BE23-3
2006,BE,352612,902.151335311573,NA,4,2006,27,1,1963,2,2,1,BE,2,NA,3,2,NA,1,NA,NA,NA,3,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,15,8,6,6,2,5,6,3,3,6,5,7,8,3,1,3,2,NA,1,NA,0,0,1,9440,0,0,0,1,0,0,0,0,0,0,0,1,865.7801,2,1,1,1,5,2,6,1,1,2,NA,2,NA,2,2,2,35261,1,42,4,1,l-n,BE23,BE23-3
2006,BE,352641,902.151335311573,NA,4,2006,4,3,1930,2,4,3,BE,2,NA,NA,8,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,2,2,NA,11,23,5,5,6,5,6,6,3,7,8,8,6,6,1,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,1179,0,0,0,0,1,581.601,1,1,2,1,3,1,2,3,1,1,NA,2,NA,2,2,2,35264,1,75,1,1,NA,BE23,BE23-3
2006,BE,352642,902.151335311573,NA,4,2006,11,4,1930,1,2,1,BE,2,NA,1,5,NA,1,2,NA,3,5,50,0,0,NA,NA,NA,1,2,NA,NA,NA,14,1,2,1,6,6,5,8,6,5,6,NA,6,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14299,0,0,0,0,1,684.7858,5,2,1,5,2,4,2,3,1,2,NA,NA,NA,2,2,2,35264,1,75,1,1,NA,BE23,BE23-3
2006,BE,352681,902.151335311573,NA,4,2006,7,1,1950,1,2,1,BE,2,NA,1,3,NA,2,2,NA,3,8,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,19,6,6,8,6,5,8,6,6,5,8,6,6,2,2,3,2,NA,2,NA,0,0,1,11613,0,0,0,1,0,0,0,0,0,0,0,1,949.53,2,1,NA,1,2,4,2,NA,1,2,NA,2,NA,2,2,2,35268,1,55,NA,1,NA,BE23,BE23-4
2006,BE,352682,902.151335311573,NA,3,2006,19,4,1953,2,2,1,BE,2,NA,5,2,NA,2,2,NA,3,3,38,0,0,NA,NA,NA,1,2,NA,NA,NA,NA,5,3,5,8,6,5,6,2,6,8,2,6,2,1,3,2,NA,NA,NA,0,0,1,5015,0,0,0,1,0,0,0,0,0,0,0,1,839.5195,2,1,1,1,2,1,2,4,2,2,NA,1,NA,2,1,2,35268,1,52,1,1,l-n,BE23,BE23-4
2006,BE,352751,902.151335311573,NA,3,2006,19,1,1946,1,2,1,BE,2,NA,1,1,NA,NA,NA,NA,3,7,NA,12,0,NA,NA,13,1,2,2,NA,NA,27,1,1,1,3,1,1,1,3,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,53176,0,0,0,1,0,0,0,0,0,0,0,1,785.9532,2,2,1,2,2,2,2,2,1,2,NA,2,NA,2,2,2,35275,1,59,1,1,b-e,BE23,BE23-4
2006,BE,352752,902.151335311573,NA,4,2006,28,3,1959,2,2,1,BE,1,NA,2,8,NA,2,2,NA,NA,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,7,1,8,8,8,8,8,8,7,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,691.4665,1,1,2,1,3,3,3,1,1,2,NA,2,NA,NA,2,2,35275,1,46,1,1,NA,BE23,BE23-4
2006,BE,352871,902.151335311573,NA,4,2006,7,4,1978,1,1,1,BE,2,NA,3,1,NA,NA,NA,NA,3,2,NA,12,0,NA,NA,13,1,2,2,NA,NA,20,2,3,3,1,1,2,5,1,3,6,6,6,3,NA,3,2,NA,2,NA,0,0,1,30645,0,0,0,1,0,0,0,0,0,0,0,1,705.8496,1,1,3,5,2,3,3,1,1,2,NA,2,NA,1,2,2,35287,1,27,2,1,i,BE23,BE23-3
