PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY021G,PY030G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,PY031G,PL110,DB040,NR_ITW
2007,BE,480811,693.944353518822,NA,2,2007,3,1,1929,1,1,1,BE,2,NA,3,5,1,1,2,NA,3,6,NA,0,0,NA,NA,13,1,2,NA,NA,NA,20,8,5,1,6,6,6,7,3,2,3,6,1,3,2,3,2,NA,2,NA,0,0,0,0,0,0,735,0,0,0,0,0,15153,0,0,0,0,1,48081,1,77,1,1,1,NA,BE24,BE24-4
2007,BE,480812,693.944353518822,NA,2,2007,4,1,1932,2,4,1,BE,2,NA,NA,5,1,NA,NA,NA,1,NA,40,5,0,NA,NA,13,1,1,NA,NA,NA,22,1,1,1,1,1,1,6,1,3,3,1,1,2,1,3,2,NA,2,NA,0,0,0,0,0,0,170,0,0,0,0,0,77854,0,0,0,0,1,48081,1,74,1,1,1,l-n,BE24,BE24-4
2007,BE,480851,693.944353518822,NA,2,2007,8,1,1939,1,2,1,BE,2,NA,2,5,NA,NA,1,NA,3,7,NA,0,0,NA,3,13,NA,2,2,NA,NA,18,6,2,2,6,1,NA,8,6,6,8,1,6,2,1,3,2,NA,2,NA,1320,0,0,0,0,0,1241,0,0,0,0,0,13463,0,0,0,0,1,48085,1,67,1,1,1,NA,BE24,BE24-3
2007,BE,480852,693.944353518822,NA,2,2007,2,1,1945,2,5,3,BE,2,NA,3,5,1,NA,NA,NA,3,9,40,12,0,NA,NA,13,1,1,2,NA,NA,17,1,1,1,1,1,2,2,1,1,1,3,1,2,2,3,2,NA,2,NA,1256,0,0,0,0,0,1,0,0,0,0,0,32533,0,0,0,0,1,48085,1,61,3,1,1,NA,BE24,BE24-3
2007,BE,481231,693.944353518822,NA,2,2007,15,2,1936,1,2,3,BE,2,NA,3,5,1,NA,NA,NA,3,2,80,12,0,NA,NA,12,1,1,2,NA,NA,21,1,1,2,1,1,2,6,2,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,31368,0,0,0,0,1,48123,1,70,1,1,1,NA,BE24,BE24-4
2007,BE,481232,693.944353518822,NA,2,2007,4,3,1936,2,1,3,BE,1,3,3,5,NA,2,2,NA,2,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,24,8,7,8,8,8,8,6,7,8,5,7,7,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1396,0,0,0,0,0,0,0,0,0,0,1,48123,1,70,2,1,1,NA,BE24,BE24-4
2007,BE,481291,693.944353518822,NA,2,2007,7,1,1930,1,2,1,BE,2,NA,1,5,NA,1,NA,NA,1,8,20,0,12,NA,NA,NA,1,2,NA,NA,NA,14,6,6,3,6,5,2,1,3,1,6,3,6,3,2,1,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,15223,0,0,0,0,1,48129,1,76,1,1,1,NA,BE24,BE24-2
2007,BE,481292,693.944353518822,NA,2,2007,16,4,1941,2,2,3,BE,2,NA,1,5,NA,NA,2,NA,3,NA,NA,0,10,NA,NA,NA,1,NA,NA,NA,4,NA,5,6,5,5,6,4,6,1,8,6,6,8,4,2,1,2,NA,2,NA,0,0,0,0,0,0,2946,0,0,0,0,0,10548,0,0,0,0,1,48129,1,65,4,1,1,NA,BE24,BE24-2
2007,BE,481341,693.944353518822,NA,2,2007,13,4,1933,1,2,3,Other,2,NA,5,8,NA,1,2,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,5,8,1,7,7,6,7,6,8,5,5,2,2,2,NA,2,NA,0,0,0,0,0,0,2934,0,0,0,0,0,0,0,0,0,0,1,48134,1,73,1,1,1,NA,BE24,BE24-2
2007,BE,481342,693.944353518822,NA,2,2007,12,1,1936,2,2,3,BE,1,3,1,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,8,8,7,8,8,7,NA,7,8,2,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48134,1,70,1,1,1,k,BE24,BE24-2
2007,BE,481461,693.944353518822,NA,2,2007,17,3,1943,1,2,1,BE,2,NA,5,1,NA,1,2,NA,3,2,NA,12,12,NA,NA,1,NA,2,2,NA,NA,14,6,5,3,2,6,2,1,6,6,8,8,1,2,1,3,2,NA,2,NA,0,0,0,0,0,0,1125,0,12762,0,0,0,0,0,0,0,0,1,48146,1,63,3,1,1,b-e,BE24,BE24-1
2007,BE,481462,693.944353518822,NA,2,2007,24,4,1951,2,2,1,BE,2,3,3,8,NA,2,2,NA,NA,9,NA,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,8,7,6,8,8,7,7,7,7,7,8,3,2,2,2,2,NA,2,NA,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,1,48146,1,55,1,1,1,NA,BE24,BE24-1
2007,BE,481491,693.944353518822,NA,2,2007,15,3,1949,1,2,1,BE,2,NA,3,2,1,NA,NA,NA,3,7,NA,0,8,NA,NA,15,1,2,NA,NA,NA,21,2,5,5,5,6,2,3,3,2,6,5,6,2,2,1,2,NA,2,NA,0,0,0,18439,269,0,1808,0,0,0,0,439,0,0,0,0,0,1,48149,1,57,1,1,1,b-e,BE24,BE24-2
2007,BE,481492,693.944353518822,NA,2,2007,11,4,1952,2,2,3,BE,2,NA,1,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,6,7,7,8,7,7,6,6,6,6,2,2,3,2,NA,2,NA,2780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48149,1,54,3,1,1,NA,BE24,BE24-2
2007,BE,481541,693.944353518822,NA,2,2007,15,1,1929,2,2,1,BE,2,NA,1,5,NA,1,2,NA,3,NA,NA,0,12,NA,6,NA,NA,NA,NA,NA,3,34,5,2,6,6,3,6,6,5,5,5,8,6,2,1,1,2,NA,2,NA,2821,0,0,0,0,0,1,0,0,0,0,0,11382,0,0,0,0,1,48154,1,77,4,1,1,NA,BE24,BE24-3
2007,BE,481542,693.944353518822,NA,2,2007,5,3,1954,1,2,3,BE,2,NA,2,1,1,NA,NA,NA,3,7,38,12,0,NA,NA,13,1,2,2,NA,NA,NA,1,1,NA,1,1,6,3,6,1,1,1,2,1,2,3,2,NA,2,NA,0,0,0,25247,836,0,2624,0,0,0,0,0,0,0,0,0,0,1,48154,1,52,4,1,1,f,BE24,BE24-3
2007,BE,481661,693.944353518822,NA,2,2007,12,2,1931,1,4,3,BE,2,NA,1,5,1,NA,NA,NA,2,7,38,0,0,2,NA,NA,1,2,1,NA,NA,21,1,2,6,1,3,6,6,2,2,1,2,1,1,1,3,2,NA,2,NA,0,0,0,0,0,0,2487,0,0,0,0,16868,8434,0,0,0,0,1,48166,1,75,4,1,1,NA,BE24,BE24-3
2007,BE,481662,693.944353518822,NA,2,2007,3,2,1934,2,2,3,BE,2,NA,1,5,NA,NA,2,1,3,6,NA,0,0,NA,NA,12,NA,2,2,NA,NA,14,8,4,5,5,6,8,5,5,6,6,2,6,2,1,2,2,NA,2,NA,0,0,0,0,0,0,2400,0,0,0,0,0,12204,0,0,0,0,1,48166,1,72,3,1,1,NA,BE24,BE24-3
2007,BE,481781,693.944353518822,NA,2,2007,3,1,1937,1,2,3,BE,2,NA,5,5,1,1,NA,NA,3,0 - 1,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,17,6,6,2,6,2,6,6,1,2,5,6,2,1,1,3,2,NA,2,NA,0,0,0,0,0,0,1840,0,0,0,0,0,13535,0,0,0,0,1,48178,1,69,4,1,1,NA,BE24,BE24-4
2007,BE,481782,693.944353518822,NA,2,2007,10,2,1938,2,5,1,BE,2,NA,3,5,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,23,8,6,6,7,7,6,7,7,8,7,8,8,3,1,3,2,NA,2,NA,0,0,0,0,0,0,3079,0,0,0,0,0,0,0,0,0,0,1,48178,1,68,1,1,1,NA,BE24,BE24-4
2007,BE,482121,693.944353518822,NA,2,2007,6,2,1949,1,2,1,BE,1,NA,1,6,1,NA,NA,NA,3,8,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,20,1,6,6,6,1,6,6,6,1,6,3,6,4,1,2,2,NA,2,NA,0,0,0,0,0,0,2763,0,0,0,0,0,0,0,0,13320,0,1,48212,1,57,1,1,1,NA,BE24,BE24-4
2007,BE,482122,693.944353518822,NA,2,2007,6,4,1980,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,2,2,40,12,0,NA,NA,NA,NA,2,2,NA,NA,20,1,3,1,1,1,1,1,1,1,3,1,6,1,2,3,2,NA,2,NA,0,0,0,41832,0,0,2411,0,0,0,0,0,0,0,0,0,0,1,48212,1,26,2,1,1,k,BE24,BE24-4
2007,BE,482281,693.944353518822,NA,2,2007,6,1,1947,1,2,3,BE,1,NA,3,2,NA,1,2,NA,NA,7,30,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,7,8,8,8,7,8,8,8,8,4,7,7,1,2,2,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48228,1,59,1,1,1,l-n,BE24,BE24-5
2007,BE,482282,693.944353518822,NA,2,2007,8,1,1948,2,2,3,BE,1,NA,5,9,NA,1,2,NA,3,3,NA,0,12,NA,NA,NA,NA,2,NA,NA,NA,23,8,6,2,6,8,6,8,5,5,6,5,6,1,1,1,2,NA,2,NA,0,0,0,0,0,0,282,0,3675,0,0,0,0,0,0,0,0,1,48228,1,58,3,1,1,NA,BE24,BE24-5
2007,BE,482283,693.944353518822,NA,2,2007,4,4,1980,2,1,3,BE,2,NA,5,1,NA,1,2,NA,3,4,NA,0,0,NA,3,NA,1,NA,NA,NA,NA,16,6,1,6,6,5,5,5,6,1,2,1,2,1,2,3,2,NA,1,NA,2763,0,0,18317,229,0,1,0,0,0,0,0,0,0,0,0,0,1,48228,1,26,1,1,1,k,BE24,BE24-5
2007,BE,482371,693.944353518822,NA,2,2007,10,3,1948,1,2,3,BE,2,NA,3,2,1,NA,NA,NA,1,2,30,12,0,NA,NA,1,1,NA,2,NA,NA,24,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,2,NA,2,NA,1260,0,0,53122,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48237,1,58,3,1,1,o,BE24,BE24-3
2007,BE,482372,693.944353518822,NA,2,2007,10,1,1950,2,2,3,BE,2,NA,2,2,NA,NA,1,NA,NA,9,26,5,0,NA,NA,11,1,2,NA,NA,NA,21,5,5,6,2,4,2,8,6,8,7,3,8,2,2,1,2,NA,2,NA,0,0,0,2800,0,0,2324,0,0,0,0,1049,0,0,0,0,0,1,48237,1,56,4,1,1,l-n,BE24,BE24-3
2007,BE,482373,693.944353518822,NA,2,2007,31,4,1980,1,1,3,BE,2,NA,3,4,NA,2,2,NA,NA,NA,NA,12,0,NA,NA,NA,2,NA,NA,NA,NA,NA,5,8,8,1,7,7,8,7,7,7,8,8,2,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48237,1,26,1,1,1,NA,BE24,BE24-3
2007,BE,482401,693.944353518822,NA,2,2007,12,4,1962,2,1,3,BE,1,NA,5,1,1,1,2,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,5,8,7,7,8,8,8,7,8,8,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48240,1,44,4,1,1,l-n,BE24,BE24-4
2007,BE,482403,693.944353518822,NA,2,2007,13,1,1963,1,2,1,BE,1,NA,5,1,1,NA,NA,NA,3,2,60,0,0,NA,NA,13,1,2,2,NA,NA,18,1,1,1,5,1,2,1,1,1,1,6,1,2,2,3,2,NA,2,NA,0,0,0,34315,6452,3280,476,0,0,0,0,0,0,0,0,0,0,1,48240,1,43,1,1,1,l-n,BE24,BE24-4
2007,BE,482571,693.944353518822,NA,2,2007,7,1,1954,1,1,3,BE,2,NA,NA,6,1,NA,NA,NA,3,7,19,0,0,NA,NA,NA,1,2,2,NA,NA,33,1,1,2,6,6,8,1,2,5,6,6,6,2,2,3,2,NA,2,NA,0,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,14376,0,1,48257,1,52,1,1,1,NA,BE24,BE24-1
2007,BE,482572,693.944353518822,NA,2,2007,23,4,1962,2,2,1,BE,2,NA,5,1,NA,1,NA,NA,3,2,60,12,12,NA,NA,NA,2,NA,NA,NA,NA,21,6,2,6,1,8,6,8,2,2,6,3,8,3,1,3,2,NA,2,NA,0,0,0,0,0,0,2374,0,18006,0,0,0,0,0,0,0,0,1,48257,1,44,1,1,1,l-n,BE24,BE24-1
2007,BE,482721,693.944353518822,NA,2,2007,9,4,1944,1,2,1,BE,2,NA,NA,5,1,1,NA,NA,3,0 - 1,20,0,0,NA,NA,1,1,NA,NA,NA,10,NA,5,1,6,6,6,6,5,6,5,6,2,2,1,2,3,2,NA,2,NA,0,0,0,0,0,0,2031,0,0,0,0,0,11430,0,0,0,0,1,48272,1,62,1,1,1,NA,BE24,BE24-4
2007,BE,482722,693.944353518822,NA,2,2007,18,1,1950,2,2,2,BE,2,2,2,8,NA,1,2,1,NA,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,8,1,8,7,8,7,8,8,1,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48272,1,56,3,1,1,NA,BE24,BE24-4
2007,BE,482723,693.944353518822,NA,2,2007,7,3,1928,2,2,3,BE,2,NA,NA,5,NA,1,2,NA,3,4,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,8,7,8,5,6,6,5,5,8,5,5,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,11631,0,0,0,0,1,48272,1,78,1,1,1,NA,BE24,BE24-4
2007,BE,482821,693.944353518822,NA,2,2007,7,3,1963,1,2,1,BE,1,NA,3,1,1,NA,NA,NA,3,4,24,12,0,NA,NA,NA,1,NA,2,NA,NA,15,1,1,1,1,6,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,32650,1192,0,46,0,0,0,0,0,0,0,0,0,0,1,48282,1,43,3,1,1,l-n,BE24,BE24-3
2007,BE,482822,693.944353518822,NA,2,2007,8,3,1966,2,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,45,12,0,NA,NA,12,1,1,2,NA,NA,22,1,1,1,1,1,2,3,1,1,1,1,1,2,2,3,2,NA,1,NA,0,0,0,43651,0,0,3052,0,0,0,0,0,0,0,0,0,0,1,48282,1,40,4,1,1,l-n,BE24,BE24-3
2007,BE,482823,693.944353518822,NA,2,2007,3,4,1990,2,NA,3,NA,1,NA,NA,NA,1,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,8,8,7,8,8,6,6,8,3,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48282,1,16,3,1,1,NA,BE24,BE24-3
2007,BE,482901,693.944353518822,NA,1,2007,7,4,1952,1,2,1,BE,2,NA,5,1,1,NA,1,NA,3,4,50,0,12,NA,NA,1,1,NA,1,NA,3,23,1,1,1,1,1,3,3,1,3,1,NA,1,2,1,3,2,NA,2,NA,0,0,0,68482,2107,0,1,0,0,0,0,0,0,0,16673,0,0,1,48290,1,54,4,1,1,i,BE24,BE24-1
2007,BE,482902,693.944353518822,NA,2,2007,7,4,1958,2,5,1,BE,2,NA,NA,2,1,NA,NA,NA,3,9,40,0,0,NA,NA,13,1,1,2,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,30800,1579,0,2432,0,0,0,0,0,0,0,0,0,0,1,48290,1,48,3,1,1,l-n,BE24,BE24-1
2007,BE,482903,693.944353518822,NA,2,2007,9,4,1989,1,1,2,BE,1,5,3,4,NA,2,2,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,8,7,5,7,6,7,7,8,8,8,4,1,3,2,NA,2,NA,495,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,1,48290,1,17,3,1,1,NA,BE24,BE24-1
2007,BE,482961,693.944353518822,NA,2,2007,16,2,1971,1,2,3,BE,2,NA,3,1,NA,NA,NA,NA,3,7,NA,0,0,NA,NA,1,1,2,2,NA,NA,16,6,1,6,6,5,1,6,8,2,5,6,3,2,2,3,2,NA,2,NA,1523,0,0,0,0,0,127,0,12224,0,0,0,0,0,0,0,0,1,48296,1,35,1,1,1,b-e,BE24,BE24-3
2007,BE,482962,693.944353518822,NA,2,2007,9,4,1979,2,1,3,BE,2,5,5,1,1,NA,2,NA,3,4,38,7,0,NA,NA,13,1,2,2,NA,NA,23,1,2,1,2,6,6,1,1,1,6,1,1,3,1,3,2,NA,2,NA,0,0,0,22061,519,0,1,0,0,0,0,0,0,0,0,0,0,1,48296,1,27,3,1,1,j,BE24,BE24-3
2007,BE,483021,693.944353518822,NA,4,2007,15,4,1943,1,2,3,BE,1,NA,1,6,1,1,2,NA,3,7,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,21,7,8,5,5,5,5,8,6,3,5,3,6,3,2,3,2,NA,2,NA,0,0,0,0,0,0,2494,0,0,0,0,0,0,0,0,8353,0,1,48302,1,63,1,1,1,NA,BE24,BE24-2
2007,BE,483022,693.944353518822,NA,2,2007,18,3,1943,2,2,3,BE,2,NA,3,5,NA,NA,NA,NA,3,4,48,12,0,NA,NA,NA,1,2,NA,NA,NA,21,6,2,6,2,3,6,8,6,5,1,6,1,3,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,16774,0,0,0,0,1,48302,1,63,3,1,1,NA,BE24,BE24-2
2007,BE,483023,693.944353518822,NA,2,2007,6,1,1976,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,35,0,0,NA,NA,13,1,2,NA,NA,NA,23,1,1,1,1,1,1,2,1,1,3,1,1,2,2,3,2,NA,2,NA,864,0,0,48324,0,0,299,0,0,0,0,0,0,0,0,0,0,1,48302,1,30,1,1,1,o,BE24,BE24-2
2007,BE,483041,693.944353518822,NA,2,2007,8,2,1979,1,1,3,BE,2,NA,3,1,1,NA,NA,NA,3,2,30,12,0,NA,7,NA,1,2,2,NA,NA,21,1,3,1,2,3,1,1,1,2,5,1,1,1,2,3,2,NA,2,NA,0,0,0,28214,1430,0,1,0,0,0,0,0,0,0,0,0,0,1,48304,1,27,1,1,1,b-e,BE24,BE24-4
2007,BE,483042,693.944353518822,NA,2,2007,13,2,1979,2,1,3,BE,2,NA,5,3,NA,2,NA,NA,3,2,NA,0,0,NA,NA,1,1,NA,NA,NA,10,NA,8,6,5,7,6,5,5,8,8,5,1,6,2,1,2,2,NA,2,NA,0,0,0,10943,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48304,1,27,1,1,1,NA,BE24,BE24-4
2007,BE,483051,693.944353518822,NA,2,2007,15,3,1955,1,2,3,BE,2,NA,2,2,1,NA,NA,NA,3,7,55,12,0,NA,NA,13,1,2,2,NA,NA,16,1,1,6,1,1,1,1,1,1,1,6,1,1,2,3,2,NA,2,NA,600,0,0,76794,0,0,2995,0,0,0,0,0,0,0,0,0,0,1,48305,1,51,3,1,1,l-n,BE24,BE24-4
2007,BE,483052,693.944353518822,NA,2,2007,11,3,1955,2,2,3,BE,2,5,3,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,12,NA,NA,NA,NA,NA,NA,8,7,7,7,8,7,7,8,3,8,7,6,3,2,3,2,NA,2,NA,32,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,0,0,1,48305,1,51,4,1,1,NA,BE24,BE24-4
2007,BE,483053,693.944353518822,NA,2,2007,5,4,1984,2,1,1,BE,2,NA,3,3,1,NA,NA,NA,3,5,65,0,0,NA,NA,1,1,2,NA,NA,1,20,8,8,5,7,3,5,3,5,8,8,2,5,1,2,3,2,NA,2,NA,0,0,0,3313,0,0,1,0,0,0,0,5868,0,0,0,0,0,1,48305,1,22,2,1,1,NA,BE24,BE24-4
2007,BE,483251,693.944353518822,NA,2,2007,8,4,1955,1,2,2,BE,2,NA,2,6,1,1,2,NA,NA,8,4,0,0,NA,NA,NA,2,2,2,NA,3,18,8,2,6,3,6,8,6,5,6,6,6,6,2,2,2,2,NA,2,NA,40,0,0,0,0,0,361,0,0,0,0,0,0,0,0,8526,0,1,48325,1,51,1,1,1,NA,BE24,BE24-5
2007,BE,483252,693.944353518822,NA,2,2007,13,4,1955,2,1,3,BE,2,NA,3,2,NA,NA,2,NA,3,9,40,12,0,NA,NA,NA,1,2,NA,NA,NA,21,6,6,2,1,6,6,2,5,6,5,6,2,2,2,3,2,NA,2,NA,0,0,0,20100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48325,1,51,4,1,1,p-q,BE24,BE24-5
2007,BE,483253,693.944353518822,NA,2,2007,7,4,1984,2,1,3,BE,2,NA,5,1,NA,1,2,NA,3,3,40,0,0,NA,6,NA,NA,2,NA,NA,NA,14,6,5,6,2,6,2,5,2,2,6,2,5,1,2,2,2,NA,2,NA,0,0,0,13254,588,0,633,0,0,0,0,0,0,0,0,0,0,1,48325,1,22,2,1,1,l-n,BE24,BE24-5
2007,BE,483301,693.944353518822,NA,4,2007,9,3,1971,2,2,1,BE,1,NA,6,2,NA,NA,NA,NA,3,2,NA,0,0,NA,NA,11,1,2,NA,NA,NA,8,6,6,6,6,6,6,6,1,5,6,7,5,3,1,2,2,NA,2,NA,0,0,0,4198,189,0,1502,0,0,0,0,0,0,0,0,0,0,1,48330,1,35,1,1,1,k,BE24,BE24-4
2007,BE,483481,693.944353518822,NA,2,2007,26,2,1937,1,5,1,BE,2,NA,3,5,1,NA,NA,NA,3,9,38,4,0,NA,6,NA,1,2,2,NA,NA,21,2,8,6,8,2,6,5,5,1,5,6,1,2,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,14977,0,0,0,0,1,48348,1,69,1,1,1,p-q,BE24,BE24-5
2007,BE,483482,693.944353518822,NA,2,2007,14,3,1941,2,4,1,BE,2,3,2,8,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,26,7,8,7,8,7,7,7,7,8,8,8,7,3,2,3,2,NA,2,NA,0,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,1,48348,1,65,1,1,1,NA,BE24,BE24-5
2007,BE,483483,693.944353518822,NA,2,2007,8,3,1926,2,2,1,BE,1,NA,1,5,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,NA,1,2,1,NA,NA,19,2,2,7,8,8,2,5,7,2,2,5,5,2,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,8269,0,0,0,0,1,48348,1,80,NA,1,1,NA,BE24,BE24-5
2007,BE,483591,693.944353518822,NA,2,2007,7,3,1973,1,2,3,BE,2,NA,6,1,1,NA,2,NA,3,2,38,12,0,NA,NA,13,1,NA,2,NA,NA,18,1,1,1,6,1,1,1,1,3,1,1,1,1,2,3,2,NA,2,NA,240,0,0,29536,1780,0,3073,0,0,0,0,0,0,0,0,0,0,1,48359,1,33,2,1,1,k,BE24,BE24-2
2007,BE,483592,693.944353518822,NA,2,2007,3,3,1976,2,1,3,BE,2,NA,5,1,NA,NA,NA,NA,3,2,40,12,0,NA,4,12,NA,2,2,NA,NA,24,1,1,1,1,1,1,1,1,1,6,1,1,4,1,3,2,NA,2,NA,0,0,0,41926,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48359,1,30,4,1,1,l-n,BE24,BE24-2
2007,BE,483651,693.944353518822,NA,3,2007,12,1,1945,1,1,2,BE,2,NA,3,6,1,NA,NA,NA,3,4,23,12,12,NA,NA,NA,1,2,NA,NA,NA,20,6,6,6,6,1,6,2,2,3,2,2,1,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12668,0,1,48365,1,61,1,1,1,NA,BE24,BE24-2
2007,BE,483652,693.944353518822,NA,2,2007,8,1,1960,2,2,3,BE,2,NA,5,2,1,2,NA,NA,3,5,NA,0,12,NA,NA,11,1,2,2,NA,NA,14,5,5,6,6,6,6,2,6,8,6,5,8,1,1,3,2,NA,2,NA,1100,0,0,0,0,0,1,0,14429,0,0,0,0,0,0,0,0,1,48365,1,46,3,1,1,l-n,BE24,BE24-2
2007,BE,483653,693.944353518822,NA,4,2007,8,3,1988,2,1,3,BE,1,NA,2,4,NA,1,2,NA,4,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,8,8,8,1,8,1,7,8,7,8,6,7,1,2,3,2,NA,2,NA,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,1,48365,1,18,4,1,1,NA,BE24,BE24-2
2007,BE,483661,693.944353518822,NA,2,2007,25,4,1953,1,5,3,BE,2,NA,3,2,1,NA,NA,NA,3,6,NA,12,0,NA,NA,13,1,2,2,NA,NA,19,3,2,1,1,4,1,1,1,1,8,1,1,2,2,2,2,NA,2,NA,0,0,0,26778,661,0,1,0,0,0,0,1188,0,0,0,0,0,1,48366,1,53,1,1,1,l-n,BE24,BE24-3
2007,BE,483662,693.944353518822,NA,2,2007,9,2,1953,2,2,1,BE,2,4,3,2,NA,1,2,NA,3,4,NA,11,12,NA,NA,13,1,2,2,NA,NA,19,2,2,1,8,6,2,6,6,3,6,1,2,2,2,3,2,NA,2,NA,605,0,0,15419,711,0,2828,0,0,0,0,0,0,0,0,0,0,1,48366,1,53,3,1,1,l-n,BE24,BE24-3
2007,BE,483663,693.944353518822,NA,2,2007,14,1,1979,2,2,3,Other,2,NA,3,1,1,NA,2,NA,3,9,38,0,0,NA,NA,13,1,2,2,NA,NA,19,1,1,2,1,6,1,6,1,1,2,6,1,2,1,3,2,NA,2,NA,842,0,0,22118,40,0,3082,0,0,0,0,0,0,0,0,0,0,1,48366,1,27,3,1,1,h,BE24,BE24-3
2007,BE,483681,693.944353518822,NA,2,2007,6,2,1944,1,2,3,EU,2,NA,5,2,NA,NA,NA,NA,2,0 - 1,NA,0,0,NA,NA,1,NA,2,2,NA,10,23,3,5,5,6,8,8,2,3,1,6,2,6,1,1,1,2,NA,2,NA,0,0,0,0,0,0,1599,0,0,0,0,0,17764,0,0,1565,0,1,48368,1,62,1,1,1,g,BE24,BE24-2
2007,BE,483682,693.944353518822,NA,2,2007,7,3,1950,2,2,1,BE,2,NA,5,5,NA,1,2,NA,3,2,NA,0,0,NA,NA,13,1,2,NA,NA,NA,18,8,2,5,5,1,5,5,1,5,7,8,5,1,1,3,2,NA,2,NA,0,0,0,288,0,0,1856,0,0,0,0,529,0,0,0,0,0,1,48368,1,56,3,1,1,NA,BE24,BE24-2
